Speaker,Arabic (AR)
Ushiromiya Kyrie,"""ﺭﻭﺯﺍ-ﺳﺎﻥ، ﻣﻦ ﺍﻟﺠﻴﺪ ﺭﺅﻳﺘﻚ ﻣﺠﺪﺩﺍ. ﻭﺃﻧﺖ ﺃﻳﻀﺎ ﻳﺎ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ، ﻣﻦ ﺍﻟﺠﻴﺪ ﺭﺅﻳﺘﻚ ﻣﺠﺪﺩﺍ."""
Ushiromiya Rosa,"""ﻟﻘﺪ ﻣﻀﺖ ﻣﺪﺓ ﻃﻮﻳﻠﺔ ﻳﺎ ﺃﺧﺘﻲ ﻛﻴﺮﻳﻲ ﻭﺃﺧﻲ ﻫﻴﺪﻳﻮﺷﻲ."""
Ushiromiya Rosa,"""...ﻭ،......ﻳﺎ ﺇﻟﻬﻲ، ﺑﺎﺗﻠﺮ-ﻛﻦ؟  ﺃﻧﻈﺮ ﺇﻟﻰ ﺃﻱ ﻣﺪﻯ ﻛﺒﺮﺕ...!"""
Ushiromiya Battler,"""ﺁﻩ، ﺑﺤﻘﻚ، ﻫﻬﻬﻬﻬﻬﻪ...... ﺃﺷﻌﺮ ﺑﺎﻹﺣﺮﺍﺝ ﻋﻨﺪﻣﺎ ﺃﺳﻤﻊ ﻫﺬﻩ ﺍﻟﺠﻤﻠﺔ ﺗﺘﻜﺮﺭ ﻣﻦ ﻓﻢ ﻛﻞ ﺷﺨﺺ ﺃﻗﺎﺑﻠﻪ...!"""
Ushiromiya Rudolf,"""ﻣﻬﻼ، ﺭﻭﺯﺍ ﺃﻧﺖ ﻣﺘﺄﺧﺮﺓ.  ﻟﻮ ﺃﻥ ﺍﻟﻄﺎﺋﺮﺓ ﻻ ﺯﺍﻟﺖ ﻓﻲ ﺍﻟﻮﻗﺖ ﺍﻟﻤﺤﺪﺩ، ﻛﻨﺖ ﺑﺎﻟﻜﺎﺩ ﺳﺘﻠﺤﻘﻴﻦ ﺑﻬﺎ..."""
Ushiromiya Rosa,"""ﺁﺳﻔﺔ. ﻭﺍﺟﻬﺘﻨﺎ ﺑﻌﺾ ﺍﻟﻤﺘﺎﻋﺐ ﻣﻊ ﺧﻄﻮﻁ ﺍﻟﻘﻄﺎﺭ. ﺇﺫﻥ ﻧﺤﻦ ﻣﻨﺘﻈﺮﻭﻥ ﺑﺴﺒﺐ ﺃﺣﻮﺍﻝ ﺍﻟﻄﻘﺲ ﻣﺠﺪﺩﺍ؟"""
Ushiromiya Eva,"""ﺃﻭﻩ، ﺗﻮﻗﻔﻲ ﻋﻦ ﺍﻟﺘﺬﻣﺮ. ﺃﻓﻀﻞ ﺃﻥ ﺃﻗﻀﻲ ﺭﺣﻠﺔ ﻣﺪﺗﻬﺎ ﺛﻼﺛﻴﻦ ﺩﻗﻴﻘﺔ ﻋﻠﻰ ﻣﺘﻦ ﺍﻟﻄﺎﺋﺮﺓ ﺑﺪﻻ ﻣﻦ ﺳﺖ ﺳﺎﻋﺎﺕ ﻋﻠﻰ ﻣﺘﻦ ﻗﺎﺭﺏ. ﺣﺘﻰ ﻟﻮ ﺍﻧﺘﻈﺮﺕ ﺳﺎﻋﺔ ﻛﺎﻣﻠﺔ، ﻣﺎ ﺗﺰﺍﻝ ﺃﺳﺮﻉ ﺑﺸﻜﻞ ﻋﺎﻡ."""
Ushiromiya Hideyoshi,"""ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ، ﻟﻘﺪ ﻛﺒﺮﺕ ﺃﻳﻀﺎ! ﻛﻢ ﻳﺒﻠﻎ ﻃﻮﻟﻚ؟"""
Ushiromiya Maria,"""ﺃﻭﻭ-! ﻛﻢ ﻳﺒﻠﻎ ﻃﻮﻟﻲ؟!"""
,ﻛﺮﺭﺕ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﺳﺆﺍﻝ ﺍﻟﻌﻢ ﻫﻴﺪﻳﻮﺷﻲ ﺑﻴﻨﻤﺎ ﺗﻨﻈﺮ ﻟﻮﺍﻟﺪﺗﻬﺎ.
,ﻳﺒﺪﻭ ﺃﻧﻬﺎ ﻻ ﺗﺘﺬﻛﺮ ﻛﻢ ﻳﺒﻠﻎ ﻃﻮﻟﻬﺎ.{n}ﻗﺪ ﺗﻜﻮﻥ ﻓﻲ ﻣﻨﺘﺼﻒ ﻃﻔﺮﺓ ﺍﻟﻨﻤﻮ، ﻟﺬﺍ ﻳﻨﺒﻐﻲ ﺃﻥ ﻳﺘﻐﻴﺮ ﻃﻮﻟﻬﺎ ﻛﻞ ﺷﻬﺮ.
,ﻓﻲ ﻏﻀﻮﻥ ﺑﻀﻊ ﺳﻨﻮﺍﺕ ﺃﺧﺮﻯ، ﺭﺑﻤﺎ ﺳﺘﻜﺒﺮ ﻟﺘﺼﺒﺢ ﺃﻛﺜﺮ ﺃﻧﻮﺛﺔ.
Ushiromiya Rosa,"""ﺃﻣﻢ.... ﻛﻢ ﻛﺎﻥ ﻃﻮﻟﻚ ﺣﻴﻦ ﻗﺴﺘﻪ ﺃﺧﺮ ﻣﺮﺓ؟ ﻧﻤﻮﻙ ﻓﻲ ﻫﺬﺍ ﺍﻟﻌﻤﺮ ﻳﺰﺩﺍﺩ ﺃﻛﺜﺮ ﻓﺄﻛﺜﺮ. ﺻﺤﻴﺢ؟"""
Ushiromiya Maria,"""ﺃﻭﻭ-!"""
Ushiromiya Kyrie,"""ﺃﻋﺘﻘﺪ ﺃﻧﻬﺎ ﻧﻀﺠﺖ ﻛﺜﻴﺮﺍ ﻣﻨﺬ ﺍﻟﺴﻨﺔ ﺍﻟﻤﺎﺿﻴﺔ. ﻟﻨﺮﻯ، ﻟﻘﺪ ﺑﻠﻐﺖ ﺍﻟﺘﺎﺳﻌﺔ ﻣﻦ ﻋﻤﺮﻫﺎ ﻫﺬﺍ ﺍﻟﻌﺎﻡ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Ushiromiya Maria,"""ﺗﺴﻊ ﺳﻨﻮﺍﺕ.  ﺃﻭﻭ-."""
Ushiromiya George,"""ﺻﺤﻴﺢ، ﻋﻤﺮﻙ ﻫﻮ ﺗﺴﻊ ﺳﻨﻮﺍﺕ. ﺳﻌﻴﺪ ﻷﻧﻚ ﻋﻠﻰ ﺧﻴﺮ ﻣﺎ ﻳﺮﺍﻡ ﻳﺎ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ."""
Ushiromiya George,"""ﺇﻟﻰ ﺃﻋﻠﻰ...ﻏﺎﺍﻩ... ﺃﻋﺘﻘﺪ ﺃﻧﻚ ﻛﺒﻴﺮﺓ ﺑﻤﺎ ﻓﻴﻪ ﺍﻟﻜﻔﺎﻳﺔ ﺣﺘﻰ ﺗﺴﺘﻤﺮﻱ ﻓﻲ ﻟﻌﺐ ﻟﻌﺒﺔ ﺍﻟﻄﺎﺋﺮﺓ..."""
Ushiromiya Battler,"""ﺃﺧﻲ ﺟﻮﺭﺝ، ﻳﺎﻟﻪ ﻣﻦ ﺣﺪﻳﺚ ﻓﻆ ﺗﻘﻮﻟﻪ ﻟﻔﺘﺎﺓ. ﻫﻨﺎ، ﺳﺄﻓﻌﻞ ﺫﻟﻚ... ﻷﻋﻠﻰ ﻫﻴﺎ~"""
Ushiromiya Maria,"""......ﺃﻭﻭ-."""
,ﻋﻨﺪﻣﺎ ﺭﻓﻌﺖ ﻣﺎﺭﻳﺎ ﺑﺪﻻ ﻣﻦ ﺃﺧﻲ ﺟﻮﺭﺝ، ﺃﺻﺒﺤﺖ ﻣﺎﺭﻳﺎ ﺻﺎﺭﻣﺔ ﺑﺸﻜﻞ ﺩﻓﺎﻋﻲ، ﻭﺣﺪﻗﺖ ﺑﺎﺭﺗﻴﺎﺏ ﻓﻲ ﻭﺟﻬﻲ.
,...ﺁﻩ، ﺻﺤﻴﺢ. ﺁﺧﺮ ﻣﺮﺓ ﻗﺎﺑﻠﺖ ﻓﻴﻬﺎ ﻣﺎﺭﻳﺎ ﻛﺎﻧﺖ ﻗﺒﻞ ﻋﺪﺓ ﺳﻨﻮﺍﺕ، ﺁﻧﺬﺍﻙ ﻛﺎﻧﺖ ﻓﻲ ﺍﻟﺜﺎﻟﺜﺔ ﻣﻦ ﻋﻤﺮﻫﺎ.
,ﻣﻦ ﺍﻟﻄﺒﻴﻌﻲ ﺃﻧﻬﺎ ﻻ ﺗﺘﺬﻛﺮﻧﻲ.
Ushiromiya Kyrie,"""ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ، ﺃﻻ ﺗﺘﺬﻛﺮﻳﻦ؟ ﺇﻧﻪ ﺑﺎﺗﻠﺮ-ﻛﻦ. ﺍﻋﺘﺪﺗﻤﺎ ﺍﻟﻠﻌﺐ ﺳﻮﻳﺎ، ﺗﺘﺬﻛﺮﻳﻦ ﺻﺤﻴﺢ؟"""
Ushiromiya Maria,""".........ﺃﻭﻭ-."""
Ushiromiya Rudolf,"""ﻟﺴﺖ ﻣﻨﺪﻫﺸﺎ... ﺁﺧﺮ ﻣﺮﺓ ﺭﺃﺕ ﻓﻴﻬﺎ ﺑﺎﺗﻠﺮ ﺣﻴﻦ ﻛﺎﻥ ﻋﻤﺮﻫﺎ ﺛﻼﺙ ﺳﻨﻮﺍﺕ. ﻻ ﺃﺣﺪ ﻳﺤﻔﻆ ﺍﻟﺬﻛﺮﻳﺎﺕ ﻓﻲ ﺫﻟﻚ ﺍﻟﻌﻤﺮ."""
,ﺑﺎﻟﻄﺒﻊ ﺗﻌﺮﻑ ﻭﺟﻮﻩ ﺍﻟﺠﻤﻴﻊ ﺑﺎﺳﺘﺜﻨﺎﺀ ﻭﺟﻬﻲ ﻷﻧﻬﺎ ﺗﻘﺎﺑﻠﻬﻢ ﻛﻞ ﻋﺎﻡ، ﺃﻣﺎ ﺃﻧﺎ ﻓﻠﻢ ﺃﺗﻮﺍﺻﻞ ﻣﻊ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻣﻨﺬ ﻣﺎ ﻳﻘﺎﺭﺏ ﺳﺖ ﺳﻨﻮﺍﺕ.
,ﻟﺬﺍ، ﻟﻴﺲ ﻣﻦ ﺍﻟﻤﺴﺘﻐﺮﺏ ﺑﺄﻥ ﻫﺬﻩ ﺍﻟﻔﺘﺎﺓ ﺍﻟﺒﺎﻟﻐﺔ ﻣﻦ ﺍﻟﻌﻤﺮ ﺗﺴﻊ ﺳﻨﻮﺍﺕ ﻟﻴﺲ ﻟﺪﻳﻬﺎ ﺃﻱ ﺫﻛﺮﻳﺎﺕ ﻋﻨﻲ. 
,ﺃﻧﺎ ﺑﺪﻭﺭﻱ ﻻ ﺃﺗﺬﻛﺮ ﺳﻮﻯ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﻃﻔﻠﺔ ﺑﺎﻟﺜﺎﻟﺜﺔ ﻣﻦ ﻋﻤﺮﻫﺎ ﻻ ﺗﺘﻮﻗﻒ ﻋﻦ ﺍﻟﺒﻜﺎﺀ.
Ushiromiya Rosa,"""ﻣﺎﺭﻳﺎ. ﻫﺬﺍ ﺃﺧﻮﻙ ﺑﺎﺗﻠﺮ. ﺍﺑﻦ ﺍﻟﺨﺎﻝ ﺭﻭﺩﻭﻟﻒ. ...ﻣﻔﻬﻮﻡ؟"""
Ushiromiya Maria,"""............ﺍﺑﻦ ﺍﻷﺥ ﻫﻮ... ﺍﺑﻦ ﺍﻟﺨﺎﻝ........ ............؟؟ ......ﺃﻭﻭﻭ---!!"""
,"ﺭﺑﻤﺎ ﻛﺎﻥ ﺻﻮﺕ ""ﺃﻭﻭ-"" ﺍﻟﺘﻲ ﺍﺻﺪﺭﺗﻪ ﺗﻮﺍ ﻛﻨﺎﻳﺔ ﻋﻠﻰ ﻋﺪﻡ ﻓﻬﻤﻬﺎ ﺍﻟﺸﺮﺡ ﺍﻟﻤﻌﻘﺪ."
,ﺃﻋﺘﻘﺪ ﺃﻥ ﻫﺬﺍ ﺑﺎﻟﻎ ﺍﻟﺤﻴﺮﺓ ﻋﻠﻰ ﻋﻘﻠﻬﺎ.
Ushiromiya George,"""ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ.  ﻫﺬﺍ ﺑﺎﺗﻠﺮ-ﻛﻦ. ﺇﻧﻪ ﻗﺮﻳﺒﻚ ﻣﺜﻠﻲ."""
Ushiromiya Maria,"""......ﻣﺜﻞ ﺃﺧﻲ ﺟﻮﺭﺝ؟ ﺑﺎﺗﻠﺮ؟  ﻗﺮﻳﺐ؟ ......ﺃﻭﻭ-."""
Ushiromiya George,"""ﺻﺤﻴﺢ. ﻓﻬﻤﺖ ﺫﻟﻚ."""
,ﻫﺬﻩ ﺍﻟﺼﻔﺔ ﻓﻲ ﺃﺧﻲ ﺟﻮﺭﺝ ﺗﺠﻌﻠﻨﻲ ﺍﺣﺘﺮﻣﻪ ﻛﺜﻴﺮﺍ.
,ﺭﻏﻢ ﺃﻧﻪ ﺷﺨﺺ ﻏﻴﺮ ﻣﺘﺰﻭﺝ، ﺇﻻ ﺃﻧﻪ ﻳﺤﺴﻦ ﺍﻟﺘﻌﺎﻣﻞ ﻣﻊ ﺍﻷﻃﻔﺎﻝ.{n}ﻻ ﺷﻚ ﻓﻲ ﺃﻧﻪ ﺳﻴﻜﻮﻥ ﺃﺑﺎ ﻃﻴﺒﺎ ﻭﻣﺘﺴﺎﻣﺤﺎ ﻓﻲ ﺍﻟﻤﺴﺘﻘﺒﻞ.
Ushiromiya Maria,"""...ﺃﺧﻲ ﺑﺎﺗﻠﺮ؟"""
,ﻧﻈﺮﺕ ﻣﺎﺭﻳﺎ ﺇﻟﻰ ﻭﺟﻬﻲ ﻣﻊ ﺗﻌﺒﻴﺮ ﺍﺳﺘﺠﻮﺍﺏ، ﻛﻤﻦ ﺗﺴﺄﻝ ﻣﺎ ﺇﺫﺍ ﻛﺎﻥ ﻣﻦ ﺍﻟﻤﻨﺎﺳﺐ ﺃﻥ ﺗﻨﺎﺩﻳﻨﻲ ﻫﻜﺬﺍ.
Ushiromiya Battler,"""ﺃﺟﻞ، ﻫﺬﺍ ﺃﻧﺎ ﺑﺎﺗﻠﺮ. ﺳﻌﻴﺪ ﺑﻤﻘﺎﺑﻠﺘﻚ ﻳﺎ ﻣﺎﺭﻳﺎ!"""
Ushiromiya Maria,"""ﺃﻭﻭ-! ﺑﺎﺗﻠﺮ!"""
Ushiromiya Rosa,"""ﻣﺎﺭﻳﺎ!  ﻻ ﻳﺼﺢ ﺃﻥ ﺗﻨﺎﺩﻳﻪ ﻫﻜﺬﺍ، ﻧﺎﺩﻳﻪ ﺃﺧﻲ ﺑﺎﺗﻠﺮ...!"""
Ushiromiya Battler,"""ﻻ ﺑﺄﺱ ﻳﺎ ﻋﻤﺔ ﺭﻭﺯﺍ. ﻻ ﺗﻬﻤﻨﻲ ﻣﺜﻞ ﻫﺬﻩ ﺍﻷﻣﻮﺭ ﺍﻟﺒﺴﻴﻄﺔ. ﻣﺎﺭﻳﺎ! ﻧﺤﻦ ﺃﻗﺮﺑﺎﺀ ﺑﻤﺎ ﻓﻴﻪ ﺍﻟﻜﻔﺎﻳﺔ ﻻ ﺩﺍﻋﻲ ﺑﺄﻥ ﻳﻜﻮﻥ ﺑﻴﻨﻨﺎ ﺃﻣﻮﺭ ﺭﺳﻤﻴﺔ، ﺣﺴﻨﺎ؟"""
Ushiromiya Maria,"""ﺑﺎﺗﻠﺮ، ﺑﺎﺗﻠﺮ، ﺑﺎﺍﺍﺍﺍﺗﻠﺮ! ﺃﻭﻭ-ﺃﻭﻭ-!"""
Ushiromiya Battler,"""ﺻﺤﻴﺢ، ﻣﺎﺭﻳﺎ، ﻣﺎﺭﻳﺎ، ﻣﺎﺍﺍﺍﺭﻳﺎ! ﺃﻭﻭ-ﺃﻭﻭ-!!"""
,ﻟﻘﺪ ﺗﺠﻮﻟﻨﺎ ﻟﻔﺘﺮﺓ ﻣﻦ ﺍﻟﻮﻗﺖ ﻟﻤﻞﺀ ﻓﺠﻮﺓ ﺍﻟﺴﺖ ﺳﻨﻮﺍﺕ ﺑﻴﻦ ﻋﻼﻗﺘﻨﺎ.
,ﺭﺑﻤﺎ ﺗﻈﻦ ﺃﻧﻲ ﺻﺪﻳﻖ ﻛﺒﻴﺮ ﻭﺟﺪﻳﺪ، ﻟﻜﻦ ﻗﺪ ﺗﻨﺠﺢ ﺍﻷﻣﻮﺭ ﻋﻨﺪﻣﺎ ﻧﺘﻌﺮﻑ ﻋﻠﻰ ﺑﻌﻀﻨﺎ ﺍﻟﺒﻌﺾ ﻣﺮﺓ ﺃﺧﺮﻯ...
,ﻟﻜﻨﻨﻲ ﺃﺷﻌﺮ ﺑﺎﻟﺪﻫﺸﺔ. ﺇﻥ ﻣﺎﺭﻳﺎ ﻟﻢ ﺗﺘﻐﻴﺮ ﺣﺘﻰ ﺑﻌﺪ ﻣﺮﻭﺭ ﺳﺖ ﺳﻨﻮﺍﺕ.
,ﻳﺒﺪﻭ ﺑﺄﻥ ﺍﻟﻨﺎﺱ ﻻ ﻳﺘﻐﻴﺮﻭﻥ ﻛﺜﻴﺮﺍ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ.{n}ﺃﺷﻌﺮ ﺑﺎﻟﺴﻌﺎﺩﺓ ﻗﻠﻴﻼ ﻷﻧﻬﺎ ﻣﺎ ﺗﺰﺍﻝ ﻧﻔﺲ ﺍﻟﻔﺘﺎﺓ ﺍﻟﻨﻘﻴﺔ ﻭﺍﻟﺒﺮﻳﺌﺔ ﺍﻟﺘﻲ ﺃﺗﺬﻛﺮﻫﺎ...
,"ﻳﻜﺘﺐ ﺍﺳﻤﻬﺎ ﻫﻜﺬﺍ {p:0:亞里真}.{n}...ﺍﺳﻤﻬﺎ ﻟﻴﺲ ﺻﻌﺐ ﺍﻟﻘﺮﺍﺀﺓ. ﺑﺎﻟﻄﺒﻊ ﻳﻨﻄﻖ""ﻣﺎﺭﻳﺎ"".{n}ﺍﻟﺤﺮﻑ ﺍﻟﺜﺎﻟﺚ ﻳﺸﺒﻪ ﺍﻟﺼﻠﻴﺐ، ﻣﻈﻬﺮﻩ ﺭﺍﺋﻊ ﺟﺪﺍ."
,ﻋﺎﺩﺓ ﻳﻜﻮﻥ ﻭﺟﻬﻬﺎ ﺧﺎﻝ ﻣﻦ ﺍﻟﺘﻌﺎﺑﻴﺮ، ﻟﺬﺍ ﻳﺼﻌﺐ ﺃﺣﻴﺎﻧﺎ ﻣﻌﺮﻓﺔ ﻣﺎ ﺗﻔﻜﺮ ﻓﻴﻪ، ﻭﻟﻜﻦ ﻫﺬﺍ ﻣﻈﻬﺮﻫﺎ ﺍﻟﺨﺎﺭﺟﻲ ﻓﻘﻂ.{n}ﻓﻲ ﺩﺍﺧﻠﻬﺎ، ﺇﻧﻬﺎ ﻣﺠﺮﺩ ﻓﺘﺎﺓ ﻋﺎﺩﻳﺔ ﻭﻟﻄﻴﻔﺔ.
,ﻭﻣﻦ ﺛﻢ ﻫﻨﺎﻟﻚ ﻭﺍﻟﺪﺓ ﻣﺎﺭﻳﺎ، ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ.{n}ﺃﺧﺖ ﺃﺑﻲ ﺍﻟﺼﻐﺮﻯ.
,ﻳﻜﺘﺐ ﺍﺳﻢ ﺭﻭﺯﺍ ﻫﻜﺬﺍ {p:0:座楼}. ﺍﺳﻤﻬﺎ ﻏﻴﺮ ﻳﺎﺑﺎﻧﻲ ﻛﻠﻴﺎ.
,ﺃﻋﺘﺬﺭ ﻋﻦ ﻗﻮﻝ ﻫﺬﺍ، ﻭﻟﻜﻦ ﺍﺳﻤﻬﺎ ﻣﺜﻴﺮ ﻟﻠﺴﺨﺮﻳﺔ ﻣﺜﻞ ﺃﺑﻲ.... ﺃﻛﻦ ﻟﻬﺎ ﺍﻻﺣﺘﺮﺍﻡ ﻷﻧﻪ ﻟﻢ ﻳﻨﺘﻬﻲ ﺑﻬﺎ ﺍﻟﻤﻄﺎﻑ ﻭﺃﺻﺒﺤﺖ ﻣﺜﻠﻪ.
,...ﻋﻨﺪﻣﺎ ﺃﻓﻜﺮ ﻓﻲ ﺍﻷﻣﺮ، ﻓﺈﻥ ﺟﻤﻴﻊ ﺍﻻﺳﻤﺎﺀ ﻓﻲ ﻋﺎﺋﻠﺘﻲ ﺗﺒﺪﻭ ﺃﺟﻨﺒﻴﺔ.{n}...ﻟﻤﺎﺫﺍ ﺟﺪﻱ ﻣﻬﻮﻭﺱ ﺑﻬﺎ؟
,ﺑﺴﺒﺒﻪ، ﺣﺘﻰ ﻧﺤﻦ ﺍﻷﺣﻔﺎﺩ ﻳﺠﺐ ﺃﻥ ﻧﺘﺤﻤﻞ ﻫﺬﺍ ﺍﻟﺸﻌﻮﺭ ﺍﻟﻐﺮﻳﺐ ﻓﻲ ﺍﻟﺘﺴﻤﻴﺔ.{n}ﻣﺎ ﻳﺰﻋﺠﻨﻲ ﺃﻛﺜﺮ ﻫﻮ ﺃﻥ ﺍﻻﺳﻢ ﺍﻟﺨﺎﺹ ﺑﺠﺪﻱ ﻃﺒﻴﻌﻲ ﺗﻤﺎﻣﺎ.
,ﻋﻠﻰ ﺃﻱ ﺣﺎﻝ، ﻫﻨﺎﻙ ﺷﻲﺀ ﻭﺍﺣﺪ ﻣﺮﻳﺢ ﺑﺸﺄﻥ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻣﻘﺎﺭﻧﺔ ﺑﺒﻘﻴﺔ ﺃﻓﺮﺍﺩ ﺍﻷﺳﺮﺓ.
,ﻳﻤﺘﻠﻚ ﺍﻟﻌﺠﻮﺯ ﺍﻟﻠﻌﻴﻦ ﻭﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﺗﻠﻚ ﺍﻟﺼﻔﺔ ﺍﻟﻤﺰﻋﺠﺔ ﻓﻲ ﺍﻟﺴﺨﺮﻳﺔ ﻭﺇﺛﺎﺭﺓ ﻏﻀﺐ ﺍﻟﻨﺎﺱ ﻃﻮﺍﻝ ﺍﻟﻮﻗﺖ. ﻭﺑﺎﻟﺮﻏﻢ ﻣﻦ ﺃﻧﻬﺎ ﺗﺸﺎﺭﻙ ﺩﻣﺎﺋﻬﻢ، ﺇﻻ ﺃﻥ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻟﻴﺴﺖ ﻫﻜﺬﺍ ﻋﻠﻰ ﺍﻹﻃﻼﻕ.
,ﺗﻤﺘﻠﻚ ﺣﺴﺎ ﺳﻠﻴﻤﺎ ﻣﻦ ﺑﻴﻦ ﺟﻤﻴﻊ ﺃﺷﻘﺎﺋﻬﺎ.
,ﻣﺜﻞ ﺍﻟﻌﻢ ﻫﻴﺪﻳﻮﺷﻲ، ﺇﻧﻬﺎ ﻋﻤﺔ ﻟﻄﻴﻔﺔ ﺗﻘﻒ ﺩﺍﺋﻤﺎ ﻓﻲ ﺻﻒ ﺍﻷﻃﻔﺎﻝ.
,.....ﻭﻟﻜﻨﻬﺎ ﻣﻊ ﺫﻟﻚ، ﻟﻴﺴﺖ ﺳﺨﻴﺔ ﻓﻲ ﺗﻮﺯﻳﻊ ﺍﻷﻣﻮﺍﻝ ﻣﺜﻠﻪ
,ﺣﺴﻨﺎ. ﺍﺟﺘﻤﻊ ﺃﻓﺮﺍﺩ ﺍﻷﺳﺮﺓ ﺍﻟﺬﻳﻦ ﺳﻮﻑ ﻳﺴﺘﻘﻠﻮﻥ ﺍﻟﻄﺎﺋﺮﺓ.
,ﺁﻧﺬﺍﻙ، ﻛﻤﺎ ﻟﻮ ﺃﻧﻬﻢ ﺍﻧﺘﻈﺮﻭﺍ ﺍﺟﺘﻤﺎﻋﻨﺎ، ﻧﺸﺮ ﺇﻋﻼﻥ ﻋﺒﺮ ﺍﻟﻤﻤﺮ.
,"""ﻧﻌﺘﺬﺭ ﻋﻦ ﺟﻌﻠﻜﻢ ﺗﻨﺘﻈﺮﻭﻥ. ﻳﺒﺪﺃ ﺍﻟﺼﻌﻮﺩ ﺍﻵﻥ ﻣﻦ ﺃﺟﻞ ﺭﺣﻠﺔ ﻃﻴﺮﺍﻥ ﻣﺎﺋﺘﻴﻦ ﻭﻭﺍﺣﺪ ﺇﻟﻰ ﻧﻴﺠﻴﻤﺎ. ﻧﺮﺟﻮ ﻣﻦ ﺍﻟﻤﺴﺎﻓﺮﻳﻦ ﺗﺸﻜﻴﻞ ﺻﻔﻴﻦ ﺃﻣﺎﻡ ﺷﺒﺎﻙ ﺍﻟﺘﺤﻘﻖ، ﻭﺧﻠﻒ ﺍﻟﺨﻂ ﺍﻷﺑﻴﺾ."""
Ushiromiya Rudolf,"""ﺭﻭﺯﺍ، ﻟﻢ ﺗﻜﻤﻠﻲ ﺇﺟﺮﺍﺀﺍﺕ ﺍﻟﺼﻌﻮﺩ ﺑﻌﺪ؟ ﻓﻠﺘﺴﺮﻋﻲ!"""
Ushiromiya Rosa,"""ﺃﻭﻩ ﻻ...! ﻫﻴﺎ ﻳﺎ ﻣﺎﺭﻳﺎ!"""
Ushiromiya Maria,"""ﺃﻭﻭ-!"""
,ﻳﺘﻮﺟﺐ ﻋﻠﻴﻨﺎ ﺍﻟﻤﺮﻭﺭ ﻋﺒﺮ ﺁﻟﺔ ﺍﻟﻜﺸﻒ ﻋﻦ ﺍﻟﻤﻌﺎﺩﻥ ﻗﺒﻞ ﺍﻟﺨﺮﻭﺝ ﺇﻟﻰ ﺍﻟﻤﺪﺭﺝ.
,ﻃﺎﺋﺮﺗﻨﺎ ﺍﻟﺼﻐﻴﺮﺓ ﻟﻢ ﺗﻜﻦ ﺿﺨﻤﺔ ﻛﻤﺎ ﺍﻟﻄﺎﺋﺮﺍﺕ ﺍﻟﺪﻭﻟﻴﺔ، ﻭﻟﻜﻨﻬﺎ ﺗﻔﻲ ﺑﺎﻟﻐﺮﺽ. ﻓﺤﺼﻨﺎ ﻣﻮﻇﻒ ﻛﺸﻒ ﺍﻟﻤﻌﺎﺩﻥ ﺟﻤﻴﻌﺎ.
,ﻭﻣﻦ ﺛﻢ ﺗﺒﻌﺘﻨﺎ ﺍﻟﻤﻮﻇﻔﺔ ﻟﻠﺨﺎﺭﺝ ﻧﺤﻮ ﺍﻟﻤﺪﺭﺝ.
,ﺑﺎﻟﺘﻔﻜﻴﺮ ﺑﺎﻷﻣﺮ، ﺟﻤﻴﻌﻨﺎ ﻣﻦ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ.
,ﻧﺒﺪﻭ ﻭﻛﺄﻧﻨﺎ ﻓﻲ ﻃﺎﺋﺮﺓ ﻣﺴﺘﺄﺟﺮﺓ ﺃﻭ ﺷﻲﺀ ﻣﻦ ﻫﺬﺍ ﺍﻟﻘﺒﻴﻞ.
,ﺗﻮﻗﻔﻨﺎ ﺃﻣﺎﻡ ﻣﺪﺧﻞ ﺍﻟﻄﺎﺋﺮﺓ.{n}ﺛﻢ ﺍﺳﺘﺪﺍﺭﺕ ﻣﺮﺷﺪﺗﻨﺎ ﻭﺗﺤﺪﺛﺖ، ﻭﻫﻲ ﺗﻨﻈﺮ ﺇﻟﻰ ﺃﺳﻔﻞ ﻗﺎﺋﻤﺔ ﺍﻟﺮﻛﺎﺏ.
