Speaker,Arabic (AR)
{f:5:Beatrice},"""ﻫﻤﻒ. ...*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ* ﻫﺎﻫﺎﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎﻫﺎ...! ...ﺳﺄﺭﺟﻊ ﻋﻦ ﻗﻮﻟﻲ. ﺃﻧﺖ ﺣﻘًﺎ ﻣﻤﺘﻌﺔ."""
{f:5:Beatrice},"""...ﻟﻮ ﻟﻢ ﺃﺯﺭﻉ ﺗﻠﻚ ﺍﻟﺒﺬﻭﺭ، ﻟﺮﺑﻤﺎ ﺳﻤﺤﺖ ﻟﻠﻄﻘﺲ ﺃﻥ ﻳﺴﻴﻄﺮ ﻋﻠﻰ ﻣﺼﻴﺮﻙ ﺩﻭﻥ ﺃﻱّ ﺷﻌﻮﺭ. ...ﻟﻜﻨّﻚ ﺍﻵﻥ ﻧﻤﻮﺕ ﻟﺘﺼﻴﺮﻱ ﻣﻤﺘﻌﺔً ﺑﺤﻖ، ﻭﺗﺴﻠﻴﻨﻨﻲ ﻣﻦ ﺃﻋﻤﺎﻕ ﻗﻠﺒﻲ. ﻫﺬﺍ ﺟﻴﺪ. ﻷﻧﻨﻲ ﻻ ﺃﺣﺐّ ﺍﻟﻤﻠﻞ. ...*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!"""
Shannon,"""...ﺍﻧﺘﻬﻴﺖ ﻣﻦ ﺗﻬﻴﺌﺔ ﺍﻟﻌﺸﺎﺀ. ...ﺗﻔﻀﻠﻲ."""
{f:5:Beatrice},"""ﻫﻤﻢ. ...ﺃﻻ ﻳﺒﺪﻭ ﻫﺬﺍ ﺷﻬﻴًﺎ، ...ﺇﻥ ﻭﺻﻞ ﻗﻮﺩﺍ ﺇﻟﻰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ، ﻓﻘﺪ ﻳﻜﻮﻥ ﻣﻦ ﺍﻟﻤﺮﻏﻮﺏ ﺗﻌﻴﻴﻨﻪ ﻛﻄﺒﺎﺧﻲ ﺍﻟﺮﺋﻴﺴﻲ."""
Shannon,"""...ﺳﻤﻌﺖ ﻣﻦ ﻛﺎﻧﻮﻥ-ﻛﻦ. ...ﺷﻴﺌًﺎ ﻋﻦ ﺃﻧّﻚ ﻭﻋﺪﺕ ﺃﻻ ﺗﺠﻌﻠﻴﻨﻲ ﻗﺮﺑﺎﻧًﺎ ﺇﻥ ﺭﻓﻀﺖ ﻋﺮﺽ ﺟﻮﺭﺝ-ﺳﺎﻥ."""
{f:5:Beatrice},"""ﻣﻢ. ﻟﻘﺪ ﻓﻌﻠﺖ. ...ﺭﻏﻢ ﺃﻧّﻚ ﻛﻨﺖ ﻗﺮﺑﺎﻧًﺎ ﻣﺜﺎﻟﻴًﺎ ﻟﻠﻐﺴﻖ ﺍﻟﺜﺎﻧﻲ. ...ﺑﻜﻰ ﻛﺎﻧﻮﻥ ﻭﺻﺮﺥ ﻃﺎﻟﺒًﺎ ﺍﻟﻌﻔﻮ ﻋﻨﻚ، ﻓﺄﻧﺼﺖّ ﺇﻟﻰ ﻛﻠﻤﺎﺗﻪ ﺑﺮﺃﻓﺔ. ﺑﺸﺮﻁ ﺃﻥ ﺗﺘﺨﻠﻲ ﻋﻦ ﺧﻄﻮﺑﺘﻚ. ...*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*، ﻛﻢ ﺃﻧﺎ ﺭﺅﻭﻓﺔ!"""
Shannon,"""...ﻳﺎ ﻟﻪ ﻣﻦ ﺷﺮﻁٍ ﺃﺣﻤﻖ. ﻭﻳﺎ ﻟﻪ ﻣﻦ ﺗﻬﺪﻳﺪٍ ﺳﺨﻴﻒ. ...ﺃﻇﻨّﻚ ﺃﺭﻫﺒﺖ ﻛﺎﻧﻮﻥ-ﻛﻦ ﺑﺬﻟﻚ ﺃﺷﺪّ ﺍﻹﺭﻫﺎﻕ."""
{f:5:Beatrice},"""ﻫﻮﻩ. ﺇﺫًﺍ ﻋﺮﻓﺘﻲ. ......*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!"""
,ﻳﺒﺪﻭ ﺃﻥ ﺷﺎﻧﻮﻥ ﻋﺮﻓﺖ ﺍﻷﻣﺮ. ...ﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ، ﺍﺳﺘﻄﺎﻋﺖ ﺃﻥ ﺗﺘﺨﻴﻞ ﻛﻢ ﻋﺎﻧﻰ ﻛﺎﻧﻮﻥ ﻣﻦ ﺗﻨﻤﺮ ﺍﻟﺴﺎﺣﺮﺓ ﻭﺇﺫﻻﻟﻬﺎ ﻟﻪ، ﻣﺴﺘﺨﺪﻣﺔً ﺫﻟﻚ ﺍﻟﻮﻋﺪ ﺍﻟﻤﺮﻭﻉ ﻛﻄﻌﻢ.
{f:5:Beatrice},"""ﺟﻌﻠﺘﻪ ﻳﺰﺣﻒ ﻋﻠﻰ ﺍﻟﺴﺠﺎﺩﺓ ﻭﻳﻘﺒﻞ ﺣﺬﺍﺋﻲ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*! ﻭﻟﻴﺲ ﺫﻟﻚ ﻓﺤﺴﺐ. ...ﻫﻞ ﺗﻮﺩﻳﻦ ﺳﻤﺎﻉ ﺍﻟﻄﺮﻕ ﺍﻷﺧﺮﻯ ﺍﻟﺘﻲ ﺃﺫﻟﻠﺘﻪ ﺑﻬﺎ...؟"""
,ﻫﺰﺕ ﺷﺎﻧﻮﻥ ﺭﺃﺳﻬﺎ ﺑﺼﻤﺖ.
Shannon,"""ﻓﻬﻤﺘﻚ ﺃﺧﻴﺮًﺍ. ﺗﺤﺒﻴﻦ ﺃﻥ ﺗﺘﻨﻤﺮﻱ ﻭﺗﺮﺑﻜﻲ ﻭﺗﺰﻋﺠﻲ ﺍﻟﻨﺎﺱ، ﻭﺗﻔﻌﻠﻴﻦ ﺫﻟﻚ ﻟﺘﺘﺴﻠﻲ. ...ﻟﺬﺍ ﺃﻧﺎ ﻣﺘﺄﻛﺪﺓ ﺍﻵﻥ ﺃﻥّ ﻫﺬﻩ ﻫﻲ ﺍﻟﻄﺮﻳﻘﺔ ﺍﻟﻮﺣﻴﺪﺓ ﻟﻤﻘﺎﻭﻣﺘﻚ."""
{f:5:Beatrice},"""ﻭﻣﺎ ﻫﻲ؟"""
Shannon,"""ﻟﻦ ﺃﻛﺘﺮﺙ ﺑﺸﺄﻧﻚ. ...ﺳﺄﻧﻔﺬ ﺍﻟﻤﺼﻴﺮ ﺍﻟﺬﻱ ﺃﻋﻄﻲ ﻟﻲ. ﺫﺍ ﻟﻦ ﺃﺳﻠﻴﻚ."""
{f:5:Beatrice},"""...{i:ﻟﻦ ﺗﻜﺘﺮﺛﻲ ﺑﺸﺄﻧﻴﻴﻴﻴﻲ}...؟"""
,ﻟﻮﺣﻆ ﻋﻠﻰ ﻣﻼﻣﺢ ﺍﻟﺴﺎﺣﺮﺓ ﻟﻤﺤﺔ ﻛﺮﺍﻫﻴﺔٍ ﺗﻠﻮّﺕ ﻟﻠﺤﻈﺔ.
,...ﻟﻜﻨﻬﺎ ﺗﻼﺷﺖ ﻓﻮﺭًﺍ، ﺫﻟﻚ ﺍﻟﺘﻌﺒﻴﺮ ﺍﻟﺬﻱ ﻇﻬﺮ ﻋﻠﻰ ﻭﺟﻬﻬﺎ ﻟﻮﻗﺖٍ ﻭﺟﻴﺰٍ ﻛﺎﻥ ﻏﺮﻳﺒًﺎ ﻋﻦ ﺍﻟﺴﺎﺣﺮﺓ، ﺍﻟﺘﻲ ﻟﻢ ﺗﻜﺴﺮ ﺍﺑﺘﺴﺎﻣﺘﻬﺎ ﺍﻟﺨﺒﻴﺜﺔ ﻗﻂ.
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!! ...ﺃﻇﻦّ ﺃﻥّ ﻫﺬﻩ ﻫﻲ ﻃﺮﻳﻘﺘﻚ ﻟﻠﻤﻘﺎﻭﻣﺔ؟ ﻫﺬﺍ ﻣﻤﺘﻊ. ﺃﺣﺒﺒﺘﻬﺎ.ﺳﻮﻑ ﺃﻗﺘﻠﻚ. ﻣﻊ ﺣﺒﻴﺒﻚ...!"""
Shannon,"""...ﺇﺫﺍ ﻛﺎﻥ ﻫﺬﺍ ﻫﻮ ﺍﻟﻘﺪﺭ ﺍﻟﺬﻱ ﺗﻘﺮﺭ ﻟﻲ، ﻓﺎﻷﻣﺮ ﻟﻚ. ...ﻟﻦ ﺃﺧﺎﻑ ﻣﻦ ﺫﻟﻚ ﺃﻭ ﺃﻋﺎﺭﺿﻪ. ﻷﻧﻨﻲ ﻻ ﺃﻭﻣﻦ ﺃﻥّ ﺍﻟﻤﺼﻴﺮ ﺍﻟﻘﺎﺳﻲ ﺍﻟﺬﻱ ﺳﻴﺒﺪﺃ ﺍﻵﻥ ﻫﻮ ﺷﻲﺀ ﺗﺴﻴﻄﺮﻳﻦ ﻋﻠﻴﻪ ﺑﺈﺭﺍﺩﺗﻚ."""
Shannon,"""ﻧﺤﻦ ﺍﻟﺒﺸﺮ ﻻ ﻧﻌﻠﻢ ﺷﻴﺌًﺎ ﻋﻦ ﻣﺼﺎﺋﺮﻧﺎ ﺍﻟﻤﺴﺘﻘﺒﻠﻴﺔ ﺍﻟﻤﺤﺘﻤﻠﺔ. ﻫﻜﺬﺍ ﻧﺤﻴﺎ ﺑﻜﺎﻣﻞ ﻗﻮﺗﻨﺎ، ﻧﺘﺒﻊ ﻣﻌﺘﻘﺪﺍﺗﻨﺎ ﻭﺃﻗﺪﺍﺭﻧﺎ ﺣﺘﻰ ﺍﻟﺮﻣﻖ ﺍﻷﺧﻴﺮ. ﺍﻟﻘﺪﺭ ﻟﻴﺲ ﺇﻻ ﺭﻣﻴﺔ ﺯﻫﺮٍ. ﻻ ﻳﻤﻜﻦ ﺃﻥ ﺗﺸﻌﺮﻱ ﺑﺎﻟﺤﻘﺪ ﻓﻴﻪ. ﻣﻬﻤﺎ ﺣﺎﻭﻟﺖ ﺃﻥ ﺗﻀﻔﻲ ﻋﻠﻴﻪ ﺑﻌﻀًﺎ ﻣﻨﻪ، ﻟﻦ ﺃﺻﺪﻗﻚ."""
{f:5:Beatrice},"""...ﻫﻮﻩ. ﺭﻏﻢ ﺃﻧّﻚ ﺗﻮﻗﻔﺖ ﻋﻦ ﻛﻮﻧﻚ ﺃﺛﺎﺛًﺎ، ﻓﺄﻧﺖ ﻻ ﺗﺨﺎﻓﻴﻦ ﺍﻟﻤﻮﺕ. ...ﺇﺫﺍ ﻛﻨﺖ ﺗﻈﻨﻴﻦ ﺃﻧّﻚ ﻫﻜﺬﺍ ﺳﺘﺼﻴﺒﻨﻨﻲ ﺑﺎﻟﻤﻠﻞ، ﻓﻘﺪ ﺃﺧﻄﺄﺕ ﺍﻟﺘﻘﺪﻳﺮ ﻛﺜﻴﺮًﺍ، ...ﺑﻞ ﺯﺍﺩ ﺍﻫﺘﻤﺎﻣﻲ ﺑﺮﺅﻳﺔ ﻣﺎ ﺇﺫﺍ ﻛﻨﺖ ﺗﺴﺘﻄﻴﻌﻴﻦ ﺍﻟﺘﻤﺴﻚ ﺑﺬﻟﻚ ﺣﺘﻰ ﻟﺤﻈﺎﺗﻚ ﺍﻷﺧﻴﺮﺓ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*...!"""
Shannon,"""ﺇﻧّﻪ ﺃﻣﺮ ﻣﺤﺒﻂ ﺟﺪًﺍ. ...ﻟﻤﺎﺫﺍ ﺍﺗﺨﺬﺕ ﺷﻜﻞ ﺇﻧﺴﺎﻥٍ ﻭ ﻇﻬﺮﺕ ﺃﻣﺎﻣﻨﺎ، ﻭ ﺗﺤﺪﺛﺖ ﺑﻜﻠﻤﺎﺕٍ ﺑﺸﺮﻳﺔٍ ﺛﻢ ﺳﺨﺮﺕ ﻣﻨﺎ؟ ...ﻟﻮ ﻟﻢ ﺗﻈﻬﺮﻱ ﺃﻣﺎﻣﻨﺎ، ﻟﻮ ﻟﻢ ﺗﺘﻨﺒﺌﻲ ﺑﺎﻟﻤﺴﺘﻘﺒﻞ، ...ﻟﻜﻨﺎ ﺗﻤﻜﻨّﺎ ﻣﻦ ﻋﻴﺶ ﺍﻟﺤﻴﺎﺓ ﻷﻗﺼﺎﻫﺎ ﺣﺘﻰ ﺍﻟﻠﺤﻈﺔ ﺍﻷﺧﻴﺮﺓ."""
{f:5:Beatrice},"""ﻫﻜﺬﺍ ﺗﻔﻌﻞ ﺍﻟﺴﺎﺣﺮﺍﺕ. ﻧﺤﻴﺎ ﻣﻦ ﻣﺼﺎﺋﺮﻛﻢ، ﻧﺘﺮﺑﻊ ﻛﻜﺎﺋﻨﺎﺕٍ ﻋﻠﻴﺎ ﻋﻠﻰ ﻛﺎﺋﻨﺎﺕٍ ﺩﻧﻴﺎ. ﻓﻔﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﻣﺼﺎﺋﺮﻛﻢ ﻟﻴﺴﺖ ﺇﻻ ﺷﻈﺎﻳﺎ. ﺇﻥ ﺿﻤﻤﻨﺎ ﺃﻳﺪﻳﻨﺎ، ﻧﺴﺘﻄﻴﻊ ﺃﻥ ﻧﻐﺮﻑ ﻣﻨﻬﺎ ﻣﺎ ﻧﺸﺎﺀ."""
{f:5:Beatrice},"""...ﻛﻤﺎ ﺃﻥّ ﺍﻷﺑﻘﺎﺭ ﺍﻟﺘﻲ ﺃﺭﺑﻴﻬﺎ ﻗﺪ ﺗﻬﺬﻱ ﺑﻤﺎ ﺷﺎﺀﺕ، ﻭﻟﻦ ﻳﻐﻴﺮ ﺫﻟﻚ ﺃﻧّﻬﺎ ﺳﺘﻀﻔﻲ ﺑﻬﺎﺀً ﻋﻠﻰ ﻣﺎﺋﺪﺗﻲ."" *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*...!"""
Shannon,"""...ﻧﺤﻦ ﻋﺎﺟﺰﻭﻥ، ﻓﻼ ﻧﺴﺘﻄﻴﻊ ﻣﻘﺎﻭﻣﺔ ﻃﻘﺴﻚ ﺃﻭ ﻣﺼﺎﺋﺮﻧﺎ. ...ﻟﻜﻨﻨﻲ ﺃﺳﺘﻄﻴﻊ ﺃﻥ ﺃﻓﻌﻞ ﺷﻴﺌًﺎ ﻳﻐﻴﻈﻚ ﺍﻵﻥ."""
{f:5:Beatrice},"""ﻫﻮﻩ. ﻭﻣﺎ ﺫﻟﻚ؟"""
Shannon,"""...ﺳﺄﻏﺎﺩﺭ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻓﻮﺭًﺍ. ﺍﻟﺮﺩّ ﻋﻠﻰ ﻛﻠﻤﺎﺗﻚ ﻳﺴﻠﻴﻚ ﻓﺤﺴﺐ. ﻋﺪﻡ ﺍﻹﺟﺎﺑﺔ ﻋﻠﻰ ﺃﺳﺌﻠﺘﻚ ﻫﻮ ﺍﻟﺴﺒﻴﻞ ﺍﻟﻮﺣﻴﺪ ﻷﻗﺎﻭﻣﻚ."""
{f:5:Beatrice},"""ﻓﻬﻤﺖ، ﻓﻬﻤﺖ. ﻗﺪ ﺗﺘﻤﻜﻨﻴﻦ ﻣﻦ ﺗﻮﺟﻴﻪ ﺿﺮﺑﺔٍ ﻟﻲ. ...ﻟﻜﻨّﻚ ﻻ ﺗﺴﺘﻄﻴﻌﻴﻦ ﻫﺰﻳﻤﺘﻲ، ﺃﻓﻬﻤﺖ؟ ...ﺃﻣﻠﻚ ﺍﻟﻘﺪﺭﺓ ﻋﻠﻰ ﻗﺘﻞ ﺃﻱّ ﺃﺣﺪٍ ﺑﺸﻜﻞٍ ﺃﺯﻟﻲ."""
{f:5:Beatrice},"""...ﻻ ﺃﻃﻴﻖ ﺍﻧﺘﻈﺎﺭ ﺭﺅﻳﺔ ﻣﺪﻯ ﻗﺪﺭﺗﻚ ﻋﻠﻰ ﺍﻟﺜﺒﺎﺕ ﻓﻲ ﺗﻠﻚ ﺍﻟﻤﻘﺎﻭﻣﺔ ﻭﺳﻂ ﺩﻭﺭﺓٍ ﻻ ﻧﻬﺎﺋﻴﺔٍ ﻣﻦ ﺍﻟﻤﻮﺕ ﻭﺍﻟﺒﻌﺚ. ...{i:ﻻ ﺗﻨﺴﻲ ﺫﻟﻚ ﺍﻵﻥ}. ﺃﻧﺖ ﻣﻦ ﻧﻄﻘﺖ ﺑﺘﻠﻚ ﺍﻟﻜﻠﻤﺎﺕ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*."""
Shannon,"""ﺣﺴﻨًﺎ، ﺃﺳﺘﻤﻴﺤﻚ ﻋﺬﺭًﺍ ﺇﺫًﺍ ﻟﻼﻧﺼﺮﺍﻑ. ﺇﻥ ﻛﺎﻥ ﻟﺪﻳﻚ ﺃﻱّ ﺃﻣﺮ، ﻧﺎﺩﻳﻨﻲ."""
,ﺍﻧﺤﻨﺖ ﺷﺎﻧﻮﻥ ﺍﻧﺤﻨﺎﺀﺓً ﻣﺘﺰﻧﺔً ﻛﻤﺎ ﺗﻨﺤﻨﻲ ﻟﺸﺨﺺٍ ﻏﺮﻳﺐ، ﺛﻢ ﺍﺳﺘﺪﺍﺭﺕ.{n}...ﺑﻬﺬﻩ ﺍﻟﺤﺮﻛﺔ، ﺭﺑﻤﺎ ﻛﺎﻧﺖ ﻗﺪ ﻭﺟﻬﺖ ﺿﺮﺑﺔً ﻓﻌﻼً ﻟﻠﺴﺎﺣﺮﺓ، ﻛﻤﺎ ﺫﻛﺮﺕ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}.
,...ﻷﻥّ ﺍﻟﺴﺎﺣﺮﺓ، ﺣﻴﻦ ﻧﺎﺩﺕ ﻣﺠﺪﺩًﺍ، ﺑﺪﺕ ﺃﻛﺜﺮ ﺣﺪﺓً ﻣﻤﺎ ﻛﺎﻧﺖ ﻋﻠﻴﻪ ﻣﻦ ﻗﺒﻞ.
{f:5:Beatrice},"""ﻛﺎﻧﻮﻥ ﺷﻜﺮﻧﻲ. ...ﺃﻟﻦ ﺗﻔﻌﻠﻲ؟ ﺃﻟﻦ ﺗﺸﻜﺮﻳﻨﻨﻲ ﻋﻠﻰ ﻣﻨﺤﻚ ﻳﻮﻡ ﺭﺍﺣﺘﻚ؟"""
Shannon,"""ﺍﻷﺛﺎﺙ ﻳﻔﺮﺡ ﺑﻴﻮﻡ ﺭﺍﺣﺘﻪ. ﻟﻜﻨﻨﻲ ﺇﻧﺴﺎﻧﺔ، ﻛﻤﺎ ﺗﺮﻳﻦ. ﻓﻠﻴﺲ ﻟﺪﻱّ ﻣﺎ ﺃﺷﻜﺮﻙ ﻋﻠﻴﻪ. ...ﺃﻫﺬﺍ ﻛﻞ ﺷﻲﺀ؟"""
{f:5:Beatrice},"""...ﺃﺗﺨﻄﻄﻴﻦ ﻟﻘﺒﻮﻝ ﺍﻟﺨﺎﺗﻢ ﻣﻦ ﺟﻮﺭﺝ؟ ﻻ ﺗﻨﺴﻲ ﺃﻧّﻚ ﺇﻥ ﻓﻌﻠﺖ، ﺳﺄﺗﺨﻠﻰ ﻋﻦ ﺍﻟﻮﻋﺪ ﺍﻟﺬﻱ ﻗﻄﻌﺘﻪ ﻣﻊ ﻛﺎﻧﻮﻥ، ﻭﻋﺪ ﺃﻻ ﺗﺨﺘﺎﺭﻱ ﻛﻘﺮﺑﺎﻥ."""
Shannon,"""ﺇﻥ ﻛﺎﻥ ﺛﻤﺔ ﺷﻲﺀ ﺁﺧﺮ، ﺳﺄﺭﺳﻞ ﻣﻦ ﻳﺄﺗﻲ ﺇﻟﻴﻚ. ﺇﻥ ﺳﻤﺤﺖ ﻟﻲ."""
,ﻣﻘﺎﻃﻌﺔ ﺻﺮﻳﺤﺔ.{n}ﻟﻢ ﺗﺠﺐ ﺷﺎﻧﻮﻥ ﻋﻠﻰ ﺃﻱ ﺷﻲﺀ ﺁﺧﺮ.
,ﻭﺟﺎﺀ ﺻﻮﺕ ﺇﻏﻼﻕ ﺍﻟﺒﺎﺏ ﺑﺪﻻً ﻣﻦ ﺟﻮﺍﺏ.
,ﺑﺪﺍ ﺃﻥّ ﻣﻘﺎﻭﻣﺔ ﺷﺎﻧﻮﻥ ﻗﺪ ﺃﺻﺎﺑﺖ ﺍﻟﺴﺎﺣﺮﺓ ﺑﻌﻤﻖٍ ﺃﻛﺒﺮ ﻣﻤﺎ ﻇﻨﺖ ﺷﺎﻧﻮﻥ ﻧﻔﺴﻬﺎ.
,...ﻷﻥّ ﺗﻌﺒﻴﺮ ﻛﺮﺍﻫﻴﺔٍ ﻗﺪ ﻇﻬﺮ ﻣﺠﺪﺩًﺍ ﻋﻠﻰ ﻭﺟﻪ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}.
,ﻛﺎﻧﺖ ﻗﺪ ﺃﺧﻀﻌﺖ ﻛﺎﻧﻮﻥ، ﺭﻏﻢ ﺃﻧّﻪ ﻟﻢ ﻳﺴﺘﺴﻠﻢ ﺣﺘﻰ ﺍﻟﻨﻬﺎﻳﺔ. ...ﻟﻜﻦ ﺑﻌﺪ ﺫﻟﻚ، ﻫﺎ ﻫﻲ ﺷﺎﻧﻮﻥ ﺍﻵﻥ ﺗﺮﻓﺾ ﺍﻟﺨﻀﻮﻉ، ﻭﻫﻲ ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﺗُﺴﺘَﺪﺭﺝ ﺑﺴﻬﻮﻟﺔ ﺣﺘﻰ ﺍﻵﻥ.
{f:5:Beatrice},"""...............ﺃﻭﻩ؟ ...ﻫﺬﺍ ﻣﻤﺘﻊ ﺣﻘًﺎ ﺑﻌﺪ ﻛﻞّ ﺷﻲﺀ! ......*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*. ...ﻳﺒﺪﻭ ﺃﻧﻨﻲ ﻣﺎﺯﻟﺖ ﻳﺎﻓﻌﺔ ﺑﻌﺪ. ﻟﻬﺬﺍ ﻟﻢ ﺃﻣﻞّ ﺍﻟﺤﻴﺎﺓ ﺑﻌﺪ ﺃﻟﻒ ﻋﺎﻡ..."""
,ﻛﺎﻥ ﺃﺭﻭﻉ ﻭﻗﺖٍ ﻓﻲ ﻣﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﺔ.{n}ﻫﻮ ﻭﻗﺖ ﺍﻟﻌﺸﺎﺀ.
,ﻓﻲ ﺍﻟﺴﺎﺑﻖ، ﺣﻴﻦ ﻛﺎﻥ ﻛﻴﻨﺰﻭ ﺟﺎﺩًﺍ ﺑﺸﺄﻥ ﻣﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﺔ، ﻛﺎﻥ ﻳﻌﻴﺮ ﻫﺬﺍ ﺍﻟﻌﺸﺎﺀ ﺃﻫﻤﻴﺔً ﺑﺎﻟﻐﺔً، ﺣﻴﺚ ﻳﺘﺠﻤﻊ ﺍﻟﺠﻤﻴﻊ ﻣﺮﺓ ﻭﺍﺣﺪﺓ ﻓﻲ ﺍﻟﺴﻨﺔ.
,ﻟﻮ ﻟﻢ ﻳﺮﻕ ﺍﻟﻌﺸﺎﺀ ﺇﻟﻰ ﺍﻟﻤﺴﺘﻮﻯ ﺍﻟﻤﻄﻠﻮﺏ، ﻓﺴﻮﻑ ﻳﻌﺘﺒﺮ ﺫﻟﻚ ﺃﻋﻤﻖ ﻋﺎﺭٍ ﻋﻠﻴﻪ ﻛﻤﻀﻴﻒ، ﻭﻗﺪ ﺃﻣﺮ ﻧﺎﺗﺴﻮﻫﻲ ﺑﺸﺪﺓٍ ﺃﻥ ﺗﺘﺄﻛﺪ ﻣﻦ ﺃﻧّﻪ ﻋﺸﺎﺀٌ ﻳُﻔَﺎﺧَﺮُ ﺑﻪ.
,ﺑﺴﺒﺐ ﺫﻟﻚ، ﺍﺳﺘﻌﺎﻧﺖ ﻫﻲ ﻭﻛﺮﺍﻭﺱ ﺑﻘﻮﺩﺍ، ﺍﻟﺬﻱ ﻛﺎﻥ ﻭﺍﺛﻘًﺎ ﻣﻦ ﻣﻬﺎﺭﺍﺗﻪ ﻓﻲ ﺍﻟﻄﻬﻲ.
,...ﻭﻧﺘﻴﺠﺔً ﻟﺬﻟﻚ، ﺍﺳﺘﻄﺎﻋﺎ ﺗﻘﺪﻳﻢ ﻋﺸﺎﺀٍ ﺭﺍﺋﻊ ﻳﻔﺨﺮﺍﻥ ﺑﻪ، ﻟﻜﻦ ﺑﺤﻠﻮﻝ ﺫﻟﻚ ﺍﻟﻮﻗﺖ، ﺑﺪﺃ ﻛﻴﻨﺰﻭ ﻳﻨﻐﻠﻖ ﻓﻲ ﺣﺠﺮﺓ ﺍﻟﺪﺭﺍﺳﺔ ﻭﻟﻢ ﻳﻌﺪ ﻳﻈﻬﺮ ﻟﻠﻌﺸﺎﺀ، ﺭﺑﻤﺎ ﻳﻤﻜﻦ ﺗﺴﻤﻴﺔ ﺫﻟﻚ ﺳﺨﺮﻳﺔ...
,ﺣﻴﻦ ﻭﺿﻊ ﺍﻟﻄﺒﻖ ﺍﻟﺮﺋﻴﺲ ﻟﻠﻴﻠﺔ، ﺷﺮﻳﺤﺔ ﻋﺠﻞٍ، ﺑﺪﺃ ﻗﻮﺩﺍ ﻳﺘﺒﺎﻫﻰ ﺑﻬﺎ، ﻣﺤﻔﺰًﺍ ﺷﻬﻴﺔ ﺍﻟﺠﻤﻴﻊ ﺃﻛﺜﺮ.
Gohda Toshiro,"""ﻫﺬﻩ ﺍﻟﺼﻠﺼﺔ ﻫﻲ ﺑﻮﺭﺩﻳﻠﻴﺰ."""
Gohda Toshiro,"""ﺑﺎﻟﻄﺒﻊ، ﻣﺰﻳﺞ ﺍﻟﻨﺒﻴﺬ ﺍﻷﺣﻤﺮ ﺍﻟﺬﻱ ﺍﺳﺘﺨﺪﻣﺘﻪ ﻛﺎﻥ ﻣﻤﺘﺎﺯً ﺣﺘﻰ ﺑﻴﻦ ﺗﻠﻚ ﺍﻟﻤﺼﻨﻮﻋﺔ ﻓﻲ ﺑﻮﺭﺩﻭ، ﻟﻜﻨﻨﻲ ﺃﺿﻔﺖ ﻣﺰﻳﺠًﺎ ﺃﺻﻠﻴًﺎ ﻟﻬﺬﺍ ﺍﻟﺒﻴﺖ، ﻣﺰﻳﺠًﺎ ﻣﻦ ﻛﺤﻮﻟﻴﺎﺕٍ ﻣﺨﺘﺎﺭﺓٍ ﻣﻦ ﺃﻧﺤﺎﺀ ﺍﻟﻌﺎﻟﻢ ﻟﺘﻌﻤﻴﻖ ﺍﻟﻨﻜﻬﺔ ﺃﻛﺜﺮ."""
Gohda Toshiro,"""ﻫﺬﻩ ﺍﻟﺼﻠﺼﺔ ﺣﺼﺮﻳﺔ ﻟﻬﺬﺍ ﺍﻟﻌﺎﻡ. ﺳﻴﺴﻌﺪﻧﻲ ﺟﺪًﺍ ﺃﻥ ﺗﺴﺘﻤﺘﻌﻮﺍ ﺑﻬﺎ."""
