Speaker,Arabic (AR)
,ﻓﺄُﺑﻠِﻎَ ﺍﻷﻃﻔﺎﻝ ﺃﻥّ ﺑﺈﻣﻜﺎﻧﻬﻢ ﺍﻟﻤﺠﻲﺀ ﺇﻟﻰ ﺍﻟﻘﺼﺮ ﻓﻲ ﻭﻗﺖ ﺍﻟﻐﺪﺍﺀ، ﻟﺬﺍ ﻟﻌﻠﻬﻢ ﺍﻵﻥ ﻓﻲ ﺑﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ ﻳﻨﺘﻈﺮﻭﻥ ﺩﻋﻮﺗﻬﻢ.
,...ﺣﺘﻰ ﻟﻮ ﻟﻢ ﺗﺄﺕِ ﻣﺎﺭﻳﺎ، ﻓﺴﻴﻈﻨّﻮﻥ ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﺃﻧّﻨﻲ ﻗﺪ ﺍﺻﻄﺤﺒﺘُﻬﺎ ﻣﻌﻲ ﺇﻟﻰ ﺍﻟﻘﺼﺮ ﻭﻟﻦ ﻳﻘﻠﻘﻮﺍ ﻛﺜﻴﺮًﺍ.
,ﻓﻬﻲ ﻛﺎﻧﺖ ﻣﻊ ﺃُﻣﻬﺎ، ﻟﺬﺍ ﻻ ﺩﺍﻋﻲ ﻟﻬﻢ ﻟﻴﻘﻠﻘﻮﺍ ﺇﻃﻼﻗًﺎ.
,ﻟﻜﻨﻨﻲ ﻛﻨﺖُ ﻫﻨﺎ، ﺗﺎﺭﻛﺔً ﺍﺑﻨﺘﻲ ﻟﻤﻔﺮﺩﻫﺎ ﻭﺳﻂ ﻃﻘﺲٍ ﻳﺰﺩﺍﺩ ﺳﻮﺀً...!
Ushiromiya Rosa,"""ﻣﺎﺭﻳﺎﺍ!! ﻫﻞ ﺃﻧﺖِ ﻫﻨﺎ؟!! ﺃﺟﻴﺒﻲ ﺇﻥ ﻛﻨﺖِ ﺗﺴﻤﻌﻴﻨﻨﻲ!!"""
Ushiromiya Maria,""".........ﺃﻭﻭ."""
, ﻛﺎﻥ ﺍﻷﻣﺮ ﻛﻤﺎ ﺗﻮﻗّﻌﺖ.
,ﻭﺟﺪﺗﻬﺎ ﻭﺍﻗﻔﺔ ﺩﻭﻥ ﺣﺮﺍﻙ، ...ﺑﺎﻟﻮﺿﻊ ﺫﺍﺗﻪ ﺍﻟﺬﻱ ﻛﺎﻧﺖ ﻋﻠﻴﻪ ﺣﻴﻦ ﻭﺑّﺨﺘُﻬﺎ.
,ﻓﻲ ﻳﺪﻫﺎ... ﻗﻄﻌﺔ ﺍﻟﺤﻠﻮﻯ ﺍﻟﺘﻲ ﺍﺷﺘﺮﻳﺘﻬﺎ ﻭﺃﻋﻄﻴﺘُﻬﺎ ﻟﻬﺎ، ﺛﻢ ﺩﺳﺖُّ ﻋﻠﻴﻬﺎ ﻭﺳﺤﻘﺘُﻬﺎ.
,ﻣﻤﺴﻜﺔً ﺑﺘﻠﻚ ﺍﻟﺤﻠﻮﻯ ﺑﻘﻮﺓ، ﻇﻠّﺖ ﻭﺍﻗﻔﺔً ﻓﻲ ﻣﻜﺎﻧﻬﺎ ﻓﻴﻤﺎ ﺍﻟﺮﻳﺎﺡ ﺍﻟﻌﺎﺗﻴﺔ ﺗﻌﺒﺚ ﺑﺸﻌﺮﻫﺎ ﻭﺗﻌﺬﺑﻬﺎ...
Ushiromiya Rosa,"""ﺃﻧﺎ ﺁﺳﻔﺔ، ﺃﻧﺎ ﺁﺳﻔﺔ!! ﺁﺳﻔﺔ ﻳﺎ ﻣﺎﺭﻳﺎ...!! ﺳﺎﻣﺤﻲ ﻣﺎﻣﺎ...!"""
Ushiromiya Maria,"""...ﺃﻭﻭ. ﺃﻫﻼً ﺑﻌﻮﺩﺗﻚِ ﻳﺎﻣﺎﻣﺎ... .....ﺍﻧﺘﻈﺮﺗُﻚِ ﻃﻮﻳﻼً ﻟﺘﻌﻮﺩﻱ ﻳﺎ ﻣﺎﻣﺎ."" ...ﻟﻘﺪ ﺗﻌﺮﺿﺖُ ﻟﻘﺮﺻﺔ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﻤﺨﻴﻔﺔ، ﻟﻜﻨﻨﻲ ﺗﻤﺎﺳﻜﺖُ ﻭﺍﻧﺘﻈﺮﺕُ ﻋﻮﺩﺗﻚِ ﻣﻦ ﺩﻭﻥ ﺃﻥ ﺃﺑﻜﻲ..."""
Ushiromiya Rosa,"""......ﻣﺎﺭﻳﺎ...  ......ﺳﺎﻣﺤﻲ ﻣﺎﻣﺎ... ﺳﺎﻣﺤﻲ ﻣﺎﻣﺎ......"""
Ushiromiya Maria,"""ﻟﻴﺲ ﺧﻄﺌﻚِ ﻳﺎ ﻣﺎﻣﺎ .....ﻟﻘﺪ ﺍﺳﺘﺤﻮﺫﺕ ﻋﻠﻴﻚِ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺴﻮﺩﺍﺀ ﻣﺠﺪﺩًﺍ ﻟﺬﺍ ﺃﻧﺎ ﺑﺨﻴﺮ. ﺃﺣﺒﻚِ ﻳﺎ ﻣﺎﻣﺎ. ﺃﻧﺎ ﺃﺣﺒﻚِ......"""
Ushiromiya Rosa,"""ﺁﻭﻭﻭﻭﻭﻭﻭﻩ!! ﺃﻧﺎ ﺁﺳﻔﺔ، ﺃﻧﺎ ﺁﺳﻔﺔ... ﻣﺎﻣﺎ ﺧﺴﺮﺕ ﺃﻣﺎﻡ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺴﻮﺩﺍﺀ.... .........ﻟﺬﺍ ﺳﺎﻣﺤﻴﻬﺎ............"""
,ﻏﺮﺳﺖ ﺭﻭﺯﺍ ﻭﺟﻬﻬﺎ ﻓﻲ ﺻﺪﺭ ﻣﺎﺭﻳﺎ ﺍﻟﺼﻐﻴﺮ، ﺑﺎﻛﻴﺔً ﻭﻣﺘﻮﺳّﻠﺔً ﻋﻔﻮﻫﺎ.
,...ﻭﺍﻧﺤﺪﺭﺕ ﺗﻠﻚ ﺍﻟﺪﻣﻮﻉ ﺛﺎﻧﻴﺔً، ﻛﻤﺎ ﺳﺎﻟﺖ ﻣﺮﺍﺭًﺍ ﻻ ﺗُﺤﺼﻰ ﻣﻦ ﻗﺒﻞ.
,ﻟﻮ ﺃﻥّ ﺍﻟﺸﻤﺲ ﺍﻟﺴﺎﻃﻌﺔ ﻗﺪ ﺃﺷﺮﻗﺖ ﻋﻠﻴﻬﻤﺎ ﺁﻧﺬﺍﻙ، ﻻﻧﻤﺤﺖ ﻫﻤﻮﻣﻬﻤﺎ، ﻭﺷﻌﺮﺗﺎ ﺑﺄﻥّ ﺑﺎﺳﺘﻄﺎﻋﺘﻬﻤﺎ ﺍﻟﺒﺪﺀ ﻣﻦ ﺟﺪﻳﺪ.
,...ﻟﻜﻦّ ﻣﺎ ﺃﺣﺎﻁ ﺑﻬﻤﺎ ﻛﺎﻥ ﻃﻘﺴًﺎ ﻳﺰﺩﺍﺩ ﺳﻮﺀً.ﻛﺎﻧﺖ ﺍﻟﺮﻳﺎﺡ ﺍﻟﻌﺎﺗﻴﺔُ ﺍﻟﻤﻤﺘﺰﺟﺔُ ﺑﺼﻮﺕِ ﺍﻟﺮﻋﺪ ﺗﺒﻌﺚُ ﻋﻠﻰ ﺍﻟﺤﺰﻥ.
,ﻻﺣﻈﺖ ﺭﻭﺯﺍ ﺻﻮﺕ ﻣﺎﺭﻳﺎ ﻭﻫﻲ ﺗﺸﻬﻖ ﺑﺎﻟﺒﻜﺎﺀ.{n}...ﺇﻥْ ﺑﻘﻴﺖ ﻭﺍﻗﻔﺔً ﻣﻌﺮّﺿﺔً ﻟﻬﺬﻩ ﺍﻟﺮﻳﺎﺡ ﻃﻮﻳﻼً، ﻓﺴﺘُﺼﺎﺏ ﺣﺘﻤًﺎ ﺑﺎﻟﺒﺮﺩ.
Ushiromiya Rosa,"""......ﻫﻴّﺎ ﻳﺎ ﻣﺎﺭﻳﺎ. ﺳﻴﺤﻴﻦ ﻣﻮﻋﺪ ﺍﻟﻐﺪﺍﺀ ﻗﺮﻳﺒًﺎ. ﻟﻨﻌﺪ ﻣﻌًﺎ ﺇﻟﻰ ﺍﻟﻘﺼﺮ."""
Ushiromiya Maria,"""ﺃﻭﻭ. ﻟﻦ ﺃﺫﻫﺐ."""
Ushiromiya Rosa,"""ﻟـ...ﻟﻤﺎﺫﺍ؟"""
,ﻇﻨﺖ ﺭﻭﺯﺍ ﺃﻥ ﻣﺎﺭﻳﺎ ﺳﺎﻣﺤﺘﻬﺎ ﺑﺎﻟﻔﻌﻞ، ﻟﺬﺍ ﻟﻢ ﺗﺘﺨﻴﻞ ﻗﻂ ﺃﻥ ﺗﺮﻓﺾ ﻃﻠﺒﻬﺎ
,ﻟﻜﻦ ﺍﻟﺘﻌﺒﻴﺮ ﺍﻟﺬﻱ ﺃﺭﺗﺴﻢ ﻋﻠﻰ ﻭﺟﻪ ﻣﺎﺭﻳﺎ ﻟﻢ ﻳﻜﻦ ﻟﻄﻔﻠﺔٍ ﺗﻌﺎﻧﺪ ﻭﺍﻟﺪﺗﻬﺎ. ﻟﺬﺍ ﻟﻢ ﺗﻔﻬﻢ ﺭﻭﺯﺍ ﺳﺒﺐ ﻭﻗﻮﻑ ﻣﺎﺭﻳﺎ ﺩﻭﻥ ﺣﺮﺍﻙٍ ﻓﻲ ﺣﺪﻳﻘﺔِ ﺍﻟﻮﺭﻭﺩِ ﺑﻼ ﺟﺪﻭﻯ، ﻓﻲ ﺣﻴﻦ ﺃﻥّ ﺍﻟﺠﻮَّ ﻳﺰﺩﺍﺩ ﺳﻮﺀًﺍ.
,ﺃﺟﺎﺑﺖ ﻣﺎﺭﻳﺎ ﻋﻦ ﺳﺆﺍﻝ ﺭﻭﺯﺍ:
Ushiromiya Maria,"""ﺇﻧّﻬﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}. ﺳﺘﺄﺗﻲ ﺇﻟﻰ ﻫﻨﺎ ﻋﻤّﺎ ﻗﺮﻳﺐ ﻟﺬﻟﻚ ﺳﺄﻧﺘﻈﺮﻫﺎ ﻫﻨﺎ"""
Ushiromiya Rosa,""".........ﻣﺎﺭﻳﺎ..."""
,ﺑﺪﺃﺕ ﺭﻭﺯﺍ ﺗﻘﻮﻝ ﺷﻴﺌًﺎ ﻟﻜﻨﻬﺎ ﺗﺮﺩﺩﺕ ﻭ ﺻﻤﺘﺖ.
,...ﻟﻘﺪ ﺑﺬﻟﺘﺎ ﺟﻬﺪًﺍ ﻛﺒﻴﺮًﺍ ﻟﻠﺘﺼﺎﻟﺢ، ﻓﻬﻲ ﻻ ﺗﺮﻳﺪ ﺃﻥ ﺗﻬﺪﻡ ﺫﻟﻚ ﻣﺠﺪﺩًﺍ.{n}ﺍﺧﺘﺎﺭﺕ ﻛﻠﻤﺎﺗﻬﺎ ﺑﻌﻨﺎﻳﺔ، ﻣﺤﺎﻭِﻟﺔً ﺇﻗﻨﺎﻉ ﻣﺎﺭﻳﺎ ﺑﺎﻟﻌﻮﺩﺓ ﻣﻌﻬﺎ ﺇﻟﻰ ﺍﻟﻘﺼﺮ ﺩﻭﻥ ﺇﻧﻜﺎﺭ ﻭﺟﻮﺩ ﺍﻟﺴﺎﺣﺮﺓ ﻣﺒﺎﺷﺮﺓً.
Ushiromiya Rosa,"""......{f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺳﻮﻑ...ﺗﺄﺗﻲ؟"""
Ushiromiya Maria,"""ﺃﻭﻭ!"""
Ushiromiya Rosa,"""ﺃﺣﻘًﺎ، ﺇﺫًﺍ، ﺑﺪﻻً ﻣﻦ ﺍﻧﺘﻈﺎﺭﻫﺎ ﻫﻨﺎ، ﻟﻢَ ﻻ ﻧﻨﺘﻈﺮﻫﺎ ﻓﻲ ﺍﻟﻘﺼﺮ؟ ﺇﻥ ﺑﻘﻴﺖِ ﻓﻲ ﻫﺬﻩ ﺍﻟﺮﻳﺎﺡ ﻃﻮﻳﻼً، ﻓﺴﺘُﺼﺎﺑﻴﻦ ﺑﺎﻟﺒﺮﺩ..."""
Ushiromiya Maria,"""ﺳﻮﻑ ﺗﺄﺗﻲ! {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺳﻮﻑ ﺗﺄﺗﻲ!!!"""
Ushiromiya Maria,"""ﻭﻋﻨﺪﻣﺎ ﺗﻔﻌﻞ، ﺳﺄﻋﻄﻴﻬﺎ ﺣﻠﻮﻯ، ﻭﺳﺄﻟﻌﺐ ﻣﻌﻬﺎ ﺧﺪﻋﺔ ﺃﻡ ﺣﻠﻮﻯ! ﻭﺳﺄﻋﻄﻴﻬﺎ ﺣﻠﻮﻯ ﻣﺼﺒﺎﺡ ﺟﺎﻙ ﺛﻢ ﺳﺄﺑﺎﺭﻙ ﻟﻬﺎ ﺍﻟﻬﺎﻟﻮﻳﻦ. ﺃﻭﻭ!!"""
,"ﺃﺧﺮﺟﺖ ﻣﺎﺭﻳﺎ ﻗﻄﻌﺔ ﺣﻠﻮﻯ ﺃﺧﺮﻯ ﻣﻦ ﺣﻘﻴﺒﺘﻬﺎ، ﻭﻫﻲ ﺗﺌﻦّ ﺑﺼﻮﺕٍ ﺧﺎﻓﺖ: ""ﺃﻭﻭ-ﺃﻭﻭ..."""
,ﺃﺻﺎﺏ ﺍﻻﺭﺗﺒﺎﻙ ﺭﻭﺯﺍ ﻓﻠﻢ ﺗﻌﺮﻑ ﻛﻴﻒ ﺗﺘﺼﺮﻑ، ﺧﺎﺻﺔً ﺑﻌﺪﻣﺎ ﺑﺪﺃﺕ ﻣﺎﺭﻳﺎ ﺗﺘﺼﺮﻑ ﺑﻌﻨﺎﺩٍ ﻣﺠﺪﺩًﺍ...
,ﻭﻓﺠﺄﺓً، ﺩﻭّﻯ ﺻﻮﺕ ﺭﻋﺪٍ ﻫﺎﺋﻞ.
,ﻛﺎﻥ ﺫﻟﻚ ﻋﻠﻰ ﺍﻷﺭﺟﺢ... ﻋﻼﻣﺔ. ......ﻋﻼﻣﺔً ﺗﺪﻝّ ﻋﻠﻰ ﺃﻥ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ ﻗﺪ ﺍﻧﻌﺰﻟﺖ ﺗﻤﺎﻣًﺎ ﺑﻔﻌﻞ ﺍﻟﻌﺎﺻﻔﺔ، ﻭﺗﺤﺮﺭﺕ ﻣﻦ ﺣﺪﻭﺩ ﺍﻟﻤﻨﻄﻖ ﻭﺍﻟﻮﺍﻗﻊ.
,ﻭﻣﻨﺬ ﻫﺬﻩ ﺍﻟﻠﺤﻈﺔ، ﻟﻦ ﻳﻜﻮﻥ ﻟﻠﻤﻨﻄﻖ ﺃﻱ ﻗﻴﻤﺔ ﻫﻨﺎ.
,ﺍﺯﺩﺍﺩﺕ ﺍﻟﺮﻳﺎﺡ ﺷﺪﺓً، ﻭﻓﻲ ﺧﻀﻢّ ﺍﻟﻌﺎﺻﻔﺔ ﻭﺑﻴﻦ ﻭﺍﺑﻞٍ ﻣﻦ ﺑﺘﻼﺕ ﺍﻟﻮﺭﻭﺩ ﺍﻟﻤﺘﻄﺎﻳﺮﺓ، ......ﻇﻬﺮﺕ ﻫﻴﺌﺔ ﺟﻌﻠﺖ ﺭﻭﺯﺍ ﻭﻟﻮ ﻟﻠﺤﻈﺔ، ﺗﻌﺠﺰ ﻋﻦ ﺗﺼﺪﻳﻖ ﺃﻥّ ﻣﺎ ﺗﺮﺍﻩ ﻳﻨﺘﻤﻲ ﺇﻟﻰ ﻋﺎﻟﻢ ﺍﻟﻮﺍﻗﻊ.
,...ﻻ، ﺍﻷﺭﺟﺢ ﺃﻧّﻪ ﻛﺎﻥ—ﺑﻞ ﻻﺑﺪّ ﺃﻥ ﻳﻜﻮﻥ—ﺃﻣﺮًﺍ ﺳﺤﺮﻳًّﺎ.
,ﻷﻥّ ﺗﻠﻚ ﺍﻟﻬﻴﺌﺔ... ﺍﺗﺨﺬﺕ ﺷﻜﻞ...
Ushiromiya Maria,"""{f:7:ﺑﻴﺎﺗﺮﻳﺲ}!!"""
,ﺍﻧﺪﻓﻌﺖ ﻣﺎﺭﻳﺎ ﺭﺍﻛﻀﺔً ﻧﺤﻮ ﺍﻟﺸﻜﻞ ﺍﻟﺬﻱ ﺗﺠﻠّﻰ ﺃﻣﺎﻣﻬﺎ.
,......ﻛﺎﻧﺖ ﺭﻭﺯﺍ ﺑﺎﻟﻌﺎﺩﺓ ﺳﺘﻮﺑّﺦ ﺍﺑﻨﺘﻬﺎ ﻟﻮ ﻫﺮﻋﺖ ﺇﻟﻰ ﺷﺨﺺٍ ﻏﺮﻳﺐ.
,...ﻟﻜﻨﻬﺎ ﻫﺬﻩ ﺍﻟﻤﺮﺓ ﻧﺴﻴﺖ ﺫﻟﻚ ﺗﻤﺎﻣًﺎ، ﻓﻠﻢ ﺗﺴﺘﻄﻊ ﻓﻌﻞ ﺃﻱ ﺷﻲﺀ ﺳﻮﻯ ﺍﻟﻮﻗﻮﻑ ﻣﺬﻫﻮﻟﺔ.
{f:5:Beatrice},""".....ﻣﻀﻰ ﺯﻣﻦٌ ﻃﻮﻳﻞ. ﻛﻴﻒ ﺣﺎﻟﻚِ؟"""
Ushiromiya Maria,"""ﺃﻭﻭ! ﻣﺎﺭﻳﺎ ﻋﻠﻰ ﻣﺎ ﻳﺮﺍﻡ! ﺍﻟﺴﺎﺣﺮﺍﺕ ﻻ ﻳُﺼﺒﻦ ﺑﺎﻟﺰﻛﺎﻡ! ﺃﻭﻭ!!"""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*!ﺍﻟﺴﺎﺣﺮﺍﺕ ﻳُﺮﺳﻠﻦ ﺍﻟﻠﻌﻨﺎﺕ ﻟﻴُﺼﻴﺐ ﺍﻟﺰﻛﺎﻡ ﺿﺤﺎﻳﺎﻫﻦّ، ﻓﻴﺎ ﻟﺴُﺨﻒ ﺍﻷﻣﺮ ﻟﻮ ﺃﺻﺎﺑﻬﻦّ ﻣﺎ ﺃﺭﺳﻠﻨﻪ! ﺍﻷﻭﻟﻰ ﺃﻥ ﺗﺪّﺧﺮﻱ ﺟﻬﺪﻙِ ﻛﻲ ﻻ ﺗُﺼﻴﺒﻚِ ﻧﺰﻟﺔ ﺑﺮﺩٍ ﺃﻧﺖِ ﺍﻷﺧﺮﻯ."""
,ﻗﺎﻟﺖ ﺫﻟﻚ ﻭﻫﻲ ﺗﺮﺑّﺖ ﻋﻠﻰ ﺭﺃﺱ ﻣﺎﺭﻳﺎ ﺑﺎﺑﺘﺴﺎﻣﺔٍ ﻣﺎﻛﺮﺓ...
,ﻟﻢ ﺗﻜﻦ ﺭﻭﺯﺍ ﺗﻌﺮﻑ ﺍﺳﻢ ﺍﻟﻤﺮﺃﺓ ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﺗﺪﻟّﻞ ﻣﺎﺭﻳﺎ ﺑﻠُﻄﻒٍ ﻭﺣُﻨﻮّ. ﻟﻜﻦ ﻣﺎﺭﻳﺎ ﻧﺎﺩﺗﻬﺎ ﺑﺎﺳﻤﻬﺎ ﻓﻮﺭ ﻇﻬﻮﺭﻫﺎ،
,ﻟﺬﻟﻚ، ﺭﻏﻢ ﺃﻥّ ﺭﻭﺯﺍ ﻟﻢ ﺗﻠﺘﻖِ ﺑﻬﺎ ﻗَﻂّ، ﻭﺭﻏﻢ ﺃﻥّ ﺍﻟﻤﺮﺃﺓ ﻟﻢ ﺗُﺼﺮّﺡ ﺑﺎﺳﻤﻬﺎ، ﺃﺩﺭﻛﺖ ﺭﻭﺯﺍ ﻣﻦ ﺗﻜﻮﻥ.
,...ﺫﻟﻚ ﺍﻻﺳﻢ ﺑﺎﻟﺬﺍﺕ ﻳﺤﻤﻞ ﻣﻌﻨًﻰ ﻋﻈﻴﻤًﺎ ﻋﻠﻰ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻭﻟﺪﻯ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ.
,ﻣﺴﺘﺤﻴﻞ ﻟﺸﻲٍﺀٍ ﺳﺨﻴﻒٍ ﻛﻬﺬﺍ ﺃﻥ ﻳﻜﻮﻥ...!
Ushiromiya Maria,"""{f:7:ﺑﻴﺎﺗﺮﻳﺲ}! ﻫﺎﻟﻮﻳﻦ ﺳﻌﻴﺪ! ﺍﻧﻈﺮﻱ، ﺍﺷﺘﺮﻳﺖ ﻫﺬﻩ!! ﻭﺳﺄﻋﻄﻴﻚ ﻭﺍﺣﺪﺓ ﻣﻨﻬﺎ. ﺃﻭﻭ!"""
{f:5:Beatrice},"""ﻧﻌﻢ، ﻫﺎﻟﻮﻳﻦ ﺳﻌﻴﺪ. ﻫﻮﻩ، ﻟﻲ ﺃﻧﺎ ﺃﻳﻀًﺎ؟ ﺣﺘﻰ ﺍﻟﻨﻮﺭ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﻳُﻬﺪﻯ ﻟﺮﺟﻞٍ ﺗﺎﺋﻪ ﻓﻲ ﻇﻠﻤﺎﺕ ﺍﻟﻤَﻄﻬَﺮ، ﻳﺒﺪﻭ ﺑﺪﻳﻌًﺎ ﺣﻴﻦ ﻳُﺼﺎﻍ ﻓﻲ ﺣﻠﻮﻯ ﻛﻬﺬﻩ."""
{f:5:Beatrice},"""...ﻭﻓﻲ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ ﺍﻟﻤﻨﻘﻄﻌﺔ ﻋﻦ ﻋﺎﻟﻢ ﺍﻟﺒﺸﺮ ﻭﻣﺎ ﻭﺭﺍﺀﻫﻢ، ﻻ ﺃﺭﻯ ﺣﻠﻮﻯ ﺃﻧﺴﺐ ﻣﻦ ﻫﺬﻩ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*...!"""
{f:5:Beatrice},"""....ﻫﻤﻢ؟ ﻣﺎ ﺍﻟﺬﻱ ﺟﺮﻯ ﻫﻨﺎ ﻳﺎ ﻣﺎﺭﻳﺎ؟"""
,ﻻﺣﻈﺖ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺤﻠﻮﻯ ﺍﻟﺘﻲ ﺗﻤﺴﻜﻬﺎ ﻣﺎﺭﻳﺎ. ...ﻟﻘﺪ ﻛﺎﻧﺖ ﺍﻟﺤﻠﻮﻯ ﺍﻟﺘﻲ ﺳﺤﻘﺘﻬﺎ ﺭﻭﺯﺍ ﺑﻘﺪﻣﻬﺎ، ﻭﺃﺻﺒﺤﺖ ﺍﻵﻥ ﻓﻲ ﺣﺎﻟﺔ ﻳُﺮﺛﻰ ﻟﻬﺎ.
Ushiromiya Maria,"""......ﺃﻭﻭ. ﺩِﻳﺴَﺖ ﻭﺗﻜﺴّﺮﺕ... ﻫﻞ ﺗﺴﺘﻄﻴﻌﻴﻦ ﺇﻋﺎﺩﺗﻬﺎ ﻛﻤﺎ ﻛﺎﻧﺖ ﻳﺎ ﺑﻴـﺎﺗﻮ؟"""
,ﺗﻌﻤّﺪﺕ ﻣﺎﺭﻳﺎ ﺃﻻّ ﺗﻘﻮﻝ ﺇﻥ ﺃﻣﻬﺎ ﻫﻲ ﻣﻦ ﺩﺍﺳﺖ ﺍﻟﺤﻠﻮﻯ.{n}ﻟﻜﻦّ ﺣﻴﻦ ﺃﺑﺼﺮﺕ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺤﻠﻮﻯ، ﺍﻟﺘﻔﺘﺖ ﺇﻟﻰ ﺭﻭﺯﺍ ﺑﺎﺑﺘﺴﺎﻣﺔٍ ﺧﺒﻴﺜﺔ.
,ﺷﻌﺮﺕ ﺭﻭﺯﺍ ﺑﻘﺸﻌﺮﻳﺮﺓٍ ﺗﺴﺮﻱ ﻓﻲ ﻋﻤﻮﺩﻫﺎ ﺍﻟﻔﻘﺮﻱ، ﻛﺄﻥّ ﻧﻈﺮﺓ ﺍﻟﺴﺎﺣﺮﺓ ﻗﺪ ﺍﺧﺘﺮﻗﺘﻬﺎ ﺣﺘﻰ ﺍﻟﻨﺨﺎﻉ.
{f:5:Beatrice},"""ﺃﻣﺮٌ ﻫﻴّﻦ. ﻧﺎﻭﻟﻴﻨﻲ ﺇﻳﺎﻫﺎ."""
Ushiromiya Maria,"""ﺃﻭﻭ!"""
,ﻧﺎﻭﻟﺘﻬﺎ ﻣﺎﺭﻳﺎ ﺍﻟﺤﻠﻮﻯ ﺑﺤﻤﺎﺳﺔ،
,......ﺑﻴﻨﻤﺎ ﻇﻠّﺖ ﺭﻭﺯﺍ ﻭﺍﻗﻔﺔً ﺗُﺮﺍﻗﺐ ﺍﻟﻤﺸﻬﺪ ﻣﺬﻫﻮﻟﺔً ﻭﻋﺎﺟﺰﺓ.{n}...ﻛﻴﻒ ﻳﻤﻜﻦ ﻟﻬﺬﻩ ﺍﻟﻤﺮﺃﺓ ﺃﻥ ﺗﺘﺠﺎﻫﻞ ﺃﻥ ﺍﻟﺤﻠﻮﻯ ﻗﺪ ﺳُﺤﻘﺖ ﻫﻜﺬﺍ، ﻭﻛﺄﻥَّ ﺍﻷﻣﺮ ﻫﻴّﻦٌ ﻭﻳﻤﻜﻦ ﺗﺠﺎﻭﺯﻩ ﻹﺭﺿﺎﺀ ﻃﻔﻠﺔ؟
,ﻛﺎﻧﺖ ﻣﺎﺭﻳﺎ ﺗﺆﻣﻦ ﺣﻘًﺎ ﺑﺄﻧﻬﺎ ﺳﺘﻌﻮﺩ ﻛﻤﺎ ﻟﻢ ﺗُﻤﺲّ ﻗﻂ.
,...ﻭﻣﺤﺎﻝٌ ﺃﻥ ﻳﺤﺪﺙ ﺫﻟﻚ ﺩﻭﻥ ﻭﺟﻮﺩ »ﺳﺤﺮٍ« ﺣﻘﻴﻘﻲ!
{f:5:Beatrice},"""ﻳﺎ ﺇﻟﻬﻲ، ﻟﻘﺪ ﺳُﺤﻘﺖ ﺗﻤﺎﻣًﺎ ﺣﻘًﺎ... ...ﺗﻌﺎﻟﻲ ﻳﺎ ﻣﺎﺭﻳﺎ. ﺃﻏﻤﻀﻲ ﻋﻴﻨﻴﻚِ ﻭﺣﺎﻭﻟﻲ ﺃﻥ ﺗﺘﺬﻛّﺮﻱ."""
{f:5:Beatrice},"""ﻷﻥّ ﻫﺬﻩ ﺍﻟﺤﻠﻮﻯ ﻛﺎﻧﺖ ﺑﺎﻟﻔﻌﻞ ﺭﺍﺋﻌﺔ. ﻓﺎﻟﺤﻠﻮﻯ ﺍﻟﺘﻲ ﻧﺤﻔﻈﻬﺎ ﻓﻲ ﺫﺍﻛﺮﺗﻨﺎ ﺩﺍﺋﻤًﺎ ﻣﺎ ﺗﻜﻮﻥ ﻣﻜﺘﻤﻠﺔً ﻭﺯﺍﻫﻴﺔ. ﻟﺬﺍ ﻋﻠﻴﻚِ ﺃﻧﺖِ ﺃﻳﻀًﺎ ﺃﻥ ﺗُﻐﻤﻀﻲ ﻋﻴﻨﻴﻚِ ﻭﺗﺘﺬﻛّﺮﻱ. ﺃﻱَّ ﻧﻮﻉ ﻣﻦ ﺍﻟﺤﻠﻮﻯ ﻛﺎﻧﺖ ﺣﻘًﺎ؟ {p:0:♪}"""
,...ﻗﺎﻟﺖ ﺫﻟﻚ ﻭﻫﻲ ﺗُﻠﻘﻲ ﺍﻟﺤﻠﻮﻯ ﻓﻲ ﺍﻟﻬﻮﺍﺀ، ﺑﺼﻮﺕٍ ﺷﺠﻲّ ﻛﺄﻧﻬﺎ ﺗُﻠﻘﻲ ﺗﻌﻮﻳﺬﺓً ﻋﺬﺑﺔ.
