Speaker,Arabic (AR)
{f:5:Beatrice},"""ﻫﺬﺍ ﺍﻟﺮﺟﻞ، ﺭﻏﻢ ﻣﻈﻬﺮﻩ، ﻫﻮ ﺷﻴﻄﺎﻥ ﺣﻘﻴﻘﻲ ﻣﻦ ﺑﻴﻦ ﺍﻟﺸﻴﺎﻃﻴﻦ ﺍﻟـ27. ﺑﻌﺒﺎﺭﺓ ﺃﺧﺮﻯ، ﻟﻘﺪ ﺃﺛﺒﺖُّ ﻭﺟﻮﺩ ﺍﻟﺸﻴﺎﻃﻴﻦ ﺑﺈﺣﻀﺎﺭ ﻭﺍﺣﺪ ﻣﻨﻬﺎ ﻣﺒﺎﺷﺮﺓ ﺃﻣﺎﻣﻚ."""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!! ﺭﻭﻧﻮﻑ ﻳﺤﻤﻞ ﺭﺗﺒﺔ ﻧﺒﻴﻠﺔ ﻓﻲ ﺍﻟﺠﺤﻴﻢ، ﻭﻳﺤﺘﻞ ﺍﻟﻤﺮﺗﺒﺔ ﺍﻟﺴﺎﺑﻌﺔ ﻭﺍﻟﻌﺸﺮﻳﻦ. ﺇﻧﻪ ﺧﺎﺩﻡٌ ﺑﺎﺭﻉ ﻟﻠﻐﺎﻳﺔ... ﻭﻗﺪ ﺍﺳﺘﺄﺟﺮﺗُﻪ ﺑﺮﺍﺗﺐ ﻋﺎﻝٍ ﻟﻴﻜﻮﻥ ﻓﻲ ﺧﺪﻣﺘﻲ."""
Ronove,"""ﻳﺸﺮﻓﻨﻲ ﻫﺬﺍ ﺍﻟﺘﻘﺪﻳﻢ. ﺭﻏﻢ ﺃﻧﻨﻲ ﻣﻦ ﻧﺒﻼﺀ ﺍﻟﺠﺤﻴﻢ، ﺇﻻ ﺃﻧﻨﻲ ﺍﻵﻥ ﺃﺧﺪﻡ ﺳﻴﺪﺗﻲ ﺑﻴﺎﺗﺮﻳﺲ ﻛﺮﺋﻴﺲ ﻷﺛﺎﺛﻬﺎ، ﺑﺎﻟﺮﻏﻢ ﻣﻦ ﻛﻮﻧﻬﺎ ﺑﺸﺮﻳﺔ ﻣﺒﺘﺬﻟﺔ ﺫﻭ ﺻﺪﺭٍ ﻛﺒﻴﺮ، ﺇﻻ ﺃﻧﻬﺎ ﺳﺎﺣﺮﺓ ﻋﻈﻴﻤﺔ ﺗﻨﺤﻨﻲ ﻟﻬﺎ ﺍﻟﺸﻴﺎﻃﻴﻦ ﺧﻀﻮﻋًﺎ."""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ* ﺇﻧﻪ ﺧﺎﺩﻡ ﺑﺎﺭﻉ، ﻟﻜﻦ ﻋﻴﺒﻪ ﺍﻟﻮﺣﻴﺪ ﻫﻮ ﻟﺴﺎﻧﻪ ﺍﻟﺴﻠﻴﻂ، ﻣﻦ ﺍﻟﻤﺤﺒﻂ ﺃﻧﻪ ﻳﻨﺴﻰ ﺃﺣﻴﺎﻧًﺎ ﺍﺣﺘﺮﺍﻡ ﺳﻴﺪﺗﻪ."""
Ronove,"""ﺃﻣﺎ ﺑﺨﺼﻮﺹ ﺃﺳﻠﻮﺏ ﺣﺪﻳﺜﻲ، ﻓﺎﻟﻌﻘﺪ ﻟﻢ ﻳﺘﻀﻤّﻦ ﺷﺮﻭﻃًﺎ ﺣﻮﻟﻬﺎ. ﺃﺗﻮﺩّﻳﻦ ﺗﻌﺪﻳﻞ ﺍﻟﺒﻨﻮﺩ؟"""
{f:5:Beatrice},"""ﻃﺎﻟﻤﺎ ﺃﻧﻚ ﺗُﻀﺤﻜﻨﻲ، ﻓﻼ ﺣﺎﺟﺔ ﻟﺬﻟﻚ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!"""
,ﺃﺩﺍﺭﺕ ﺑﻴﺎﺗﺮﻳﺲ ﻇﻬﺮﻫﺎ ﺇﻟﻴﻪ ﺿﺎﺣﻜﺔً.
,ﻭﺑﻌﺪ ﺃﻥ ﺍﻧﺤﻨﻰ ﻟﻬﺎ ﺑﻮﻗﺎﺭ، ﺍﺳﺘﺪﺍﺭ ﺭﻭﻧﻮﻑ ﻧﺤﻮ ﺑﺎﺗﻠﺮ، ﻭﺑﻮﺟﻪ ﺑﺸﻮﺵ، ﻣﺪّ ﻳﺪﻩ ﺍﻟﻴﻤﻨﻰ. ﻋﺎﺩﺓً، ﻳﻌﻨﻲ ﺫﻟﻚ ﺃﻧﻪ ﻳﻄﻠﺐ ﻣﺼﺎﻓﺤﺘﻪ.
Ushiromiya Battler,"""....ﻣﺎ-ﻣﺎﺫﺍ ﻳﻔﺘﺮﺽ ﺃﻥ ﻳﻌﻨﻴﻪ ﻫﺬﺍ...؟"""
Ronove,"""ﺃﻧﺎ ﺃﻳﻀًﺎ ﺧﺎﺿﻊٌ ﻷﻫﻮﺍﺀ ﺳﻴﺪﺗﻲ. ﺃﻇﻦ ﺃﻥ ﺑﻴﻨﻨﺎ ﻗﻮﺍﺳﻢ ﻣﺸﺘﺮﻛﺔ. ﻟﺬﺍ ﻓﻠﻨﺘﺼﺎﻓﺢ ﻭﻟﻨﺼﺒﺢ ﺃﺻﺪﻗﺎﺀً ﺟﻴﺪﻳﻦ."" ﻫﺬﻩ ﻣﺼﺎﻓﺤﺔ ﻃﻠﺐ ﺻﺪﺍﻗﺔ."""
Ronove,"""...ﺑﺎﻟﻄﺒﻊ، ﻻ ﻳﻌﻨﻲ ﻫﺬﺍ ﺃﻧﻚ ﺳﺘُﺪﺭﺝ ﻓﻲ ﻋﻘﺪٍ ﺷﻴﻄﺎﻧﻲ، ﻓﺎﻃﻤﺌﻦ."""
Ushiromiya Battler,"""ﺁﺳﻒ، ﻟﻜﻨﻲ ﻓﻲ ﺧﻀﻢ ﻗﺘﺎﻝ ﺣﺎﺩ ﻣﻊ ﺳﻴﺪﺗﻚ. ﺃﺻﺎﻓﺢ ﻋﺪﻭّﻱ ﻓﻘﻂ ﺑﻌﺪ ﻣﻮﺍﻗﻒ ﻛﺘﻠﻚ ﺍﻟﺘﻲ ﻓﻲ ﺩﺭﺍﻣﺎ ﺍﻟﻤﺮﺍﻫﻘﻴﻦ، ﺣﻴﻦ ﻧﺘﺼﺎﺭﻉ ﻓﻲ ﺳﺎﺣﺔ ﻣﺪﺭﺳﺔٍ ﻣﻤﻄﺮﺓ ﺣﺘﻰ ﻧﻨﻬﻚ. ﺗﺬﻛﺮ ﻫﺬﺍ."""
Ronove,"""ﻓﻬﻤﺖ. ﺣﺘﻰ ﺗﺼﺎﻓﺤﻨﻲ ﻳﺎ ﺑﺎﺗﻠﺮ-ﺳﺎﻣﺎ، ﻳﺠﺐ ﻋﻠﻲ ﺃﻥ ﺃﺧﻠﻖ ﺟﻮًﺍ ﺩﺭﺍﻣﻴًﺎ ﻓﻲ ﻣﻜﺎﻥٍ ﻣﻨﺎﺳﺐ، ﻭﺃﺗﺒﺎﺩﻝ ﻣﻌﻚ ﺍﻟﻜﻠﻤﺎﺕ ﺍﻟﻠﻄﻴﻔﺔ ﻭﺍﻟﻠﻐﺔ ﺍﻟﺠﺴﺪﻳﺔ ﺍﻟﺘﻲ ﺗﻬﺰ ﻗﻠﺒﻚ. ﺣﺴﻨًﺎ، ﻋﻨﺪﻣﺎ ﺗﺤﻴﻦ ﺍﻟﻔﺮﺻﺔ، ﺳﺄﺭﺗﺐ ﻟﻤﺜﻞ ﻫﺬﺍ ﺍﻟﻠﻘﺎﺀ."""
Ronove,"ﺃﻧﺎ ﺃﻳﻀﺎ ﻋﺎﺷﻖٌ ﻟﻤﺜﻞ ﺗﻠﻚ ﺍﻟﺪﺭﺍﻣﺎ ﻟﻌﻠﻤﻚ. ﮐﻮﮐﻮﮐﻮﮐﻮ...!"""
,ﺑﻴﻨﻤﺎ ﺿﺤﻚ ﺭﻭﻧﻮﻑ ﺳﺎﺧﺮًﺍ، ﻫﻤﺲ ﻟﺒﺎﺗﻠﺮ، ﻭﻫﻮ ﻳﺪﻧﻮ ﺑﻮﺟﻬﻪ ﺃﻣﺎﻣﻪ ﺣﺘﻰ ﻛﺎﺩ ﺃﻥ ﻳﺘﻼﻣﺲ ﺃﻧﻔﻬﻤﺎ.
,ﺃﻣﺎ ﺑﺎﺗﻠﺮ، ﻓﻘﺪ ﺍﺣﻤﺮ ﻭﺟﻬﻪ ﻣﻦ ﺍﻗﺘﺮﺍﺏ ﺷﺨﺺٍ ﻣﻦ ﻧﻔﺲ ﺟﻨﺴﻪ ﻟﻪ ﻣﻤﺎ ﺟﻌﻠﻪ ﻳﺪﻓﻌﻪ ﺑﻌﻴﺪًﺍ.
Ushiromiya Battler,"""ﺃ- ﺃﻧﺖ ﻏﺮﻳﺐ ﺍﻷﻃﻮﺍﺭ ﺣﻘًﺎ! ﻓﻬﻤﺖ، ﺃﻧﺖ ﺣﻘًﺎ ﺧﺎﺩﻡ ﻣﺜﺎﻟﻲ ﻟﺒﻴـﺎﺗﻮ."""
Ronove,"""ﺇﻧﻪ ﻟﺸﺮﻑ ﻟﻲ ﺃﻥ ﺃﺗﻠﻘﻰ ﻣﺜﻞ ﻫﺬﺍ ﺍﻹﻃﺮﺍﺀ. ﻟﺪﻱّ ﺛﻘﺔ ﻛﺒﻴﺮﺓ ﻓﻲ ﻣﻬﺎﺭﺗﻲ ﺑﺘﺤﻀﻴﺮ ﺍﻟﺸﺎﻱ. ﻟﺬﺍ ﺃﺭﺟﻮ ﺃﻥ ﺗﺘﻄﻠّﻊ ﺇﻟﻰ ﺟﻠﺴﺔ ﺍﻟﺸﺎﻱ ﺍﻟﻘﺎﺩﻣﺔ. ﻛﻤﺎ ﺃﻥ ﺧﺒﺰ ﺍﻟﺒﺴﻜﻮﻳﺖ ﻫﻮ ﺃﺣﺪ ﻫﻮﺍﻳﺎﺗﻲ، ﻟﺬﺍ ﻻ ﺗﺘﺮﺩﺩ ﻓﻲ ﻃﻠﺐ ﺃﻱ ﻭﺟﺒﺎﺕ ﺧﻔﻴﻔﺔ ﻗﺪ ﺗﺮﻏﺐ ﻓﻴﻬﺎ."""
{f:5:Beatrice},"""ﻛﻤﺎ ﺗﻮﻗّﻌﺖُ ﻣﻦ ﺍﺛﻨﻴﻦ ﻣﻦ ﺍﻟﺠﻨﺲ ﺫﺍﺗﻪ. ﻟﻘﺪ ﺑﺪﺃﺗﻤﺎ ﺗﺘﻔﺎﻫﻤﺎﻥ ﺑﺴﺮﻋﺔٍ ﻛﺒﻴﺮﺓ. ﺃﺷﻌﺮ ﺑﺎﻟﻐﻴﺮﺓ."""
Ronove,"""ﺃﻭﻭﻩ، ﻳﺎ ﺇﻟﻬﻲ. ﺃﻋﺘﺬﺭ ﻷﻧﻲ ﺟﻌﻠﺘﻚ ﺗﺸﻌﺮﻳﻦ ﺑﺎﻟﻐﻴﺮﺓ ﻳﺎ ﺳﻴﺪﺗﻲ. ﻟﻦ ﺃﺷﻐﻞ ﺿﻴﻔﻚ ﺑﻌﻴﺪًﺍ ﻋﻨﻚ."
Ronove,"""ﻭﺍﻵﻥ، ﺃﺳﺘﺄﺫﻧﻜﻢ... ﺳﺄﺫﻫﺐ ﻷُﺳﻠّﻢ ﻋﻠﻰ ﺑﻘﻴﺔ ﺍﻟﺨﺪﻡ، ﻭﺃُﻋﻠﻦ ﺭﺳﻤﻴًﺎ ﻋﻮﺩﺗﻲ ﻛـ'ﺭﺋﻴﺲ ﺍﻟﺨﺪﻡ'. ﺑﻌﺪ ﺇﺫﻧﻚِ ﺳﺄﻏﻴﺐ ﻗﻠﻴﻼً."""
{f:5:Beatrice},"""ﻫﻤﻢ... ﻻ ﺑﺄﺱ. ﻟﻢ ﻳﺘﺠﺴّﺪ ﺳﻮﻯ ﺍﻟﻤﺎﻋﺰ ﺍﻟﻌﺎﺩﻳﻴﻦ ﻭﺍﻷﺧﻮﺍﺕ ﺍﻟﺴﺒﻊ ﺍﻟﻤﺴﺘﺨﺪﻣﺎﺕ ﻓﻲ ﺍﻟﻄﻘﻮﺱ. ﻟﺬﺍ ﻟﻦ ﺗﺄﺧﺬ ﻭﻗﺘًﺎ ﻃﻮﻳﻼً ﻭﺃﻧﺖ ﺗﺤﻴّﻴﻬﻢ."""
Ronove,"""ﺃﻭﻳﺎ؟ ﻫﻞ ﺍﻷﺧﻮﺍﺕ ﺍﻟﺴﺒﻊ ﺍﻟﻤﻔﻌﻤﺎﺕ ﺑﺎﻟﺤﻴﻮﻳﺔ ﻣﻮﺟﻮﺩﺍﺕ؟ ﺗُﺮﻯ... ﻫﻞ ﺍﻛﺘﺴﺒﺖ ﺗﻠﻚ ﺍﻟﺸﻘﻴﺎﺕ ﺍﻟﻤﺰﻳﺪ ﻣﻦ ﺍﻟﺮﺻﺎﻧﺔ؟"""
Ushiromiya Battler,"""...ﺇﻫﻴﻬﻲ. ﺇﻥ ﻛﻨﺖ ﺗﺴﻤﻲ ﺗﻠﻚ ﺑﺎﻟﺮﺻﺎﻧﺔ، ﻓﻌﻠﻲّ ﺃﻥ ﺃﺭﺍﺟﻊ ﺗﻌﺮﻳﻒ ﺍﻟﻜﻠﻤﺔ ﺑﻜﺒﺮﻩ."""
Ronove,"""ﺣﻘًﺎ؟ ﺃﻓﺘﺮﺽ ﺃﻧﻚ ﻗﺪ ﺣﻈﻴﺖ ﺑﻔﺮﺻﺘﻚ ﻓﻲ ﺍﻟﻠﻌﺐ ﻣﻌﻬﻦ."""
Ronove,"""ﺑﺎﻟﺤﻜﻢ ﻋﻠﻰ ﺗﻌﺎﺑﻴﺮ ﻭﺟﻬﻚ، ﻳﺒﺪﻭ ﺃﻧﻬﻦ ﺷﻘﻴﺎﺕ ﻛﻤﺎ ﻫﻲ ﻋﺎﺩﺗﻬﻦ ﺩﺍﺋﻤًﺎ. ﺑﺎﻟﺮﻏﻢ ﻣﻦ ﺃﻧﻲ ﺁﻣﺮﻫﻦ ﺩﺍﺋﻤًﺎ ﺃﻥ ﻳﺘﺼﺮﻓﻦ ﺑﺸﻜﻞ ﻳﺘﻼﺋﻢ ﻣﻊ ﻛﻮﻧﻬﻦ ﺧﺎﺩﻣﺎﺕ ﻟﺒﻴﺎﺗﺮﻳﺲ-ﺳﺎﻣﺎ. ﻳﺎ ﻟﻬﻦ ﻣﻦ ﻃﻔﻼﺕ ﻣﺰﻋﺠﺎﺕ ..."""
Ushiromiya Battler,"""ﺇﻥ ﻛﺎﻥ ﻫﺬﺍ ﻫﻮ ﻣﺼﺪﺭ ﻗﻠﻘﻚ، ﻓﻼ ﺗﻘﻠﻖ. ﻓﻬﻦّ ﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ ﻳﺘﺼﺮّﻓﻦ ﺗﻤﺎﻣًﺎ ﻛﻤﺎ ﻳﻠﻴﻖ ﺑﺴﻴﺪﺗﻬﻦ..."""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*! ﻟﻘﺪ ﺃﺻﺒﺤﺖَ ﺗُﺠﻴﺪ ﺍﻟﺮﺩّ ﺣﻘًﺎ ﻳﺎ ﻭﻟﺪ!"""
{f:5:Beatrice},"""ﻣﻬﻤﺎ ﻳﻜﻦ، ﺇﻥ ﺣﺪﻳﺜﻚ ﻣﻊ ﺷﺨﺺ ﻳﻌﻨﻲ ﺗﻘﺒﻠﻚ ﻟﻪ. ﺑﻤﺎ ﺃﻧﻚَ ﺑﺪﺃﺕَ ﺗﺠﻴﺐ ﻋﻠﻰ ﺩﺭﺩﺷﺘﻲ ﺍﻟﻌﺎﺑﺮﺓ، ﻓﻬﺬﻩ ﺩﻻﻟﺔٌ ﻋﻠﻰ ﺃﻧﻚَ ﺗﺪﺭﻳﺠﻴًﺎ ﺗﺘﻘﺒﻞ ﻭﺟﻮﺩﻱ."""
Ushiromiya Battler,"""ﻫﻴﻪ. ﺣﺘﻰ ﻟﻮ ﺃﺷﺮﻗﺖ ﺍﻟﺸﻤﺲ ﻣﻦ ﺍﻟﻐﺮﺏ، ﻓﻠﻦ ﺃﻋﺘﺮﻑ ﺃﺑﺪًﺍ، ﺃﺑﺪًﺍ، ﺃﺑﺪًﺍ ﺃﻧﻚِ ﺳﺎﺣﺮﺓ. ﻟﻤﺎ ﻻ ﺗﻔﻜﺮﻳﻦ ﻓﻲ ﺗﺠﺮﺑﺔ ﻧﻬﺞ ﺃﻛﺜﺮ ﻓﻌﺎﻟﻴﺔ، ﻣﺜﻞ ﺃﻥ ﺗﺒﻜﻲ ﻭﺗﻘﺒﻠﻲ ﺣﺬﺍﺋﻲ."""
,ﺣﺘﻰ ﻭﺇﻥ ﻛﺎﻥ ﺑﺎﺗﻠﺮ ﻳﺘﻔﺎﺧﺮ، ﺇﻻ ﺃﻧﻪ ﺗﺤﺪّﺙ ﺑﺜﻘﺔٍ ﻭﺑﺘﻌﺒﻴﺮ ﺟﺮﻱﺀ ﻳﻌﻠﻮ ﻭﺟﻬﻪ.
,ﺿﺤﻜﺖ ﺍﻟﺴﺎﺣﺮﺓ ﻭﺧﺎﺩﻣﻬﺎ، ﻣﺪﺭﻛﻴﻦ ﺃﻥ ﺿﻴﻔﻬﻢ ﻗﺪ ﺍﺳﺘﻌﺎﺩ ﻣﺎ ﻳﻜﻔﻲ ﻣﻦ ﺇﺭﺍﺩﺗﻪ ﻟﺤﻀﻮﺭ ﻟﻌﺒﺔٍ ﺟﺪﻳﺪﺓ، ﻭﺃﻥ ﺍﻻﺳﺘﻌﺪﺍﺩﺍﺕ ﻗﺪ ﺍﺳﺘﻮﻓﺖ ﻛﻤﺎﻟﻬﺎ......
,ﺑﻌﺪ ﺃﻥ ﺗﺒﺎﺩﻝ ﺭﻭﻧﻮﻑ ﺑﻀﻊ ﻛﻠﻤﺎﺕ ﻣﻊ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﺍﻧﺤﻨﻰ ﺑﺼﻤﺖٍ ﻟﺒﺎﺗﻠﺮ، ﺛﻢ ﺗﻔﺮّﻕ ﺇﻟﻰ ﻓﺮﺍﺷﺎﺕٍ ﺫﻫﺒﻴﺔ ﻭﺗﻼﺷﻰ.
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*. ﻣﺎ ﺃﺭﻭﻉ ﺃﻥ ﻳﻐﺪﻭ ﻛﻞ ﺷﻲﺀٍ ﺑﻬﻴًﺎ ﻭﻧﺸﻴﻄًﺎ."""
{f:5:Beatrice},"""...ﻛﻢ ﻛﺎﻧﺖ ﺗﻠﻚ ﺍﻷﻳﺎﻡ ﻛﺌﻴﺒﺔً ﺣﻴﻦ ﻛﻨﺖُ ﻣﺤﺎﺻﺮﺓً ﻭﺣﺪﻱ ﻓﻲ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ، ﻋﺎﺟﺰﺓً ﻋﻦ ﺍﺳﺘﻌﺎﺩﺓ ﻗﻮﺗﻲ، ﺑﻼ ﻣﻦ ﺃﺣﺎﺩﺛﻪ."""
Ushiromiya Battler,"""... ﻓﻬﻤﺖ ﻛﻴﻒ ﺃﻥ ﺫﻟﻚ ﺍﻟﺮﺟﻞ ﺍﻟﻤﺴﺘﻔﺰ ﻣﻨﺎﺳﺐ ﺣﻘًﺎ ﻟﻴﻜﻮﻥ ﻛﺒﻴﺮ ﺧﺪﻣﻚ."""
Ushiromiya Battler,"""...ﻟﻜﻦ ﺃﺧﺒﺮﻳﻨﻲ. ﻟﻤﺎﺫﺍ ﻇﻬﺮ ﺫﻟﻚ ﺍﻟﺨﺎﺩﻡ ﺍﻵﻥ ﺗﺤﺪﻳﺪًﺍ؟ ﺫﻛﺮﺕِ ﺷﻴﺌًﺎ ﻋﻦ ﺃﻥ ﺍﻟﻤﺎﻋﺰ ﻭﺍﻟﻔﺘﻴﺎﺕ ﺍﻟﺴﺒﻊ ﻣﻦ ﺍﻷﻭﺗﺎﺩ ﻭﺣﺪﻫﻦ ﺗﺠﺴّﺪﻥ. ﻣﺎﺫﺍ ﻳﻌﻨﻲ ﺫﻟﻚ...؟"""
{f:5:Beatrice},"""ﻫﻢ، ﻧﻌﻢ. ﺃﻧﺖ ﺣﻘًﺎ ﻣﺎ ﺯﻟﺖ ﺗﻘﺎﻭﻡ، ﻟﻜﻨﻨﻲ ﻓﻲ ﺍﻟﻮﺍﻗﻊ ﺳﺎﺣﺮﺓٌ ﻗﺪﻳﺮﺓٌ. ﺃﻧﺎ ﻋﻠﻰ ﻭﺻﺎﻝٍ ﺑﻌﺪﺩٍ ﻏﻔﻴﺮٍ ﻣﻦ ﺍﻟﻜﺎﺋﻨﺎﺕ ﻏﻴﺮ ﺍﻟﺒﺸﺮﻳﺔ ﻓﻲ ﺍﻟﻌﺎﻟﻢ ﺍﻟﺴﻔﻠﻲ."""
Ushiromiya Battler,"""ﻻ ﺷﻚ. ﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻥ ﻋﻼﻗﺎﺗﻚِ ﻛﻠﻬﺎ ﻣﻊ ﻣﺠﻤﻮﻋﺔٍ ﻣﻦ ﻏﺮﻳﺒﻲ ﺍﻷﻃﻮﺍﺭ. ﻭﺣﻮﺵ ﻣﺎﻋﺰ، ﻭﻓﺘﻴﺎﺕ ﺑﺴﺎﻗﻴﻦ ﺟﻤﻴﻠﺘﻴﻦ، ﻭﺍﻵﻥ ﻟﺪﻳﻚِ ﺧﺎﺩﻡٌ ﺷﻴﻄﺎﻧﻲ ﺃﻳﻀًﺎ...  ...ﻻ ﺃﻭﺩّ ﻗﻮﻝ ﻫﺬﺍ، ﻟﻜﻦ ﺃﺭﺟﻮ ﻋﺪﻡ ﻗﺪﻭﻡ ﺍﻟﻤﺰﻳﺪ ﻣﻦ ﺃﻣﺜﺎﻝ ﻫﺆﻻﺀ ﺍﻟﻐﺮﺑﺎﺀ..."""
{f:5:Beatrice},"""ﻫﺎﻫﺎﻫﺎ! ﻣﻦ ﺑﻴﻦ ﺍﻷﺛﺎﺙ ﺍﻟﺬﻱ ﻳﻌﻤﻞ ﻓﻲ ﻗﺼﺮﻱ ﺍﻟﺬﻫﺒﻲ ﺍﻟﻜﺒﻴﺮ، ﻛﻢ ﻣﻦ ﺍﻟﺸﻴﺎﻃﻴﻦ ﺗﻌﺘﻘﺪ ﺃﻧﻬﻢ ﻳﺮﻳﺪﻭﻥ ﺍﻟﻤﺠﻲﺀ ﻭﺍﻟﻠﻌﺐ؟ ﺳﻴﺴﺘﻤﺮﻭﻥ ﻓﻲ ﺍﻟﻘﺪﻭﻡ. ﺳﻴﻈﻬﺮ ﺍﻟﻜﺜﻴﺮ ﻣﻨﻬﻢ."""
{f:5:Beatrice},"""ﻋﻨﺪﻣﺎ ﻳُﻔﺘﺢ ﺑﺎﺏ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ، ﺳﺄﺗﻮﺍﺻﻞ ﻣﻊ ﻛﻞ ﺃﺛﺎﺛﻲ، ﻭﺃﺷﻴّﺪ ﻗﺼﺮﻱ ﺍﻟﺠﺪﻳﺪ ﻫﻨﺎ ﻓﻲ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ. ﻭﺳﺄﺩﻋﻮ ﺟﻤﻴﻊ ﺃﺻﺪﻗﺎﺋﻲ ﺍﻟﻘﺪﺍﻣﻰ، ﻭﺳﻨﺸﺮﺏ ﻭﻧﺮﻗﺺ ﻣﻌًﺎ ﻟﺜﻼﺛﺔ ﺃﻳﺎﻡ ﺑﻠﻴﺎﻟﻴﻬﺎ."""
{f:5:Beatrice},"""...ﻭﺑﺎﻟﻄﺒﻊ ﺳﺄﺩﻋﻮ ﺃﻓﺮﺍﺩ ﻋﺎﺋﻠﺔ ﻛﻴﻨﺰﻭ ﻛﺬﻟﻚ، ﻭﺇﻥ ﺷﺌﺖ ﻓﺴﺄﺩﻋﻮﻙ ﺃﻳﻀًﺎ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*...!"""
Ushiromiya Battler,"""...ﺩﻋﻨﻲ ﺃﺳﺘﻮﺿﺢ ﺍﻷﻣﺮ. ﻧﻈﺮًﺍ ﻟﻔﻘﺪﺍﻧﻚ ﻗﻮﺗﻚ ﻟﻔﺘﺮﺓ ﻃﻮﻳﻠﺔ، ﺃﺻﺒﺤﺖِ ﻏﻴﺮ ﻗﺎﺩﺭﺓ ﻋﻠﻰ ﺍﺳﺘﺪﻋﺎﺋﻬﻢ."
Ushiromiya Battler,"""ﻭﺍﻵﻥ، ﻣﻊ ﺍﺳﺘﻌﺎﺩﺓ ﻗﻮﺗﻚِ ﺷﻴﺌًﺎ ﻓﺸﻴﺌًﺎ، ﺃﺻﺒﺤﺖِ ﻗﺎﺩﺭﺓً ﻋﻠﻰ ﺍﺳﺘﺪﻋﺎﺀ ﻫﺬﻩ ﺍﻟﻮﺣﻮﺵ ﺍﻟﻮﺍﺣﺪ ﺗﻠﻮ ﺍﻵﺧﺮ. ﺃﻫﺬﺍ ﻣﺎ ﺗﺮﻳﺪﻳﻦ ﻗﻮﻟﻪ؟"
{f:5:Beatrice},"""ﺗﻤﺎﻣًﺎ ﻛﻤﺎ ﻗﻠﺖ. ﻟﻘﺪ ﺃﻓﻠﺤﺖَ ﻓﻲ ﺗﻔﺎﺩﻱ ﺍﻟﺨﻄﻮﺓ ﺍﻷﺧﻴﺮﺓ ﻧﺤﻮ ﺍﻟﻬﺎﻭﻳﺔ، ﻟﻜﻦ ﻗﻠﺒﻚَ ﻳﺘﺬﺑﺬﺏ ﺍﻵﻥ، ﻭﻻ ﺗﺴﺘﻄﻴﻊ ﺇﻧﻜﺎﺭ ﺃﻧﻨﻲ ﺳﺎﺣﺮﺓ. ﻫﺬﺍ ﺍﻟﺘﺬﺑﺬﺏ ﻓﻲ ﻗﻠﺒﻚَ ﻗﺪ ﺃﺣﻴﺎ ﺑﻌﻀًﺎ ﻣﻦ ﻗﻮﺗﻲ ﻛﺴﺎﺣﺮﺓ."""
Ushiromiya Battler,"""ﺇﺫﻥ، ﻫﻞ ﺗﻘﻮﻟﻴﻦ ﺇﻥ ﺫﻟﻚ ﺍﻟﺨﺎﺩﻡ ﺍﻟﻤﻘﻠﻖ ﻇﻬﺮ......ﻷﻧﻨﻲ ﺑﺪﺃﺕُ ﺃﺧﻀﻊ؟"""
{f:5:Beatrice},"""ﺑﺎﻟﻀﺒﻂ! ﺷﻴﺌًﺎ ﻓﺸﻴﺌًﺎ، ﺃﺭﺍﻙ ﺗﺨﻀﻊ ﻭﺗﺴﺘﺴﻠﻢ ﻟﻲ... ﺃﻟﻴﺲ ﻛﻞ ﺫﻟﻚ ﺍﻟﺬﻝ ﺍﻟﺬﻱ ﺗﻌﺮﺿﺖ ﻟﻪ ﻓﻲ ﺍﻟﻠﻌﺒﺔ ﺍﻟﻤﺎﺿﻴﺔ ﻫﻮ ﻧﺘﻴﺠﺔ ﺧﻀﻮﻋﻚ ﻟﻲ؟"""
{f:5:Beatrice},"""ﻇﻬﺮﻙ ﻛﺎﻥ ﻣﺮﻳﺤًﺎ ﺣﻘًﺎ ﻷُﻟﻘﻲ ﻋﻠﻴﻪ ﻗﺪﻣﻲّ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!!"""
