Speaker,Arabic (AR)
,..........ﺟﻠﺲ ﺍﻟﺠﻤﻴﻊ ﺑﺨﻀﻮﻉ ﻋﺪﺍ ﺑﺎﺗﻠﺮ.... ﻟﻜﻦ ﺑﺪﺃ ﻛﺎﻧﻮﻥ ﻳﺌﻦ، ﻭﻳﻨﺰﻑ ﺩﻣﺎ ﻣﻦ ﻓﻤﻪ.{n}ﻳﺎ ﻟﻪ ﻣﻦ ﺷﻲﺀ ﻭﻗﺢ ﺗﻔﻌﻠﻪ ﻓﻲ ﺣﻔﻠﺔ ﺍﻟﺸﺎﻱ.
,ﻭﺗﺪ ﺍﻟﺸﻴﻄﺎﻥ ﺳﺎﺗﺎﻥ ﻏﺮﺯ ﺑﻌﻤﻖ ﻓﻲ ﺻﺪﺭ ﻛﺎﻧﻮﻥ.
Kanon,""".....ﺁﻩ،......ﺁﻏﻎ،......"""
Ushiromiya Battler," ""ﻛـ....ﻛﺎﻧﻮﻥ-ﻛﻦ...... ﻛﺎﻧﻮﻥ-ﻛﻦ!! ......ﺍﻟﻠﻠﻠﻠﻠﻌﻨﺔ!!"""
,ﺷﻌﺮ ﺑﺎﺗﻠﺮ ﺑﺎﻟﻬﻴﺠﺎﻥ.
,ﺃﻣﺎ ﺟﻮﺭﺝ ﻭﺟﻴﺴﻴﻜﺎ ﻭﺷﺎﻧﻮﻥ... ﺃﺧﻔﻀﻮﺍ ﺭﺅﻭﺳﻬﻢ ﺑﻤﺬﻟﺔ، ﻛﻄﻼﺏ ﻳﺼﺮﺥ ﻣﺪﺭﺳﻬﻢ ﻋﻠﻴﻬﻢ.
{f:5:Beatrice},"""...ﺍﺳﺘﻮﻟﻰ ﻋﻠﻰ ﻛﺎﻧﻮﻥ ﻏﻀﺒﻪ ﺍﻟﺘﺎﻓﻪ ﻭﺣﺎﻭﻝ ﺇﻓﺴﺎﺩ ﻣﺄﺩﺑﺘﻲ. ......ﺇﻥ ﺍﻻﻧﺼﻴﺎﻉ ﻟﻠﻐﻀﺐ ﺑﺴﻬﻮﻟﺔ ﻣﻦ ﺍﻟﺨﻄﺎﻳﺎ ﺍﻟﻤﻤﻴﺘﺔ. ﻃﻬﺮ ﻧﻔﺴﻚ، ﻭﺍﻧﺪﻡ ﻋﻠﻰ ﻣﺎ ﺍﻗﺘﺮﻓﺘﻪ ﻭﻣﻦ ﺛﻢ ﻋﻠﻴﻚ ﺍﻟﺒﺪﺀ ﻣﻦ ﺟﺪﻳﺪ."""
Kanon,"""......{f:7:ﺃﺕ}،......{f:7:ﺗﺮﻳﺲ}...،......ﺳﺎ-ﻣﺎ............"""
Shannon,"""ﺑﻲ...{f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ... ﺃﺭﺟﻮﻙ ﺳﺎﻣﺤﻴﻪ... ﺃﻋﺘﻘﺪ ﺃﻥ ﻛﺎﻧﻮﻥ-ﻛﻦ ﻗﺪ ﺗﺎﺏ ﻋﻦ ﻓﻌﻠﺘﻪ...!"""
{f:5:Beatrice},"""ﻣﺬﻫﻞ. ﺃﻧﺎ ﺭﺣﻴﻤﺔ ﻣﻊ ﻣﻦ ﻳﺤﺘﺮﻣﻨﻲ. ......*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*...!"""
Ushiromiya Battler,"""ﻻ ﺗﻌﺒﺜﻲ ﻣﻌﻲ!!! ﺃﺗﻈﻨﻴﻦ ﺃﻥ ﻣﺜﻞ ﻫﺬﻩ ﺍﻟﺤﻴﻠﺔ ﺍﻟﺮﺧﻴﺼﺔ ﺳﻮﻑ ﺗﺜﺒﺖ ﻭﺟﻮﺩﻙ؟! ﻻ ﺃﺻﺪﻕ ﺃﻧﻚ ﺳﺎﺣﺮﺓ ﻋﺎﺷﺖ ﺃﻟﻒ ﺳﻨﺔ! ﺧﺪﻋﻚ ﻟﻴﺴﺖ ﺃﻛﺜﺮ ﻣﻦ ﺣﻴﻞ ﻣﺴﺘﻮﺣﺎﺓ ﻣﻦ ﻗﺼﺺ ﺍﻟﻐﻤﻮﺽ ﺍﻟﻜﺜﻴﺮﺓ ﻓﻲ ﺁﺧﺮ ﻣﺌﺔ ﺳﻨﺔ ﻋﻠﻰ ﺃﻗﻞ ﺗﻘﺪﻳﺮ!"
Ushiromiya Battler,"ﻻ ﻭﺟﻮﺩ ﻟﻠﺴﺤﺮ!! ﻗﻄﻌﺎ ﻻ ﻭﺟﻮﺩ ﻟﻪ!! ﻛﻞ ﻫﺬﻩ ﺍﻟﺠﺮﺍﺋﻢ ﻳﻤﻜﻦ ﺗﻔﺴﻴﺮﻫﺎ ﺑـ'ﺣﻴﻞ ﺑﺸﺮﻳﺔ'!!"""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*! ﺃﺗﺘﺤﺪﻯ ﺍﻷﻟﻒ ﺳﻨﺔ ﺍﻟﺘﻲ ﻋﺸﺘﻬﺎ ﺑﻤﺌﺔ ﻋﺎﻡ ﻣﻦ ﺣﻴﺎﺓ ﺍﻟﺒﺸﺮ...؟ ﺟﻴﺪ، ﺟﻴﺪ، ﻫﺬﺍ ﺳﺒﺐ ﺇﻋﺠﺎﺑﻲ ﺑﻚ...!"""
Ushiromiya Maria,"""....ﺑﺎﺗﻠﺮ ﺍﻷﺣﻤﻖ... ﻛﻴﻬﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻴﻬﻴﻬﻴﻬﻴﻬﻲ...!"""
Ushiromiya George,"""......ﺗﻮﻗﻒ ﻳﺎ ﺑﺎﺗﻠﺮ-ﻛﻦ... ﻻ ﻳﻤﻜﻨﻚ...،ﻣﻨﺎﻓﺴﺔ...ﺍﻟﺴﺎﺣﺮﺓ......"""
Shannon,"""............ﺁﺁﻩ.........ﺃﻭ،...............ﺁﺁﻩ..."""
,ﺃﻣﺴﺖ ﺷﺎﻧﻮﻥ ﺗﺌﻦ ﻭﺗﻤﺴﻚ ﺧﺪﻫﺎ.{n}...ﺭﺑﻤﺎ ﺗﻌﺎﻧﻲ ﻣﻦ ﺃﻟﻢ ﺑﺎﻷﺳﻨﺎﻥ.
,ﻟﻜﻦ ﻻ ﻳﺒﺪﻭ ﺍﻷﻣﺮ ﻛﺬﻟﻚ.{n}....ﺍﻧﺘﺸﺮ ﺍﺣﻤﺮﺍﺭ ﻃﻔﻴﻒ ﻓﻲ ﺍﻟﺨﺪ ﺍﻟﺬﻱ ﺗﻤﺴﻜﻪ ﺷﺎﻧﻮﻥ.
,ﻭﻳﺒﺪﻭ ﺃﻧﻪ ﻳﺴﺒﺐ ﻭﺟﻌﺎ ﻻ ﻳﺤﺘﻤﻞ ﻟﻬﺎ......
,ﺿﻐﻄﺖ ﺃﺻﺎﺑﻌﻬﺎ ﺑﻘﻮﺓ ﻋﻠﻰ ﺧﺪﻫﺎ، ﻭﺍﻛﺘﺴﺖ ﺑﻘﻄﺮﺍﺕ ﺍﻟﻌﺮﻕ ﻓﻲ ﺟﻤﻴﻊ ﺃﻧﺤﺎﺀ ﺟﺴﺪﻫﺎ...
Ushiromiya George,"""...ﺷﺎﻧﻮﻥ...ﺷﺎﻧﻮﻥ...!! ﺗﺤﻤﻠﻲ... ﺗﺤﻤﻠﻲ!"""
Ushiromiya Battler,"""ﻣﺎ ﺍﻟﺬﻱ ﻳﺠﺮﻱ؟ ﺍﻟﻠﻌﻨﺔ، ﻣﺎ ﻫﺬﺍ ﺍﻟﺸﻲﺀ ﺍﻷﺣﻤﺮ؟"""
,ﺍﻧﺘﺸﺮ ﺍﺣﻤﺮﺍﺭ ﺑﺴﺮﻋﺔ ﻭﻏﻄﻰ ﻧﺼﻒ ﻭﺟﻪ ﺷﺎﻧﻮﻥ...!
,...ﺛﻢ ﺃﺩﺭﻙ ﺑﺎﺗﻠﺮ ﺍﻟﻐﺒﻲ ﻣﺎ ﻳﺤﺪﺙ.
Ushiromiya George,"""ﺃ..ﺃﺭﺟﻮﻙ ﻳﺎ ﺑﺎﺗﻠﺮ-ﻛﻦ...! ﺃﺭﺟﻮﻙ ﺁﻣﻦ ﺏ{f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ...! ﺃﺗﻮﺳﻞ ﻟﻚ...!! ﺁﺁﺁﺁﺁﺁﺁﻩ، ﻫﺬﺍ ﻷﻧﻚ ﻻ ﺗﺆﻣﻦ، ﻷﻧﻚ ﻻ ﺗﺆﻣﻦ، ﺁﺁﺁﺁﺁﺁﻩ...،ﺇﻥ ﺍﻟﺴﺤﺮ، .....ﺇﻥ ﺍﻟﺴﺤﺮ ﺳﻮﻑ ﻳﺒﻄﻞ!!"""
,ﻷﻭﻝ ﻣﺮﺓ ﻓﻲ ﺣﻴﺎﺗﻪ...... ﺳﻤﻊ ﺑﺎﺗﻠﺮ ﻫﺬﺍ ﺍﻟﺼﻮﺕ ﺍﻟﺬﻱ ﻳﺸﺒﻪ ﺗﻘﻄﻴﻊ ﻓﺎﻛﻬﺔ ﺍﻟﺮﻣﺎﻥ.
,ﺍﻧﺒﺜﻖ ﺭﺫﺍﺫ ﺩﻡ ﺃﺣﻤﺮ ﻟﻴﺤﻂ ﻋﻠﻰ ﻭﺟﻪ ﺑﺎﺗﻠﺮ...
,ﺍﻧﻔﺠﺮ ﻧﺼﻒ ﻭﺟﻪ ﺷﺎﻧﻮﻥ ﺍﻟﻤﺴﻜﻴﻨﺔ، ﻟﺘﺘﻜﺮﺭ ﻟﺤﻈﺎﺗﻬﺎ ﺍﻟﻤﺄﺳﺎﻭﻳﺔ ﺍﻷﺧﻴﺮﺓ ﻓﻲ ﺍﻟﻤﺴﺘﻮﺩﻉ.
Ushiromiya George,"""ﻭﻭ، ﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﻩ، ﺷﺎﻧﻮﻥ، ﺷﺎﻧﻮﻥ!! ﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﻩ!!!"""
Ushiromiya Battler,"""ﺍﻟـ...ﺍﻟﻠﻌﻨﺔ، ﺍﻟﻠﻠﻠﻠﻠﻠﻌﻨﺔ! ﺗﻮﻗﻔﻲ، ﺗﻮﻗﻔﻲ، ﺗﻮﻗﻔﻲ!! ﺗﻮﻗﻔﻲ ﻋﻦ ﺗﺪﻧﻴﺲ ﺍﻟﻤﻮﺗﻰ، ﺗﻮﻗﻔﻲ ﻋﻦ ﺗﺪﻧﻴﺲ ﺍﻟﻤﻮﺗﻰ!!!!!"""
Ushiromiya George,"""ﺁﺁﺁﺁﻩ، ......ﺁﻏﻎ، ........ﺁﺁﻩ!!"""
, ﻫﺬﻩ ﺍﻟﻤﺮﺓ، ﺍﻧﺘﺸﺮ ﺍﻟﻠﻮﻥ ﺍﻻﺣﻤﺮ ﻓﻲ ﻛﺎﻣﻞ ﺟﺴﺪ ﺟﻮﺭﺝ...
, ﻛﺎﻥ ﻣﺜﻞ ﺍﻟﺴﺤﺎﺑﺔ ﺍﻟﺠﻤﻴﻠﺔ ﺍﻟﺘﻲ ﻳﺮﺳﻤﻬﺎ ﺍﻟﺤﻠﻴﺐ ﻋﻨﺪﻣﺎ ﻳﺴﻜﺐ ﻓﻮﻕ ﺍﻟﺸﺎﻱ ﺍﻷﺳﻮﺩ. ﺗﻔﺸﻰ ﻭﺍﻣﺘﺪ ﻓﻲ ﻛﺎﻣﻞ ﺟﺴﻤﻪ.
,......ﻭﻛﻠﻤﺎ ﺍﺯﺩﺍﺩ ﺍﻧﺘﺸﺎﺭﺍ ﺍﺯﺩﺍﺩ ﺟﻮﺭﺝ ﺃﻟﻤﺎ.
,ﺑﻴﻨﻤﺎ ﻧﻈﺮ ﺑﺎﺗﻠﺮ ﺇﻟﻰ ﺍﻟﻤﺸﻬﺪ ﺍﻟﻐﺮﻳﺐ ﻣﺮﻋﻮﺑﺎ، ﺑﺪﺃ ﻳﻔﻜﺮ ﺑﺸﻜﻞ ﺟﻨﻮﻧﻲ ﻣﻊ ﺧﻴﺎﻟﻪ ﺍﻷﺧﺮﻕ ﺍﻟﻤﺜﻴﺮ ﻟﻠﺸﻔﻘﺔ...ﻋﻦ ﻃﺒﻴﻌﺔ ﻫﺬﺍ ﺍﻟﻤﺸﻬﺪ ﻭﺍﻷﻟﻢ ﺍﻟﺬﻱ ﻳﻌﺎﻧﻲ ﻣﻨﻪ ﺟﻮﺭﺝ ﻭﺍﻵﺧﺮﻭﻥ...
,ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ..... ﺍﻧﺘﺸﺮ ﻫﺬﺍ ﺍﻹﺣﻤﺮﺍﺭ ﺣﺘﻰ ﻭﺻﻞ ﺇﻟﻰ ﺟﻴﺴﻴﻜﺎ ﺃﻳﻀﺎ......
Ushiromiya Jessica,"""...........ﺁﻏﻐﻪ، .........ﺇﺇﻩ،......ﻏﻮﻭ،...........ﺁﻏﻐﻪ!!"""
Ushiromiya Battler,"""ﻛﻔﻰ، ﻛﻔﻰ، ﻛﻔﻰ!!! ﻣﺎ ﺍﻟﺨﻄﺄ ﺍﻟﺬﻱ ﺍﻗﺘﺮﻓﻪ ﺃﺧﻲ! ﻭﻣﺎﺫﺍ ﻓﻌﻠﺖ ﺟﻴﺴﻴﻜﺎ!! ﺗﻮﻗﻔﻴﻴﻴﻴﻴﻲ!!!"""
Ushiromiya Jessica,"""ﺑﺎ،......ﺑﺎﺗﻠﺮ......، ......ﻻ،...ﻻ ﺗﺪﻉ ﺍﻟﺴﺎﺣﺮﺓ،...ﺗﺜﺒﻂ ﻋﺰﻳﻤﺘﻚ......! ......ﺃﻧﻜﺮ ﻭﺟﻮﺩﻫﺎ، ﻭﺍﻣﺢ ﻛﻞ ﺃﺛﺮ ﻟﻬﺎ... .....ﻃﺎﻟﻤﺎ ﺃﻥ ﻫﻨﺎﻙ ﺷﺨﺺ ﻭﺍﺣﺪ ﻳﻨﻜﺮﻫﺎ ﻋﻠﻰ ﺍﻷﻗﻞ، ﻓﺴﺘﻈﻞ ﻣﺠﺮﺩ ﻭﻫﻢ ﻟﻴﺲ ﻟﻪ ﻭﺟﻮﺩ......! ﺁﺁﺁﺁﺁﺁﺁﺁﻩ، ﺁﻏﻐﻪ!!"""
Ushiromiya Battler,"""ﻫﻞ ﺃﻧﺖ ﺑﺨﻴﺮ ﻳﺎ ﺟﻴﺴﻴﻜﺎ؟! ﺃ..ﺃﺧﻲ؟؟!!"""
,ﻟﻢ ﻳﻌﺪ ﻳﻤﻜﻦ ﺍﻟﺘﻌﺮﻑ ﻋﻠﻰ ﺟﻮﺭﺝ ﻛﺈﻧﺴﺎﻥ. ...ﻟﻘﺪ ﺑﺪﺍ ﻭﻛﺄﻧﻪ ﻛﻮﻣﺔ ﻣﻦ ﺑﻘﺎﻳﺎ ﺍﻟﻠﺤﻢ ﺑﻌﺪ ﺃﻥ ﻗﻄﻊ ﻟﻴﺘﻢ ﻃﻬﻴﻪ.
,ﺍﻟﺸﻲﺀ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﺑﻘﻲ ﻳﺸﺒﻪ ﻫﻴﺌﺔ ﺍﻹﻧﺴﺎﻥ ﻫﻮ ﺷﻜﻞ ﺍﻟﻔﻚ ﺍﻟﺴﻔﻠﻲ ﻭﺍﻟﻘﻔﺺ ﺍﻟﺼﺪﺭﻱ.
,ﻭﻛﺎﻥ ﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻥ ﺟﻴﺴﻴﻜﺎ، ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﻣﻐﻄﺎﺓ ﺑﺎﺣﻤﺮﺍﺭ ﻳﻨﺘﺸﺮ ﺑﺠﺴﺪﻫﺎ، ﻛﺎﻧﺖ ﺗﻘﺘﺮﺏ ﻣﻦ ﻧﻔﺲ ﺍﻟﻤﺼﻴﺮ.
Ushiromiya Maria,"""........ﺃﻭﻭ-. ...ﺑﺎﺗﻠﺮ. ......ﻓﻠﺘﺴﺮﻉ ﻭﺗﺆﻣﻦ ﺏ{f:7:ﺑﻴﺎﺗﺮﻳﺲ}... .........ﺇﻥ ﻟﻢ ﺗﺆﻣﻦ، .........ﻓﺴﻮﻑ ﻳﺒﻄﻞ،.........ﺍﻟﺴﺤﺮ ﻋﻦ ﺍﻟﺠﻤﻴﻊ..."""
Ushiromiya Battler,"""ﻣـ، ﻣﺎﺭﻳﺎ، ﺟﺴﻤﻚ ﺃﻳﻀﺎ...!"""
{f:5:Beatrice},"""ﺑﺴﺤﺮﻱ ﺃﺳﺘﻄﻴﻊ ﺑﻌﺚ ﻛﻞ ﺍﻟﻤﻮﺗﻰ. ......ﻟﻜﻦ ﻃﺎﻟﻤﺎ ﺃﻧﻚ ﻻ ﺗﺆﻣﻦ، ﻟﻦ ﺗﻜﻮﻥ ﻟﻪ ﺃﻱ ﻗﻮﺓ ﺣﻘﻴﻘﺔ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*! ﻟﻜﻦ ﻃﺒﻌﺎ، ﺭﺟﻞ ﻣﺜﻠﻚ ﻟﻦ ﻳﺴﺘﺴﻠﻢ ﺑﺴﻬﻮﻟﺔ ﻟﻬﺬﺍ ﺍﻟﻘﺪﺭ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Ushiromiya Jessica,"""ﺑﺎ،...ﺑﺎﺗﻠﺮ......! ﻧﺤﻦ،......ﻟﻢ ﻧﺮﻏﺐ ﻓﻲ ﺍﻻﺷﺘﺒﺎﻩ ﺑﺄﺻﺪﻗﺎﺋﻨﺎ ﻭﻋﺎﺋﻠﺘﻨﺎ... ﻟﻘﺪ ﺃﺷﺤﻨﺎ ﺑﺄﻋﻴﻨﻨﺎ ﻋﻦ ﺍﻟﻮﺍﻗﻊ، ...ﻭﻟﻬﺬﺍ ﺍﺳﺘﺴﻠﻤﻨﺎ ﻭﺁﻣﻨﺎ ﺑﻮﺟﻮﺩ ﺍﻟﺴﺎﺣﺮﺓ......! ﻭﻟﻜﻦ،...ﺃﻧﺖ ﻳﺎ ﺑﺎﺗﻠﺮ... ......ﺃﻧﺖ،......ﻟﻦ ﺗﺴﺘﺴﻠﻢ ﻟﻠﺴﺎﺣﺮﺓ......! ﺁﻏﻎ،ﺁﻏﻐﻪ،......ﻏﻐﻮﻭﻭﻭﻭﻭ!!!"""
Ushiromiya Battler,"""ﺟﻴﺴﻴﻜﺎ، ﺟﻴﺴﻴﻴﻴﻴﻴﻴﻴﻜﺎ، ﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﻩ!!"""
,ﻻﻗﺖ ﺟﻴﺴﻴﻜﺎ ﻧﻔﺲ ﺍﻟﻤﺼﻴﺮ.{n}...ﺗﻤﺎﻣﺎ ﻣﺜﻞ ﺟﻮﺭﺝ، ﻛﺎﻥ ﻣﺼﻴﺮﻫﺎ ﻣﺜﻞ ﻣﺨﻠﻔﺎﺕ ﻟﺤﻢ ﺍﻟﺠﺰﺍﺭ.
,ﻗﻄﻊ ﺟﺴﺪﺍ ﺟﻮﺭﺝ ﻭﺟﻴﺴﻴﻜﺎ ﺇﺭﺑﺎﹰ، ﺛﻢ ﺫﺍﺑﺎ ﻭﺍﻣﺘﺰﺟﺎ، ﻓﺼﺎﺭ ﺍﻟﺘﻤﻴﻴﺰ ﺑﻴﻨﻬﻤﺎ ﻣﺴﺘﺤﻴﻼ.
Ushiromiya Maria,"""............ﺑﺎﺗﻠﺮ. ﻻ ﺗﺒﻚ. ...ﺳﺘﺒﻌﺚ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﻤﻮﺗﻰ ﻣﺮﺍﺭﺍ ﻭﺗﻜﺮﺍﺭﺍ. ﻟﺬﺍ ﻻ ﻳﻮﺟﺪ ﺷﻲﺀ ﻟﻨﺤﺰﻥ ﻋﻠﻴﻪ.......ﺇﺫﺍ، ﺣﺘﻰ ﻭﺇﻥ ﻣﺘﻨﺎ...,....ﻓﻼ ﻧﺰﺍﻝ....ﺑﺨﻴﺮ..."""
,ﺑﺪﺃ ﺍﻻﺣﻤﺮﺍﺭ ﻳﺄﻛﻞ ﻓﻲ ﺟﺴﺪ ﻣﺎﺭﻳﺎ ﻛﻠﻪ... ﻭﻛﺎﻥ ﺑﺎﺗﻠﺮ ﺍﻷﺣﻤﻖ ﻳﺸﺎﻫﺪ ﻭﻳﺼﺮﺥ.
Ushiromiya Battler,"""ﻟﻦ ﺃﺳﺎﻣﺤﻚ، ﻟﻦ ﺃﺳﺎﻣﺤﻚ ﺃﺑﺪﺍ!! ﺃﺗﻘﻮﻟﻴﻦ ﻋﻦ ﻧﻔﺴﻚ ﺳﺎﺣﺮﺓ؟! ﺃﺗﺴﻤﻴﻦ ﻫﺬﺍ ﺳﺤﺮﺍ؟! ﺳﺄﻛﺮﺱ ﺟﺴﺪﻱ ﻭﺭﻭﺣﻲ ﻣﻦ ﺃﺟﻞ ﺇﻧﻜﺎﺭ ﻭﺟﻮﺩﻙ...!! ﻻ ﻳﻬﻤﻨﻲ ﻣﺎ ﻳﺤﺪﺙ، ﻻ ﺗﻮﺟﺪ ﺃﻱ ﺍﺣﺘﻤﺎﻟﻴﺔ ﺑﺄﻥ ﺃﺅﻣﻦ ﺑﻚ!! ﺇﺫﺍ ﺃﺭﺩﺗﻴﻨﻲ ﻋﺪﻭﺍ، ﻓﺴﺄﺗﺄﻛﺪ ﺑﺄﻥ ﺃﺭﻳﻚ ﻣﺎ ﺗﺴﺘﺤﻘﻴﻨﻪ!!"""
Ushiromiya Battler,"""ﺳﺄﻋﺎﻗﺒﻚ ﻟﻤﺎ ﻓﻌﻠﺖ، ﺳﺘﺪﻓﻌﻴﻦ ﺛﻤﻦ ﻣﺎ ﻓﻌﻠﺖ، ﺳﺘﺪﻓﻌﻴﻨﻬﺎ ﻏﺼﺒﺎ ﻋﻨﻚ!!! ﺳﺘﺸﻌﺮﻳﻦ ﺑﺎﻟﻨﺪﻡ ﻟﺠﻌﻞ ﺑﺎﺗﻠﺮ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻋﺪﻭﺍ ﻟﻚ!! ﺳﺄﻧﻜﺮ ﻭﺟﻮﺩﻙ ﺇﻟﻰ ﺍﻷﺑﺪ! ﻣﻬﻤﺎ ﺣﺪﺛﺖ ﻣﻦ ﺃﻣﻮﺭ ﻣﺤﻴﺮﺓ، ﺳﺄﺷﺮﺣﻬﺎ ﻛﻠﻬﺎ ﺑﺎﻟﻮﺳﺎﺋﻞ ﺍﻟﺒﺸﺮﻳﺔ!! ﻭﺳﺄﻣﺢ ﻛﻞ ﺃﺛﺮ ﻟﻚ ﻣﻦ ﻫﺬﺍ ﺍﻟﻌﺎﻟﻢ!!"""
{f:5:Beatrice},"""ﺃﺣﺴﻨﺖ ﺍﻟﻘﻮﻝ ﻳﺎ ﺑﺎﺗﻠﺮ...! ﻫﺬﻩ ﻫﻲ ﺍﻟﻤﺘﻌﺔ ﺍﻟﺘﻲ ﺃﺭﻳﺪﻫﺎ ﺃﻥ ﺗﻤﺤﻮ ﻣﻠﻞ ﺍﻷﻟﻒ ﺳﻨﺔ ﺍﻟﺘﻲ ﻋﺸﺘﻬﺎ!!"
{f:5:Beatrice},ﻫﻴﺎ ﻓﺴﺮ ﻟﻲ. ﺣﺎﻭﻝ ﺷﺮﺡ ﻛﻞ ﻣﺎ ﺣﺼﻞ ﺑﺎﺳﺘﺨﺪﺍﻡ ‘ﺍﻟﺤﻴﻞ ﺍﻟﺒﺸﺮﻳﺔ‘! ﺃﺭﻳﺪﻙ ﺃﻥ ﺗﻌﻠﻢ ﻭﺿﺎﻋﺔ ﺍﻟﺒﺸﺮ!! ﻟﻨﺮ ﻣﺎﺫﺍ ﺳﻴﻔﻌﻞ ﺍﻟﺒﺸﺮ ﺑﻤﺌﺔ ﻋﺎﻡ ﻣﻦ ﺍﻟﺤﻴﻞ ﺃﻣﺎﻡ ﺍﻷﻟﻒ ﺳﻨﺔ ﺍﻟﺘﻲ ﻋﺸﺘﻬﺎ!! ﻫﺬﻩ ﻫﻲ ﺍﻟﻤﺘﻌﺔ ﺍﻟﺘﻲ ﺗﺠﻌﻠﻨﻲ ﺃﺟﺒﺮﻙ ﻋﻠﻰ ﺍﻟﺨﻀﻮﻉ...!
{f:5:Beatrice},ﺃﺧﺒﺮﻧﻲ ﻳﺎ ﺑﺎﺗﻠﺮ! ﻛﻴﻒ ﺗﻔﺴﺮ ﺭﺳﺎﻟﺔ ﻣﺎﺭﻳﺎ؟ ﻭﻣﻘﺘﻞ ﺍﻟﺴﺘﺔ ﺍﻷﻭﺍﺋﻞ؟ ﻭﻣﺎﺫﺍ ﻋﻦ ﺑﻮﺍﺑﺔ ﺍﻟﻤﺴﺘﻮﺩﻉ؟ ﻭﺍﻹﻳﺼﺎﻝ؟ ﻭﺍﻟﻐﺮﻓﺔ ﺍﻟﻤﺆﻣﻨﺔ ﺑﺎﻟﺴﻠﺴﻠﺔ؟ ﻣﻮﺕ ﻛﺎﻧﻮﻥ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺴﺨﺎﻥ؟ ﻭﻣﻮﺕ ﻗﻴﻨﺠﻲ ﻭﺍﻵﺧﺮﻳﻦ ﻓﻲ ﺍﻟﺼﺎﻟﺔ؟ ﻭﺍﻧﺘﺤﺎﺭ ﻧﺎﺗﺴﻮﻫﻲ؟ ﻭﺃﺣﺠﻴﺔ ﺍﻟﻤﺮﺛﻴﺔ؟ ﻣﻮﻗﻊ ﺍﻟﺬﻫﺐ ﺍﻟﻤﺨﻔﻲ؟
{f:5:Beatrice},"ﺇﺫﻥ ﻳﺎ ﺑﺎﺗﻠﺮ، ﺩﻋﻨﻲ ﺃﺷﻬﺪ ﻗﻮﺓ 'ﺍﻟﺒﺸﺮ'؟ ﻓﻮﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ!!"""
Ushiromiya Battler,"""ﺃﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻭﻩ"""
