Speaker,Spanish (ES)
,"Habían estado revisando constantemente las páginas con nombres de lugares.{n}Teniendo en cuenta la cantidad de información disponible, se decidió que lo más adecuado era analizarlo en esa página."
,"Sin embargo, la página que Eva abrió contenía información muy limitada."
,Era... una página con el mapa de las líneas de tren.
Ushiromiya Eva,"""... Si sigues el río hacia abajo... una aldea... ¡una aldea! ¡Ahí está, lo encontré!"""
Ushiromiya Krauss,"""¿D-De qué estás hablando, Eva? Explícalo."""
Ushiromiya Eva,"""¡¡Silencio!! ¡Hay una costa, una ""boca"" para ""hablar"" también...! No sé qué significa eso de ""los dos te dirán"", pero... ¡¡hay una aldea, una costa y una boca!! ¡¡Es aquí, este debe ser la aldea donde yace la llave del oro!!"""
Ushiromiya Hideyoshi,"""¡C-Cálmate! ¡Explícalo de manera que podamos entenderlo también!"""
Ushiromiya Kyrie,"""... ¿La línea Tamsui? Ya veo. ¿Entonces, el río de los ayu se refiere a la línea de tren llamada Tamsui?"""
Ushiromiya Natsuhi,"""Ah... Pero no creo que haya ayu nadando ahí..."""
Ushiromiya Eva,"""¡¡Mira!! ¡Si sigues la línea Tamsui en dirección descendente, hay una estación que antes se llamaba Kirigan! ¡¡Mira bien los kanji!! ¡¡¡Hay una aldea ({p:0:里}), una boca ({p:0:口}), y una costa ({p:0:岸})!!!"""
Ushiromiya Hideyoshi,"""¡Es verdad...! ¡¡Tiene ""aldea"", también ""boca"" y ""costa""!!"""
Ushiromiya Rudolf,"""... A medida que avances río abajo, verás una aldea... Es cierto, entre los nombres de las estaciones de la línea Tamsui, esa es la única que incluye ""aldea""."""
Ushiromiya Krauss,"""Ya veo, es como un código que apunta hacia el nombre de esta estación..."""
Ushiromiya Eva,"""¡¡Es esto, no hay duda!! ¡Si investigamos, seguro entenderemos lo que significa ""dos te dirán""...! ¡Mira, mira! ¡¡Esto, esto!!"""
Ushiromiya Kyrie,"""En el nombre de Kirigan, el ri {p:0:リ} se forma con el radical boca {p:0:口} y el kanji aldea {p:0:里}... Eso significa que Kirigan tiene dos bocas {p:0:口}. Es decir... ¿dos te dirán?"
Ushiromiya Rosa,"""E-Es increíble, hermana... Esto es, sin duda..."""
Ushiromiya Natsuhi,"""¿Eso significa que en algún lugar de este pueblo llamado Kirigan hay una llave escondida?"""
Ushiromiya Kyrie,"""Me pregunto... Hasta ahora, los enigmas han sido juegos de palabras. Si es así, es muy probable que ""Ahí descansa la llave"" también sea un juego de palabras, ¿no crees?"""
Ushiromiya Eva,"""Estoy de acuerdo. En el primer crepúsculo, la llave elige a seis sacrificios, ¿verdad? Es decir, es difícil pensar que se trate de algo con la forma literal de una llave... ¡Eso no tiene sentido!"""
Ushiromiya Rudolf,"""... Vaya... Esto se está poniendo... interesante..."""
Ushiromiya Eva,"""Ofrece a los seis elegidos por la llave como sacrificios.... ¡Piensa en una llave que podamos deducir de esto! ¡Y con eso, desentrañemos el significado del lugar llamado ""Kirigan""! Estoy segura, ¡esto es un juego de palabras! ¡Definitivamente es un juego de palabras! ¡¡Piensen, todos!!"""
Ushiromiya George,"""Es curioso, ¿no? Incluso una lluvia que deprime cuando estás solo, contigo se siente fresca y agradable."""
Shannon,"""... Es hora de regresar. Kanon-kun nos está esperando."""
Ushiromiya George,"""Tienes razón. Creo que también he hecho esperar bastante a Jessica-chan y a Battler-kun."""
Shannon,"""Es nostálgico, ¿verdad? La señorita, George-sama, Battler-sama y yo... Hubo un tiempo en que los cuatro jugábamos juntos, ¿no es así? Esos días también fueron divertidos."""
Ushiromiya George,"""Yo disfruto más ahora. Porque ahora puedo tenerte solo para mí."""
Shannon,"""Jejeje... Oh, George‐sama."""
,"Se rieron de la melodramática frase de George. Sin embargo, la risa de George sonaba un poco forzada."
Shannon,"""... ¿George‐sama?"""
Ushiromiya George,"""¿Eh...? Ah, perdón... La verdad, todavía tengo un complejo de inferioridad con Battler-kun."""
Shannon,"""¿Un complejo...?"""
Ushiromiya George,"""Él se parece al tío Rudolf: es vivaz, divertido y, sobre todo, lleno de energía. Es mucho más carismático que yo... Cuando estoy junto a él, siento que me vuelvo invisible."""
Shannon,"""Eso no es cierto. Usted es admirable y tiene su propio encanto, George-sama. No tienes nada que envidiarle a Battler-sama."""
Ushiromiya George,"""... ¿De verdad?"""
Shannon,"""Sí, de verdad."""
Ushiromiya George,"""La verdad es que... Cuando escuché que Battler regresaría este año... Al principio no me gustó."""
Shannon,"""¿Por qué...?"""
Ushiromiya George,"""... Hace seis años... El que realmente era cercano a ti era Battler-kun. Yo quería acercarme más a ti, pero no había forma de que pudiera interponerme entre ustedes... Desde mi perspectiva, no podía hacer más que observar con impotencia. Parecían hechos el uno para el otro."""
Shannon,"""¿Es así como lo recuerda?... No creo que fuéramos una pareja ideal... Más bien, Battler-sama solo se burlaba de mí constantemente..."""
Ushiromiya George,"""... Eran la pareja perfecta. Sin lugar a dudas... Estaba convencido de que ustedes estaban juntos."""
Shannon,"""Eso nunca fue así. Creo que está exagerando, George-sama..."""
Ushiromiya George,"""... Soy realmente patético, ¿no? Hoy, cuando te entregué el anillo, tenía miedo de que lo rechazases."""
Shannon,"""¿Por qué pensarías eso? ¿Por qué habría de rechazar tu anillo, George-san?"""
Ushiromiya George,"""Porque... Battler-kun ha regresado. En el fondo, sigues enamorada de Battler‐kun... Y ahora que él ha vuelto, temí que ya no tuviera lugar en tu vida."""
Shannon,"""... ¿George‐san? Mira esto. El brillo plateado que ves en mi dedo anular. ¿Qué crees que es?"""
Ushiromiya George,"""... Tienes razón. Lo siento. No sé por qué estoy tan alterado... Supongo que, después de seis años, al verlo más apuesto que nunca, me dejé llevar por los celos otra vez... Es patético."""
Shannon,"""No, está bien. Ese sentimiento no es más que la prueba de lo mucho que George-san desea que nadie más me tenga... Si temes que mis sentimientos puedan cambiar hacia Battler-sama... Entonces ámame con tanta fuerza que no me quede espacio para pensar en nadie más... Ámame tanto que no tenga tiempo de pensar en ningún otro hombre que no seas tú."""
Shannon,"""Yo también tengo miedo. Mujeres mucho más atractivas que yo aparecerán en tu vida, estoy segura. O tal vez, un día te canses de mis defectos. Tengo miedo de no poder mantener tu amor solo para mí durante toda la vida."""
Ushiromiya George,"""No tienes por qué temer eso. Te prometo que te amaré toda mi vida."""
Shannon,"""Yo también hice esa promesa, pero en cuanto Battler-sama regresó, dejaste de confiar en mí."""
,"Cuando Shannon dejó escapar una pequeña risa, George finalmente se dio cuenta de que sus palabras inseguras la habían herido..."
Shannon,"""... He ganado el corazón de un hombre maravilloso llamado Ushiromiya George-san. Le hice prometer que me amaría por toda la vida y me entregó este anillo como símbolo de esa promesa. Con este anillo en mi dedo anular, voy a ser completamente honesta contigo."""
Ushiromiya George,"""Sí."""
Shannon,"""Es cierto, como dices... Hace seis años, estaba enamorada de Battler-sama. Probablemente, lo quería más de lo que te quería a ti en aquel entonces."""
Shannon,"""Pero... Eso fue hace seis años. No tiene nada que ver con el presente. Esos sentimientos hacia Battler-sama se resolvieron durante estos seis años y quedaron atrás, junto con los recuerdos del pasado. Ahora, solo existo para amarte a ti."""
,"Shannon lo dijo con firmeza, sin titubeos..."
,George dejó escapar una leve y vacilante sonrisa... probablemente la misma sonrisa que habría mostrado seis años atrás.
,"Luego, enderezó su espalda con determinación y abrazó a Shannon en silencio. Para él, ese fue el momento en el que finalmente dejó atrás al George de hace seis años..."
Ushiromiya Hideyoshi,"""¡Aquí traigo la escalera!... ¡Vamos, vamos!"""
Ushiromiya Rosa,"""<Quadrillion>... Este es el único lugar en esta isla en el podrías encontrar ese número."""
Ushiromiya Eva,"""10¹⁵ en la escala corta... Es difícil de creer."""
Ushiromiya Kyrie,"""Si nuestra teoría es correcta, entonces las letras de ese relieve deben ser la clave."""
Ushiromiya Krauss,"""Solo hay una forma de saberlo. ¿Quién subirá?"""
Ushiromiya Rudolf,"""Subiré yo. Sujétenla bien."""
Ushiromiya Natsuhi,"""Ten cuidado. Está bastante alto..."""
,"Rudolf comenzó a subir por la escalera que habían colocado. Con cada peldaño, la lluvia lo empapaba más y más..."
Ushiromiya Kyrie,"""Mira la letra ""Q"". ¿Qué ves? ¿Parece que haya algún mecanismo?"""
Ushiromiya Rudolf,"""Nnn... Esto se mueve un poco... ¿Oh? ¡Oh, no!..."""
Ushiromiya Eva,"""¡¿Qué pasa?! ¡¿Ha pasado algo?!"""
Ushiromiya Rudolf,"""... Jeje. Bingo. Mira esto."""
,Rudolf lanzó la letra 'Q' desde lo alto de la escalera.{n}Golpeó el hombro de Krauss antes de caer en un charco de agua.
Ushiromiya Rosa,"""Esto es... ¡una llave!"""
Ushiromiya Hideyoshi,"""¡¿Qué significa esto?! ¡Rudolf‐kun! ¡¿Es posible que se puedan sacar también las otras letras?!"""
Ushiromiya Rudolf,"""... Sí, parece que sí. ¡Al parecer, nuestra descabellada teoría no estaba equivocada! ¡¿Cuál es la siguiente letra que debemos sacar?!"""
Ushiromiya Natsuhi,"""Eh, esto... ¡la ""i""! ¡Y luego la ""l""!"""
,"Siguiendo las instrucciones, Rudolf comenzó a eliminar las seis letras correspondientes al primer crepúsculo..."
,"Una vez llegaran a ese punto, ya no habría nada que se interpusiera entre ellos y la resolución del misterio."
,"Por ensayo y error, finalmente llegaron al último mecanismo."
Ushiromiya Krauss,"""Eso de apuntar comenzando por la cabeza seguramente significa hacerlo en orden, de izquierda a derecha."""
Ushiromiya Kyrie,"""¡Rudolf‐san! ¡Gira las llaves en orden, de izquierda a derecha, y luego sácalas!"""
Ushiromiya Rudolf,"""¡Entendido!..."""
Ushiromiya Rudolf,"""Con esto, todas las letras han sido eliminadas. En el noveno crepúsculo, nadie podrá quedar con vida. ¿verdad?"""
Ushiromiya Rosa,"""¡¿Y...?! ¿Ha pasado algo?"""
Ushiromiya Rudolf,"""Sentí algo, pero no parece haber ningún cambio. Quizás se abrió una puerta secreta en algún lugar."""
Ushiromiya Hideyoshi,"""¡Eh, oye! ¡Mira eso! ¡¡Se movió, 'toy seguro de que se movió!!"""
Ushiromiya Eva,"""¡¿...?! ¡Miren todos! ¡La posición de la estatua del león ha cambiado!"""
Ushiromiya Natsuhi,"""¿Q-Qué significa esto? ¡¿Hay algún secreto en la estatua del león?!"""
Ushiromiya Krauss,"""... No, no es eso. Probablemente significa que debemos mirar hacia donde apunta el león. Fijense bien. Hacia donde está mirando esa estatua del león."""
Ushiromiya Rosa,"""¡La posición de ese otro león también ha cambiado...! ¡¿Qué significa esto?!"""
Ushiromiya Eva,"""¡Idiotas! ¡Nos está guiando! ¡Significa que debemos ir en la dirección hacia donde apunta el león!..."""
,"Eva salió corriendo, ansiosa por adelantarse.{n}Los demás la siguieron, cada uno corriendo por su cuenta."
,... El oro estaba ya al alcance de sus manos.
Ushiromiya Krauss,"""... Es impresionante. Quién iba a pensar que existía una escalera oculta como esta."""
Ushiromiya Eva,"""Ahora tiene sentido. Ahora entiendo por qué padre no quería que nadie se acercara a la capilla..."""
Ushiromiya Rosa,"""... Me pregunto, ¿desde cuándo existe este mecanismo? Por el aspecto del pasadizo subterráneo, parece que lleva aquí mucho tiempo..."""
Ushiromiya Kyrie,"""Probablemente, se construyó al mismo tiempo que la mansión... Quizás el enigma del epitafio también fue preparado hace décadas."""
Ushiromiya Rudolf,"""Bueno, viniendo de ese viejo... Creí que ya nada podría sorprenderme."""
Ushiromiya Natsuhi,"""¿Hasta dónde llega esta escalera?..."""
Ushiromiya Hideyoshi,"""Oigan, tal vez ese viejo rumor era cierto... Ya saben, la historia sobre que él tenía una amante en una mansión oculta en algún lugar del bosque."""
Ushiromiya Krauss,"""Ya veo. Es probable que este pasaje subterráneo llegue a ese lugar."""
Ushiromiya Rosa,"""... Me pregunto si se conecta con la mansión de aquel día..."""
Ushiromiya Eva,"""Creo que hemos encontrado el objetivo... Miren esa puerta sucia. Algo está escrito en ella."""
Ushiromiya Rudolf,"""... Fiuuu. Bingo."""
,En la puerta había algo escrito con pintura roja.
,"En el décimo crepúsculo, al final de la travesía, recibirás el poder de los cuatro tesoros de la Aldea Dorada..."
Ushiromiya Kyrie,"""¿Se abre?..."""
Ushiromiya Eva,"""Sí... ¿Están preparados? Voy a abrirla."""
Ushiromiya Krauss,"""¿Finalmente hemos llegado al oro?..."""
Ushiromiya Hideyoshi,"""Suena demasiado bueno para ser verdad... pero 'toy deseando que lo sea."""
Ushiromiya Rosa,"""Abrámosla, Nee‐san."""
Ushiromiya Eva,"""Bien. Aquí vamos."""
,La pesada puerta... se abrió lentamente...
,"Entonces, la habitación VIP subterránea llena de oro se mostró..."
,Solo tuvieron un instante para admirar el espléndido mobiliario de la habitación VIP subterránea.
,"Tan pronto como la montaña de oro junto a la cama con dosel apareció a la vista, todos se detuvieron, aturdidos."
,"Después de un segundo, el silencio atónito se desvaneció y fue reemplazado por gritos de asombro y alegría salvaje..."
Ushiromiya Krauss,"""... ¡¡Increíble!! ¡¡Jaja, jaj{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja!!"""
Ushiromiya Rosa,"""N-No puedo creerlo... ¡¡Son 20 mil millones de yenes en oro!!... ¡¡Existe... de verdad existe!!"""
Ushiromiya Kyrie,"""Qué montaña tan brillante. Es casi cegadora..."""
Ushiromiya Hideyoshi,"""¡¡Ujajajajajajajaja!! ¡Lo hicimos! ¡¡Lo conseguimos!! ¡¡Ganamos este juego!!"""
Ushiromiya Natsuhi,"""... ¡N-No deben tocar sin permiso! ¡¡Este es el oro de padre!!"""
Ushiromiya Eva,"""¡¿Oh, de verdad?! Entonces, ¡¿por qué no llamas a padre aquí ahora?! ¡¡Hazlo de inmediato!! ¡¡Tu pequeña farsa ya terminó hace rato!!"""
Ushiromiya Rudolf,"""Natsuhi nee‐san. Pongamos un final a esas mentiras tan obvias, ¿de acuerdo? ¡Tenemos una auténtica montaña de oro frente a nosotros! Lo mejor sería que fueramos honestos entre nosotros."""
Ushiromiya Eva,"""Afortunadamente, en este momento todos estamos de buen humor y nos sentimos muy generosos. ¡Ríndete de una vez!"""
Ushiromiya Natsuhi,"""¡Nng...!"""
,Una pila de oro tan grande contiene poder mágico en su interior. Ese poder extrae los sentimientos más honestos dentro de las personas.
,"La luz del candelabro se reflejaba en la montaña dorada, iluminándolos con su brillo dorado."
,Era como si el brillo los manipulara.
,"Por un rato, se olvidaron de su edad, aullaron y rieron, corriendo y rodando como un grupo de niños de preescolar emocionados en un parque..."
Ushiromiya Ange,"""... ¿Qué es todo esto? ¿Qué se supone que significa?"""
Ushiromiya Lion,"""El epitafio fue resuelto antes de que el crimen ocurriera... por todos los hermanos en conjunto..."""
Ushiromiya Ange,"""Eso no ha sucedido en ninguno de los juegos hasta ahora."""
Ushiromiya Lion,"""... Supuestamente, {f:5:Beatrice} decidió que no cometería el crimen si el epitafio era resuelto..."""
Ushiromiya Ange,"""Sí, supuestamente... Hmph. Eso ya lo veremos."""
,Ange gruñó... pero yo lo creí.
,... Esto es lo que Clair decidió.
,"Ella confió todo a la ruleta del destino, así que obedecería el resultado."
,"Dejó que la ruleta decidiese su destino, ya que no era capaz de decidirlo por su cuenta."
,Así que hará lo que le dice. Seguirá su propia regla.
,Definitivamente cumplirá su promesa.
Ushiromiya Lion,"""No creo... que el crimen vaya a ocurrir."""
Ushiromiya Ange,"""... ¿De verdad lo crees?"""
