Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Spanish (ES),Arabic (AR)
Captain Kawabata,"""You betcha! I know all about the troubles you've had. I was watching the talk shows at the time, and I was disgusted by all the people stirring up that incident just for fun. I'll help you out any way I can.""","""Sure, leave it to me! I've heard all about what you guys've gone through. I also watched the talk shows at the time...and was disgusted by the people who stirred up that incident just for fun. I'll help out any way I can."" ","""Sure, leave it to me!  I've heard of your hardships.  I also watched the talk shows at the time, and was disgusted by the people who stirred up the incident just for fun.  I'll be generous with my support.""",「おう、任せておけ！　お前さんたちの難儀な事情も聞いとる。わしも、当時のワイドショーを見ていて、面白半分に事件を掻き回す連中に虫唾が走っとったもんだ。協力は惜しまんよ。」,「おう、任せておけ！　お前さんたちの難儀な事情も聞いとる。わしも、当時のワイドショーを見ていて、面白半分に事件を掻き回す連中に虫唾が走っとったもんだ。協力は惜しまんよ」,"""Разумеется, предоставьте это мне! Я слышал о твоих трудностях и испытаниях. Я ведь тоже смотрел те ток‐шоу, так мне были противны люди, раздувающие шумиху вокруг этого инцидента ради развлечения. Так что помогу, чем смогу, не сомневайся.""","""Pode deixar! Eu sei sobre todas as dificuldades que você que passou. Estive assistindo aos programas naquela época, e fiquei enojado com toda aquela gente instigando sobre o incidente só por diversão. Vou ajudá‐la em tudo que puder.""",「哦——，包在我身上！你们那边的难处，我也有所耳闻。在看到当时的八卦秀时，我也是对那帮针对事件半为了好玩地瞎掺和的家伙们感到了反胃。需要帮忙的地方，在所不辞。」,「哦——，包在我身上！你們那邊的難處，我也有所耳聞。在看到當時的八卦秀時，我也是對那幫針對事件半為了好玩地瞎摻和的傢伙們感到了反胃。需要幫忙的地方，在所不辭。」,"""Certo, lasciate fare a me! Ho sentito dei vostri problemi. Ho anche visto i talk show dell'epoca, ed ero disgustato da come le persone parlavano dell'incidente solo per intrattenimento. Farò tutto il possibile per supportarvi.""","""Claro, ¡déjenmelo a mí! He oído hablar de tus dificultades. También veía los programas de entrevistas de aquel entonces, y estaba indignado por la gente que agitaba el tema del incidente solo por diversión. Voy a ser generoso con mi apoyo.""","""ﻃﺒﻌًﺎ!  ﺃﻋﻠﻢُ ﻣﺎ ﻛﺎﺑﺪﺗﻤﻮﻩ ﻣﻦ ﻋﻨﺎﺀ. ﻛﻨﺖُ ﺃُﺷﺎﻫﺪ ﺍﻟﺒﺮﺍﻣﺞ ﺍﻟﺤﻮﺍﺭﻳّﺔ ﻳﻮﻣﻬﺎ، ﻭﻛﻨﺖُ ﺃﻣﻘﺖُ ﺃﻭﻟﺌﻚ ﺍﻟﺬﻳﻦ ﺣﺮّﻛﻮﺍ ﺍﻟﻘﺼّﺔ ﻟﻬﻮًﺍ. ﺳﺄﻋﺎﻭﻧﻜﻢ ﻣﺎ ﺍﺳﺘﻄﻌﺖ."""
Ushiromiya Ange,"""Thank you very much. ......Then we'll see you noon tomorrow. Umm, here. The fare for the boat.""","""Thank you very much. ...Then we'll see you noon tomorrow. Umm, here. The fare for the boat."" ","""Thank you very much.  ......Then we'll see you noon tomorrow.  Umm, here.  The fare for the boat.""",「ありがとうございます。……それでは明日、お昼に。あの、これ。船代に。」,「ありがとうございます。……それでは明日、お昼に。あの、これ。船代に」,"""Большое вам спасибо. ......Что ж, до встречи завтра около полудня. М‐м‐м, вот, плата за поездку.""","""Muito obrigada. ......Então nos vemos amanhã. Bem, aqui está. Para a passagem do barco.""",「非常感谢。……那么明天中午见。这个。是船费。」,「非常感謝。……那麼明天中午見。這個。是船費。」,"""Grazie molte. ... Ci vediamo domani a mezzogiorno allora. Umm, ecco. {n}Per il noleggio della barca.""","""Muchísimas gracias... Entonces nos vemos mañana al mediodía. Umm, tome. El pago para el barco.""","""ﺷﻜﺮًﺍ ﺟﺰﻳﻼً.  ......ﻧﺮﺍﻙ ﻏﺪًﺍ ﻋﻨﺪ ﺍﻟﻈﻬﺮ ﺇﺫًﺍ. ﻣﻤﻢ، ﻫﺎﻙ. ﺃﺟﺮﺓُ ﺍﻟﻤﺮﻛﺐ."""
,Ange took a wrapped wad of ten‐thousand yen bills from her pocket.,Ange took a wrapped wad of ten-thousand yen bills from her pocket. ,"Ange took a wrapped wad of ten-thousand yen bills from her pocket.",縁寿は懐より帯封付きの壱万円札の束を取り出す。,[=JP],Энджи извлекла пачку десятитысячных йеновых банкнот из своего кармана и положила перед ним.,Ange tirou um maço com notas de dez mil ienes de seu bolso.,缘寿从怀中取出了捆好了的一叠万元面额的大钞。,緣壽從懷中取出了捆好了的一疊萬元面額的大鈔。,Ange tirò fuori una mazzetta di banconote da diecimila yen dalla tasca.,Ange tomó un fajo de billetes que envolvía diez mil yenes de su bolsillo., ﺃﺧﺮﺟﺖ ﺇﻧﺠﻲ ﺭُﺯْﻣﺔً ﻣﻠﻔﻮﻓﺔً ﻣﻦ ﺃﻭﺭﺍﻕ ﺍﻟﻌﺸﺮﺓ ﺁﻻﻑ ﻳﻦ ﻣﻦ ﺟﻴﺒﻬﺎ.
,"The boat captain must have seen its thickness as well. But he paid it absolutely no interest, and shook his head.","The boat captain should have noticed its thickness as well, but he paid it absolutely no interest and shook his head. ","The boat captain should have seen its thickness as well.  But he paid it absolutely no interest, and shook his head.",その厚みは、確かに船長にも見えたはずだ。しかし船長はまったく興味を示さず、首を横に振った。,[=JP],Капитан катера должен был заметить её толщину. Однако он выказал совершенно никакого интереса и покачал головой.,"O capitão do barco certamente notou sua grossura. Mas não demonstrou absolutamente nenhum interesse, e sacudiu a cabeça.",船长应该也的确看到了它有多厚。可是，他却完全没有表示出任何兴趣，摆了摆头。,船長應該也的確看到了它有多厚。可是，他卻完全沒有表示出任何興趣，擺了擺頭。,"Il capitano doveva aver visto anche lo spessore della mazzetta. Ma non si mostrò assolutamente interessato, e scosse la testa.","El capitán del barco debería haber visto su espesor también. Pero no le mostró ningún interés, y negó con la cabeza.", ﻭﻻﺑﺪّ ﺃﻥّ ﺍﻟﺮﺑّﺎﻥ ﻟﻤﺢ ﺳُﻤﻜﻬﺎ ﺃﻳﻀًﺎ، ﻏﻴﺮ ﺃﻧّﻪ ﺃﻋﺮﺽ ﻋﻨﻬﺎ ﺗﻤﺎﻣًﺎ ﻭﻫﺰّ ﺭﺃﺳﻪ ﻧﺎﻓﻴًﺎ.
Captain Kawabata,"""......I'm grateful to you. This is guidance from heaven. I'm being given a final chance to take you to Rokkenjima and bring you back safely.""","""...I'm grateful to you. This is a sign from the heavens. I've been given a final chance to take you to Rokkenjima and bring you back safely. ","""......I am grateful to you.  This is guidance from heaven.  I was given a final chance to take you to Rokkenjima and then bring you back safely.",「……わしはお前さんに感謝しとるよ。これは天のお導きだ。あんたを、六軒島へ連れて行き、そして無事に連れ帰る最後のチャンスを下さったんだ。,「……わしはお前さんに感謝しとるよ。これは天のお導きだ。あんたを、六軒島へ連れて行き、そして無事に連れ帰る最後のチャンスを下さったんだ」,"""......Я благодарен тебе. Твой приход — провидение свыше. Мне дали последний шанс отвезти тебя на Роккенджиму и привезти обратно целой и невредимой.""","""......Eu sou grato a você. Esta é uma condução para o céu. Estou tendo uma última chance de levá‐la até Rokkenjima e trazê‐la de volta em segurança.""",「……我很感谢你啊。这是上天的指引。上天赐给了我，把你送到六轩岛，然后再平平安安地接回来的最后的机会。」,「……我很感謝你啊。這是上天的指引。上天賜給了我，把你送到六軒島，然後再平平安安地接回來的最後的機會。」,"""... Vi sono grato. Deve essere un dono dal cielo. Mi è stata data l'ultima possibilità di portarvi su Rokkenjima e riportarvi indietro sani e salvi.","""... Te estoy agradecido. Esta es una guía del cielo. Se me dio una última oportunidad de llevarte a Rokkenjima y traerte de vuelta a salvo.""","""......ﺃﻧﺎ ﺍﻟﻤﻤﺘﻦّ ﻟﻚِ. ﻫﺬﻩ ﻫﺪﺍﻳﺔٌ ﻣﻦ ﺍﻟﺴﻤﺎﺀ. ﻗُﺪّﺭ ﻟﻲ ﺃﻥ ﺃُﻋﻄﻰ ﺍﻟﻔﺮﺻﺔَ ﺍﻷﺧﻴﺮﺓ ﻷﻧﻘﻠﻚِ ﺇﻟﻰ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻭﺃﻋﻴﺪﻙ ﺳﺎﻟﻤﺔ."
Captain Kawabata,"""Now, I'll finally be able to finish the final job Kinzo‐san entrusted me with. So I'm grateful to you. I got more than enough money from Kinzo‐san back then. Can't take it from you.""","Now, I'll finally be able to finish the final job Kinzo-san entrusted me with. So I'm grateful to you. I got more than enough money from Kinzo-san back then. I can't accept yours."" ","  Now, I'll finally be able to finish the final job Kinzo-san entrusted me with.  So I'm grateful.  I received more than enough money from Kinzo-san back then.  I cannot accept yours.""",わしは金蔵さんに任されていた最後の仕事を、今、ようやく終えることが出来る。だからあんたには感謝してる。カネは、当時の金蔵さんからたらふくもらってる。あんたから取れんよ。」,「わしは金蔵さんに任されていた最後の仕事を、今、ようやく終えることが出来る。だからあんたには感謝してる。カネは、当時の金蔵さんからたらふくもらってる。あんたから取れんよ」,"""Теперь я, наконец‐то, смогу закончить работу, доверенную мне Кинзо. Благодарности моей нет предела. Я получил более чем достаточно денег от Кинзо в прошлом. Поэтому от тебя принять не могу.""","""Eu finalmente serei capaz de concluir o último trabalho no qual o Kinzo‐san confiou a mim. Por isso sou muito grato a você. Eu já ganhei dinheiro mais do que o suficiente do Kinzo‐san naquela época. Não posso aceitar o seu.""",「金藏先生托付给我的最后的工作，总算是能在现今完成了。所以，我很感谢你啊。钱已从当时的金藏先生那儿拿了个够。不会再拿你的了。」,「金藏先生托付給我的最後的工作，總算是能在現今完成了。所以，我很感謝你啊。錢已從當時的金藏先生那兒拿了個夠。不會再拿你的了。」,"Ora, sarò finalmente in grado di completare l'ultimo lavoro affidatomi da Kinzo-san. Cosa di cui sono grato. Ho ricevuto denaro a sufficienza da Kinzo-san a quel tempo. Non posso accettare il vostro.""",""" Ahora, finalmente seré capaz de terminar la última labor que Kinzo-san me dejó. Así que estoy agradecido. Recibí dinero más que suficiente de Kinzo-san en ese entonces. No puedo aceptar el tuyo."""," ﺍﻵﻥ، ﺃﺳﺘﻄﻴﻊ ﺃﺧﻴﺮًﺍ ﺃﻥ ﺃُﻧﺠﺰ ﺁﺧﺮَ ﻋﻤﻞٍ ﺃﻭﻛﻠَﻪ ﺇﻟﻲَّ ﻛﻴﻨﺰﻭ-ﺳﺎﻥ. ﻓﺎﻟﺸﻜﺮُ ﻟﻚِ. ﻟﻘﺪ ﻧِﻠﺖُ ﻣﺎ ﻳﻜﻔﻴﻨﻲ ﻣﻦ ﺍﻟﻤﺎﻝ ﻣﻨﻪ ﺁﻧﺬﺍﻙ. ﻻ ﻳﻤﻜﻨﻨﻲ ﺃﻥ ﺁﺧﺬ ﻣﻨﻚِ."""
Ushiromiya Ange,""".....................Thank you very much.""",""".........Thank you very much."" ","""...............Thank you very much.""",「…………………ありがとうございます。」,「…………………ありがとうございます」,"""..........Благодарю вас от всего сердца.""",""".....................Muito obrigada.""",「…………………谢谢。」,「…………………謝謝。」,"""... Grazie davvero.""","""... Muchas gracias.""",""".....................ﺷﻜﺮًﺍ ﺟﺰﻳﻼً."""
Captain Kawabata,"""Watch your step on the stairs. They're a doozy.""","""Watch your step on the stairs. It's steep."" ","""Watch your step on the stairs.  It's steep.""",「階段、足元に気をつけてな。急だぞ。」,「階段、足元に気をつけてな。急だぞ」,"""Осторожно на лестнице. Она крутая.""","""Cuidado enquanto desce as escadas. É meio íngreme.""",「下楼梯时，小心点脚下。挺陡的。」,「下樓梯時，小心點腳下。挺陡的。」,"""Attenti alle scale. Sono umide.""","""Cuidado con los escalones. Son altos.""","""ﺍﺣﺬﺭﻱ ﺍﻟﺪَّﺭﺝَ ﻧﺰﻭﻻً، ﺇﻧﻪ ﺣﺎﺩّ."""
,"......I went down the steep staircase that was the exact opposite of ""accessible"".","...I went down the steep staircase that was the exact opposite of ""accessible"". ","......I went down the steep staircase that was the exact opposite of 'accessible'.",……バリアフリーという言葉と確実に対極にある、急勾配の階段を下る。,[=JP],"Я спустилась по крутой лестнице, которую можно было охарактеризовать как ""затаившую зло на потребителя"".","......Eu desci a escadaria que era o perfeito oposto de ""acessibilidade"".",……我沿着与“无障碍”一词实打实地完全相反的笔陡的楼梯往下走去。,……我沿著與“無障礙”一詞實打實地完全相反的筆陡的樓梯往下走去。,... Scesi per l'umida gradinata che era l'esatto opposto di ‘agevole’.,"... Bajé la escalera empinada que era exactamente lo contrario de ""accesible"".","  ......ﻫﺒﻄﺖُ ﺍﻟﺴﻠّﻢَ ﺍﻟﺸﺪﻳﺪ ﺍﻻﻧﺤﺪﺍﺭ، ﻋﻜﺲَ ﻣﺎ ﻳُﺴﻤّﻰ ""ﺳﻬﻞ ﺍﻟﻮﺻﻮﻝ""."
,It was getting hard to believe that there had actually been a chest of drawers and a TV in the room upstairs.,It was getting hard to believe that there was actually a chest of drawers and a TV in the room upstairs. ,"It was getting hard to believe that there was actually a chest of drawers and TV in the room upstairs.",上の部屋にあった、テレビやタンスの存在が信じられなくなる。,[=JP],"Было трудно представить, что наверху в комнате находился комод и телевизор.",Era difícil de acreditar que havia uma cômoda e uma TV descendo as escadas.,简直都有点没法相信，上面竟会有房间，还放着电视与衣柜了。,簡直都有點沒法相信，上面竟會有房間，還放著電視與衣櫃了。,Era difficile credete che ci fossero davvero un comò e una tv nella stanza al piano di sopra.,Se me hacía difícil creer que en realidad había una cómoda y una televisión en la habitación de arriba., ﻭﺑﺎﺕ ﻳﺼﻌﺐ ﺃﻥ ﺗُﺼﺪّﻕ ﺃﻧّﻪ ﻛﺎﻥ ﻓﻲ ﺍﻟﻐﺮﻓﺔ ﺍﻟﻌﻠﻴﺎ ﺧﺰﺍﻧﺔُ ﺃﺩﺭﺍﺝٍ ﻭﺗﻠﻔﺎﺯ.
