Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"In an instant, {f:5:Bernkastel} turned back into a black cat, caught it in midair, and started munching away. ","In an instant, {f:5:Bernkastel} turned back into a black cat, caught it in midair, and started munching away."," In an instant, Bernkastel turned back into a black cat, caught it in midair, and started munching away.",ベルンカステルの姿は瞬時に黒猫に変わり、それを空中でキャッチしてから、カリカリとかじり出す。,[=JP],"{f:5:Бернкастель} тут же превратилась обратно в чёрную кошку, поймала его в воздухе и начала жевать.","Em um instante, {f:5:Bernkastel} transformou‐se em um gato preto, o pegou no ar e começou a mastigar.",貝倫卡斯泰露瞬間變為黑貓，在空中接到梅乾，咀嚼了起來。,贝伦卡斯泰露瞬间变为黑猫，在空中接到梅干，咀嚼了起来。,"In un attimo, Bernkastel si tramutò nuovamente in un gatto nero, la afferrò, e cominciò a mangiarla."
,"""...Madam Hachijo, your guests have departed."" ","""......Miss Hachijo, your guests have departed.""",[=UP],「……先生、お客様がお帰りになりました。」,「……先生、お客様がお帰りになりました」,"""......Мисс Хачиджо, ваши гости ушли.""","""......Sensei, seus convidados partiram.""",「……老師，客人們已經回去了。」,「……老师，客人们已经回去了。」,"""... Signorina Hachijo, i suoi ospiti sono partiti."""
,A servant knocked on the door before making this announcement. ,A servant knocked on the door before making this announcement.,[=UP],小さなノックの後、使用人がそう告げる。,[=JP],"Объявила слуга после того, как постучала в дверь.",Uma serviçal bateu na porta antes de informá‐la.,輕輕敲門後，傭人這樣說道。,轻轻敲门后，佣人这样说道。,Un domestico bussò alla porta prima di fare questo annuncio.
Hachijo Tohya,"""Thank you. ...Let me know if that one wakes up."" ","""Thank you. ......Let me know if that one wakes up.""",[=UP],「ありがとう。……あれが目を覚ましたら、教えて下さい。」,「ありがとう。……あれが目を覚ましたら、教えて下さい」,"""Спасибо. ......Дай знать, если он проснётся.""","""Obrigada. ......Me avise se ele acordar.""",「謝謝。……那個要是醒了，告訴我一聲。」,「谢谢。……那个要是醒了，告诉我一声。」,"""Grazie. ... Fammi sapere se quell'altro si sveglia."""
,"""As you wish. ...Would you like some tea?"" ","""As you wish. ......Would you like some tea?""",[=UP],「畏まりました。……何かお紅茶を淹れましょうか？」,[=JP],"""Как прикажете. ......Будете чай?""","""Como quiser. ......Gostaria de um pouco de chá?""",「遵您吩咐。……需要為您泡紅茶嗎？」,「遵您吩咐。……需要为您泡红茶吗？」,"""Come desidera. ... Vorrebbe del tè?"""
Hachijo Tohya,"""No. I'm going to write for a bit. Please do not disturb me."" ","""No. I'm going to write for a bit. Please do not disturb me.""",[=UP],「いえ。少し執筆をします。しばらく放っておくように。」,「いえ。少し執筆をします。しばらく放っておくように」,"""Нет. Я пока займусь написанием. Попрошу меня не беспокоить.""","""Não. Vou escrever um pouco. Por favor, não me perturbe.""",「不。我要執筆一陣。暫時無需管我。」,「不。我要执笔一阵。暂时无需管我。」,"""No. Scriverò un poco. Ti prego di non disturbarmi."""
,"""Yes ma'am."" ","""Yes, ma'am.""","""Yes ma'am.""",「はい。」,「はい」,"""Да, мэм.""","""Sim senhora.""",「是。」,[=CHT],"""Sì, signora."""
,"After waiting for the servant's footsteps to disappear into the distance, Hachijo moved to her desk. ","After waiting for the servant's footsteps to disappear into the distance, Hachijo moved to her desk.",[=UP],使用人の足音が遠ざかって消えたのを聞き届けてから、八城は自分の机に向かう。,[=JP],"Подождав, пока шаги слуги исчезнут вдали, Хачиджо подошла к своему столу.","Após aguardar que os passos da serviçal desaparecessem, Hachijo seguiu para sua mesa.",聽著傭人的腳步聲遠去消失，八城轉向自己的桌子。,听着佣人的脚步声远去消失，八城转向自己的桌子。,"Dopo aver aspettato che il rumore dei passi del domestico scomparissero in lontananza, Hachijo si mosse verso la scrivania."
,"The desk certainly looked as though it belonged to a great writer, with pages of manuscript scattered across it. ","The desk certainly looked as though it belonged to a great writer, with pages of manuscript scattered across it."," The desk certainly looked as though it belonged to a great writer, with pages of manuscript scattered across it.",そこは原稿用紙が散らばり、文豪らしい貫禄を見せていた。,[=JP],"С разбросанными страницами рукописи стол определённо выглядел так, словно принадлежал великому писателю.","A mesa certamente aparentava pertencer a um grande escritor, com páginas de manuscrito espalhadas sobre ela.",那裡散落著原稿用紙，可以看出其文豪般的架勢。,那里散落着原稿用纸，可以看出其文豪般的架势。,"La scrivania sembrava certamente appartenere ad un grande scrittore, con pagine di manoscritto sparse su di essa."
{f:5:Bernkastel},"""...Even though the century's almost over, you still write with a pen?"" ","""......Even though the century's almost over, you still write with a pen?""",[=UP],「……この世紀末に、まだペンで書いてるの？」,[=JP],"""......Век почти закончился, а ты до сих пор пишешь пером?""","""......Mesmo com o século chegando ao fim, você ainda escreve com caneta?""",「……在這世紀末，還在用筆寫麼？」,「……在这世纪末，还在用笔写么？」,"""... Sebbene il secolo sia quasi finito, scrivi ancora con una penna?"""
,The black cat spoke as it tore the dried plum apart with its mouth. ,The black cat spoke as it tore the dried plum apart with its mouth.,[=UP],黒猫は梅干の種をガリガリと噛み砕きながら言う。,[=JP],"Сказала чёрная кошка, разорвав зубами чернослив.",A gata preta falou enquanto despedaçava o umeboshi com sua boca.,黑貓嚼著梅乾的種子說道。,黑猫嚼着梅干的种子说道。,Il gatto nero parlò mentre strappava con la sua bocca la prugna secca.
Hachijo Tohya,"""Tales are to be written with ink. To me, that is an unbreakable rule."" ","""Tales are to be written with ink. To me, that is an unbreakable rule.""",[=UP],「物語はインクで記す。それが私の不変のルールである。」,「物語はインクで記す。それが私の不変のルールである」,"""Истории нужно писать чернилами. Для меня это нерушимое правило.""","""Contos devem ser escritos à tinta. Para mim, essa é uma regra indelével.""",「故事由墨水記述。這是我不變的原則。」,「故事由墨水记述。这是我不变的原则。」,"""I racconti devono essere scritti con l'inchiostro. Per me, è una regola infrangibile."""
