Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"Aaaaaaaaaaaaaah, I'm scared what did I step on I can't even look at the bottom of my foot!! ","Aaaaaaaaaaaaaah, I'm so scared I can't even look at the bottom of my foot to see what I stepped on!!",[=ST],あぁあああぁ私は恐ろしくて何を踏んづけたのか足の裏を見ることもできないッ！！,[=JP],"А‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐ах, меня охватывает ужас при мысли о том, на что же я наступила, и я даже не могу посмотреть под ноги!","Aaaaaaaaaaaaaah, estou tão assustada que não consigo nem olhar a sola do meu pé para ver no que pisei!!",啊啊啊啊啊啊我怕得連去看看腳底踩到了什麼都做不到！！,啊啊啊啊啊啊我怕得连去看看脚底踩到了什么都做不到！！,"Aaaaaaaaaaaaaah, ho paura, cos'ho calpestato, non riesco neanche a guardare la pianta del mio piede!!","Aaaaaah, avevo tanta paura, cos'avevo calpestato, non riuscivo neanche a guardare la pianta del mio piede!!","Aaaaaaaaaaaaaah, o kadar korkuyorum ki neye bastığımı görmek için ayağımın altına bile bakamıyorum!!"
,Aaaaaawaaaakiiiyaaaaaaaaaaaaaaaaaaaaaaa!!! ,Aaaaaawaaaakiiiyaaaaaaaaaaaaaaaaaaaaaaa!!!,[=UP],あああぁあわあああきぃいやぁああああああああぁあああああッ！！！,[=JP],А‐а‐а‐а‐а‐ава‐а‐а‐акья‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!,[=UP],啊啊啊啊啊哇啊啊啊唧咿咿呀啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！,[=CHT],[=UP],Aaaaaawaaaakiiiiaaaaaaaaaaaaaaah!!!,[=UP]
,...What a...what a gruesome Halloween Party...!!! ,"...What a, what a gruesome Halloween party...!!!","...What a, what a gruesome Halloween Party...!!! ",…何てッ、何て凄惨なハロウィンパーティ…！！！,[=JP],Какой... какой отвратительный Хэллоуин!!!,"...Que, que festa de Halloween horrenda...!!!",…何等、何等淒慘的萬聖夜派對…！！！,…何等、何等凄惨的万圣夜派对…！！！,... C-Che macabro party di Halloween...!!!,"...Che, che agghiacciante festa di Halloween...!!!","...Ne, ne dehşet verici bir Cadılar Bayramı partisi...!!!"
,"From far away, it had looked truly beautiful, fantastical, and fun. But from up close, it was horrible, disgusting, and yet somehow still beautiful...!! ","From far away, it looked really beautiful, fantastical, and fun.{n}And when you see it up close, it's really terrible, disgusting, and yet still somehow beautiful...!!","From far away, it looked really beautiful, fantastical, and fun. And when you see it up close, it's really terrible, disgusting, and yet somehow beautiful...!!",それは、遠目に見たならとても美しく幻想的で、楽しそう。そして、間近で見たならとても恐ろしくおぞましく、なのにどこか美しくて…！！,それは、遠目に見たならとても美しく幻想的で、楽しそう。{n}そして、間近で見たならとても恐ろしくおぞましく、なのにどこか美しくて…！！,"Издалека он выглядел красивым, удивительным и весёлым.{n}А при ближайшем рассмотрении он становится ужасным, отвратительным и тем не менее всё ещё завораживающим!","De muito longe, ela parecia realmente bonita, fantástica e divertida.{n}E quando você a vê de perto, é realmente terrível, nojenta, e ainda assim de alguma forma bela...!!",遠看這一幕，十分地美麗、歡樂，充滿了幻想。{n}而近看這一幕，明明非常地恐怖、噁心，可它卻令人感到了股莫名的美…！！,远看这一幕，十分地美丽、欢乐，充满了幻想。{n}而近看这一幕，明明非常地恐怖、恶心，可它却令人感到了股莫名的美…！！,"Da molto lontano, sembrava fantastico, e divertente. E quando lo si vede da vicino, è veramente terribile, disgustoso, ma in qualche modo bellissimo...!!","Osservandola da distanza sembrava meravigliosa, incantevole e piacevole.{n}E una volta vista da vicino, era raccapricciante e disgustosa, ma possedeva comunque una certa bellezza...!!","Uzaktan bakıldığında gerçekten güzel, fantastik ve eğlenceli görünüyordu.{n}Ama yakından bakıldığında, gerçekten korkunç, iğrenç ancak yine de bir yandan güzel...!!"
Ushiromiya Rosa,"""Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaahhh!!"" ","""Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaahhh!!""",[=UP],「ぁああああああああああああああぁあああああぁあああああッ！！」,[=JP],"""А‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐ах‐х‐х!!!""",[=UP],「啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！」,[=CHT],[=UP],"""Aaaaaaaaaaaaaaaaaaaaaaaaaaah!!""",[=UP]
,Rosa's wild thoughts tried as best they could to escape her throat with a loud voice that was neither a scream nor a roar... ,Rosa's wild thoughts tried as best they could to escape her throat with a loud voice that was neither a scream nor a roar...,[=UP],楼座の混乱する思考は、悲鳴とも雄叫びともつかない滅茶苦茶な大声を、喉から懸命にひねり出そうとするのだった…。,[=JP],"Бешеные мысли Розы как могли старались громким голосом вырваться из её горла не то криком, не то рёвом...",Os pensamentos selvagens de Rosa tentaram o melhor que podiam para escapar da garganta dela com uma voz alta que não era nem um grito nem um rugido...,樓座那陷入混亂了的思考，拚命地試圖從她喉嚨里拉扯出，那不知該說成是慘叫還是吼叫的，驚天動地的聲響…。,楼座那陷入混乱了的思考，拼命地试图从她喉咙里拉扯出，那不知该说成是惨叫还是吼叫的，惊天动地的声响…。,I disordinati pensieri di Rosa fecero ciò che poterono per scappare dalla sua gola con una forte voce che non era né un urlo né un ruggito...,"I pensieri confusi di Rosa tentarono tutto il possibile per trovare un modo di fuggire dalla sua gola, tramite una forte voce confusa che non era né un urlo, né un grido...","Rosa'nın vahşi düşünceleri, ne bir çığlık ne de bir kükreme olan yüksek bir sesle boğazından çıkabilmek için elinden gelenin en iyisini yapmaya çalıştı..."
Ronoue Genji,"""......Krauss-sama......"" ","""...............Krauss‐sama............""","""............Krauss-sama............""",「……………旦那様…………。」,「……………旦那様…………」,"""............Краусс‐сама...""","""...............Patrão............""",「……………主人…………」,[=CHT],"""... Krauss-sama...""","""...Monsieur Klaus...""",[=UP]
Shannon,"""...This is...horrible...just horrible......"" ","""......This is...horrible...... Just horrible.........""","""......This is...horrible......just horrible.........""",「……こんなのって、…ひどい……、ひどい………。」,「……こんなのって、…ひどい……、ひどい………」,"""......Это... ужасно...... ужасно.........""","""......Isto é...horrível...... Apenas horrível.........""",「……這實在，…太過分了……，太過分了………」,「……这实在，…太过分了……，太过分了………」,"""... Ciò è... orribile... semplicemente orribile...""","""...Tutto ciò... è orribile... è orribile...""","""......Bu...korkunç...... Korkunç........."""
Gohda Toshiro,"""...C-Call an ambulance, ...call the police......!"" ","""......A‐ambulance... ......Police.........!""","""......C, call an ambulance..., ......police.........!""",「……きゅ、救急車…、……警察………！」,[=JP],"""......Скорую помощь... полицию!..""","""......A‐Ambulância... ......Polícia.........!""",「……救、救護車…，……警察………！」,「……救、救护车…，……警察………！」,"""... C-Chiamate un'ambulanza... polizia...!""","""...S-Serve un'ambulanza... La polizia...!""","""......A-Ambulans... ......Polis.........!"""
Ushiromiya Rosa,"""...Th-That's right, the police... Police, police police police police!!"" ","""Tha‐......that's right, the police... Police, police police police police!!""","""Th, ......that's right, the police... Police, police police police police!!""",「そ、……そうよ、警察…。警察ッ、警察警察警察警察ッ！！」,[=JP],"""П‐правильно, полицию... Полицию, полицию‐полицию‐полицию‐полицию!""","""I‐Isso mesmo, a polícia... Polícia, polícia polícia polícia polícia!!""",「對、……對，警察…。警察，警察警察警察警察！！」,「对、……对，警察…。警察，警察警察警察警察！！」,"""G... Giusto, la polizia... Polizia, polizia, polizia, polizia, polizia!!""","""G-Giusto, la polizia... Polizia, polizia polizia polizia polizia!!""","""Do-......Doğru, polis... Polis, polis polis polis polis!!"""
,"If a word so tied to reality hadn't come out of Gohda's mouth, Rosa and the rest would probably have found themselves unable to escape that nightmarish party even now. ","If a word tied to reality like ""police"" hadn't come out of Gohda's mouth, Rosa and the rest would probably still have been unable to escape this nightmarish party.","If a word tied to reality, like police, hadn't come out of Gohda's mouth, Rosa and the rest would probably still be unable to escape this nightmarish party.",郷田の口から、警察という現実的な単語が出なかったら、楼座たちは未だにこの悪夢のようなパーティから抜け出せなかっただろう。,[=JP],"Если бы эти приближенные к реальности слова о полиции не слетели с губ Годы, Роза и остальные, возможно, так бы и не смогли вырваться из этого кошмарного праздника.","Se uma palavra ligada à realidade como ""polícia"" não tivesse saído da boca de Gohda, Rosa e os outros provavelmente ainda não teriam sido capazes de escapar daquela festa kafkiana.",如果鄉田沒把有現實意義的“警察”這個詞說出口，樓座他們大概到現在都還無法從那噩夢般的派對裡脫身吧。,如果乡田没把有现实意义的“警察”这个词说出口，楼座他们大概到现在都还无法从那噩梦般的派对里脱身吧。,"Se una parola legata alla realtà, come polizia, non fosse venuta fuori dalla bocca di Gohda, Rosa e gli altri probabilmente non sarebbero riusciti a scappare da questo party da incubo.","Se dalla bocca di Gouda non fosse uscita una parola legata al mondo reale come ‘polizia’, Rosa e gli altri probabilmente non sarebbero ancora riusciti a sottrarsi all'atmosfera da incubo di quella festa...","Eğer Gohda'nın ağzından ""polis"" gibi gerçekliğe bağlı bir kelime çıkmasaydı, Rosa ve diğerleri muhtemelen bu kabus gibi partiden kurtulamayacaklardı."
,...But it wasn't because they thought the police might be able to do something. ,...But that wasn't because they thought that the police might be able to do something.,[=UP],…しかしそれは、警察なら何とかしてくれるだろうというまでに至る発想ではない。,[=JP],"...Но не потому, что они думали, будто полиция могла бы что‐нибудь сделать.",...Mas aquilo não era porque eles pensavam que a polícia podia ser capaz de fazer algo.,…可他們並沒有想到“警察能來幫上忙”這一步。,…可他们并没有想到“警察能来帮上忙”这一步。,... Ma non era perché pensavano che la polizia avrebbe potuto fare qualcosa.,Ma non era perché lei riteneva che la polizia avrebbe potuto fare qualcosa.,...Ama bunun nedeni polisin bir şeyler yapabileceğini düşünmeleri değildi.
