Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Beatrice},"""You appear to be uneasy about what I plan to do, now that I have appeared. ...Am I right...?"" ","""It looks to me that you are dying to know my purpose in appearing here. ......Isn't that so...?""","""It seems you are uneasy about what I plan to do now that I have appeared. ......Is that so...?""",「何をしに現れたのかと、気が気でならぬと見える。……そうであろう…？」,[=JP],"""Тебя, как я погляжу, весьма беспокоит, что же я намереваюсь делать дальше после своего появления здесь. ......Я угадала?..""","""Você parece um pouco inquieto sobre o propósito de minha aparição hoje. ......Não é mesmo...?""",「汝看起來，是在為不解妾身為何事現身而感到心煩意亂。……是這樣吧…？」,「汝看起来，是在为不解妾身为何事现身而感到心烦意乱。……是这样吧…？」,"""Sembra che tu sia preoccupato per quello che voglio fare ora che sono apparsa. ... È così...?""","""Sembra che tu sia preoccupato per quello che farò, ora che sono apparsa...{n}È così...?""","""Görünüşe göre burada bulunma amacımı öğrenmek için can atıyorsun. ......Doğru muyum...?"""
Kanon,"""..............."" ",""".................................""",""".....................""",「………………………………。」,「………………………………」,[=OG],[=UP],[=JPC],[=JPC],"""...""",[=ITA],[=UP]
,Kanon didn't force an answer. ...This witch probably reads minds. ...So it's pointless to go to the trouble of saying it out loud. ,Kanon didn't force himself to answer. ...This witch probably reads minds.{n}...So it would be pointless to go to all the trouble of saying it out loud.,Kanon didn't force an answer....This witch probably reads minds....So it was pointless to go to all the trouble of saying it out loud.,嘉音は無理に答えない。…恐らく、この魔女は心を読む。…ならば、わざわざそれを口に出すことに意味はないのだ。,嘉音は無理に答えない。…恐らく、この魔女は心を読む。{n}…ならば、わざわざそれを口に出すことに意味はないのだ。,Канон не стал отвечать. ...С этой ведьмы вполне может статься чтение мыслей.{n}...Поэтому было бы бессмысленно утруждать себя их озвучиванием.,Kanon não se forçou a responder. ...A bruxa provavelmente é capaz de ler mentes.{n}...Então seria inútil se dar todo o trabalho de responder em voz alta.,嘉音沒有去勉強回答。…恐怕，這位魔女會讀人的心。{n}…既然如此，那再專程將這話說出口，根本沒意義。,嘉音没有去勉强回答。…恐怕，这位魔女会读人的心。{n}…既然如此，那再专程将这话说出口，根本没意义。,Kanon non si forzò a rispondere. ... Quella strega probabilmente legge nelle menti. ... Perciò era inutile affaticarsi per dirlo a voce alta.,"Kanon non si costrinse a rispondere... Probabilmente, la strega leggeva nelle menti...Pertanto, non aveva senso sprecarsi di dirlo a voce...","Kanon cevap vermek için kendini zorlamadı. ...Bu cadı muhtemelen zihin okuyor.{n}...Dolayısıyla, sesli olarak söylemek için onca zahmete girmek anlamsız olurdu."
,"......Of course, she could read even his inner resistance. ",".........Of course, even that rebellious spirit of his would be read.",".........Of course, even his resisting heart would be read.",………無論、そんな反抗心すら、読まれる。,[=JP],".........Тогда, разумеется, не укроется и его духовный настрой на сопротивление.",".........É claro, ela é capaz até mesmo de ler seu espírito rebelde.",………當然，就連這反抗之心也被讀到了。,………当然，就连这反抗之心也被读到了。,"... Naturalmente, anche il suo cuore che faceva resistenza sarebbe stato letto.","Naturalmente, lei poteva leggere anche nel suo animo ribelle.",".........Elbette, o asi ruhu bile okunabilirdi."
,So the witch giggled at Kanon's childish defiance. ,So the witch snickered at Kanon's childish resistance., So the witch giggled at Kanon's childish resistance.,だから魔女は、嘉音の稚拙な反抗をくすくすと笑うのだった。,[=JP],Поэтому ведьма хихикала над детским сопротивлением Канона.,A bruxa rinchou perante a resistência infantil de Kanon.,所以魔女對嘉音稚拙的反抗還以了小聲的嘲笑。,所以魔女对嘉音稚拙的反抗还以了小声的嘲笑。,Quindi la strega ridacchio all'infantile resistenza di Kanon.,"Perciò, di fronte alla misera resistenza opposta da Kanon, la strega ridacchiò.",Cadı Kanon'un çocukça direnişine kıs kıs güldü.
{f:5:Beatrice},"""...I came to fulfill my final promise with Kinzo."" ","""......I came to resolve my final promise with Kinzo.""",[=UP],「……金蔵との最後の約束を、果たしに来た。」,「……金蔵との最後の約束を、果たしに来た」,"""......Я пришла, чтобы окончательно исполнить мой договор с Кинзо.""","""......Eu vim para cumprir minha promessa final com Kinzo.""",「……妾身是為了完成和金藏的最後之約而來的。」,「……妾身是为了完成和金藏的最后之约而来的。」,"""... Sono venuta per porre fine al mio ultimo accordo con Kinzo.""","""...Sono venuta per terminare il mio ultimo accordo con Kinzo.""","""......Kinzo'ya verdiğim son sözü yerine getirmek için geldim."""
Kanon,"""Your final promise...with the Master...?"" ","""Your final promise with......the Master...?""","""Your final promise with, ......Master...?""",「お館様との、……最後の約束…？」,[=JP],"""Окончательно исполнить ваш договор... с господином?..""","""Sua promessa final com......o Mestre...?""",「和老爺的，……最後之約…？」,「和老爷的，……最后之约…？」,"""Il tuo ultimo accordo con... il Padrone...?""","""Il tuo ultimo accordo con... il padrone...?""","""Efendi'ye olan......son söz mü...?"""
{f:5:Beatrice},"""...I lent Kinzo a mountain of gold. ...When Kinzo gives that up, it will be returned to me with interest. ......I came to accept that interest tonight."" ","""......I lent Kinzo a mountain of gold. ...When Kinzo gives that up, it will be returned to me with interest. .........I came here tonight to receive that.""","""......I lent Kinzo a mountain of gold. ...When Kinzo gives that up, it will be returned to me with interest. .........I came to accept that tonight.""",「……妾は金蔵に山を成す黄金を貸し付けた。…それを金蔵が放棄する時、妾は利子を付けて返却を受けることになっておる。………今宵、それを貰い受けに来た。」,「……妾は金蔵に山を成す黄金を貸し付けた。…それを金蔵が放棄する時、妾は利子を付けて返却を受けることになっておる。………今宵、それを貰い受けに来た」,"""......Я предоставила в распоряжение Кинзо гору золота. ...Когда он взял золото, то обязался вернуть его мне вместе с процентами. .........Я явилась, чтобы собрать их сегодня вечером.""","""......Eu emprestei a Kinzo uma montanha de ouro. ...Quando Kinzo desistir disto, o ouro deve ser devolvido com juros. .........Eu vim aqui esta noite para recebê‐lo.""",「……妾身貸給了金藏堆成山的黃金。…而在金藏將此放棄之時，妾身即可連本帶息將之取回。………妾身今宵，就是領這些來了。」,「……妾身贷给了金藏堆成山的黄金。…而在金藏将此放弃之时，妾身即可连本带息将之取回。………妾身今宵，就是领这些来了。」,"""... Ho prestato a Kinzo una montagna d'oro. ... Quando Kinzo vi rinuncia, mi sarà restituita con gli interessi. ... Sono venuta ad accettarli stanotte.""","""...Io ho prestato a Kinzo una montagna d'oro... Nel momento in cui Kinzo rinuncerà ad essa, mi verrà restituita insieme agli interessi... Sono venuta per riceverli stanotte.""","""......Kinzo'ya bir dağ dolusu altın borç verdim. ...Kinzo bundan vazgeçtiğinde, faiziyle birlikte bana iade edilecek. .........Bu akşam buraya bunu almak için geldim."""
Kanon,""".........I don't know what you're talking about."" ","""...............I don't know what you are talking about.""",""".............I don't know what you are talking about.""",「……………僕には、何の話かわかりません。」,「……………僕には、何の話かわかりません」,""".............Я не понимаю, о чём вы говорите.""","""...............Não sei do que você está falando.""",「……………我聽不懂，夫人您在說些什麼。」,「……………我听不懂，夫人您在说些什么。」,"""... Non so di cosa tu stia parlando.""","""...Non so di cosa stia parlando.""","""...............Neden bahsettiğinizi bilmiyorum."""
,"However, uncertainty began to gather in his heart. ...Whatever this witch had to say, it couldn't be anything good. ","However, anxiety began to gather in his heart.{n}......This witch never had anything good to say.","However, uncertainty began to gather in his heart.......The story of this witch couldn't be anything good.",しかし、胸中の不安は募っていく。……この魔女の話に、ロクなものはないのだ。,しかし、胸中の不安は募っていく。{n}……この魔女の話に、ロクなものはないのだ。,В сердце Канона начала закрадываться тревога.{n}......Сказанные этой ведьмой слова не предвещали ничего хорошего.,"Entretanto, uma incerteza começou a se formar em seu coração.{n}......Seja o que for que a bruxa diga, nunca é algo bom para ser ouvido.",然而，心中的不安卻是越來越強烈。{n}……這個魔女說的話，絕不會是好事。,然而，心中的不安却是越来越强烈。{n}……这个魔女说的话，绝不会是好事。,"In ogni caso, l'incertezza cominciò a radunarsi nel suo cuore. ... La storia di questa strega non poteva essere niente di buono.",Ma la paura nel suo cuore cresceva sempre più...{n}Nei discorsi della strega non vi era nulla di buono.,"Ancak, kalbinde endişeler birikmeye başladı.{n}......Bu cadı asla iyi bir şey söylemez."
