Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"""""Let it be known that it is an honor."""" ","""""Let it be known that it is an honor.""""",[=UP],「「謹啓、光栄なるものと知り奉るもの也。」」,「「謹啓、光栄なるものと知り奉るもの也」」,"""""Да будет известно, что это честь для нас.""""","""""Senhoris, saibam que ficamos honradas.""""",「「謹啟，須知，倍感光榮是也。」」,「「谨启，须知，倍感光荣是也。」」,"""""Si sappia che è un onore."""""
Ushiromiya Battler,"""Hey! Glad you came. It's been a long time. How've you been?"" ","""Hey! Glad you came. It's been a long time. How've you been?""",[=UP],「よぉ！　よく来てくれたな。久しぶりだぜ、元気だったか。」,「よぉ！　よく来てくれたな。久しぶりだぜ、元気だったか」,"""Привет! Рад, что вы пришли. Давно не виделись. Как дела?""","""E aí! Fico feliz que vieram. Já faz um bom tempo! Como tem passado?""",「喲！都來了啊。好久不見了，身體還好嗎？」,「哟！都来了啊。好久不见了，身体还好吗？」,"""Ehi! Lieto che siate venute. È da un po'. Come ve la siete passata?"""
Dlanor,"""Very well, thank {f:5:you}. Fighting with you all is always extremely {f:5:fun}. I have had enough of stamping {f:5:documents}."" ","""Very well, thank {f:5:you}. Fighting with you all is always the most {f:5:fun}. I have had enough of stamping {f:5:documents}.""","""Very well, thank YOU. Fighting with you all is always the most FUN. I have had enough of stamping DOCUMENTS.""",「元気デス。あなたたちと戦っている時が一番デス。ハンコ押しはもうやりたくないデス。」,「元気デス。あなたたちと戦っている時が一番デス。ハンコ押しはもうやりたくないデス」,"""Хорошо, спасибо. Сражаться со всеми вами всегда {f:5:веселее} всего. С меня хватит штампования {f:5:документов}.""","""Muito bem, {f:5:obrigada}. Lutar com tudo contra você é sempre a maior {f:5:diversão}. Já cansei de carimbar {f:5:documentos}.""",「很好。和你們戰鬥的時候是最好的。我已經不想再按印章了。」,「很好。和你们战斗的时候是最好的。我已经不想再按印章了。」,"""Molto bene, GRAZIE. Combattere con voi tutti è sempre DIVERTENTISSIMO. Ne ho abbastanza di firmare SCARTOFFIE."""
Cornelia,"""Commander Dlanor, know that your to-do box is piling up as we speak."" ","""For the attention of Supervisor Dlanor: Know that your to‐do box is piling up as we speak.""","""Commander Dlanor. Know that your to-do box is piling up as we speak.""",「謹啓、上司ドラノール。決裁箱は山積みであると知り給え。」,「謹啓、上司ドラノール。決裁箱は山積みであると知り給え」,"""Командир Дланор. Знайте, что, пока мы говорим, коробка документов накапливается.""","""Senhoris, peço a atenção da Supervisora Dlanor: fique ciente de que a sua lista de afazeres acumula‐se enquanto conversamos.""",「謹啟，上司德拉諾爾。須知決裁箱已堆積如山。」,「谨启，上司德拉诺尔。须知决裁箱已堆积如山。」,"""Comandante Dlanor. Sappia che il suo elenco di cose da fare aumenta mentre parliamo."""
Gertrude,"""Please make haste with the approval of our vacation papers. They are exceedingly important."" ","""For your attention: Please make haste with the approval of our vacation papers. We are anxious to see this matter resolved.""","""Please make haste with the approval of our vacation papers. We want those.""",「謹啓、我が有休申請の決裁を急ぎ給え。切に望むもの也や。」,「謹啓、我が有休申請の決裁を急ぎ給え。切に望むもの也や」,"""Поскорее подпишите наши заявления на отпуск. Искренне желаем получить его.""","""Senhoris, peço que acelere a aprovação da papelada inerente ao nosso pedido de férias. Estamos ansiosas para ver este assunto resolvido.""",「謹啟，應盡快進行有休申請的決裁。我懇切希望。」,「谨启，应尽快进行有休申请的决裁。我恳切希望。」,"""Per favore si affretti con l'approvazione delle nostre richieste di ferie. {n}Le vogliamo."""
{f:5:Beatrice},"""Pft, wahahahaha! Sounds like living in the Great Court is as boring as ever!"" ","""Pft, wahahahaha! Sounds like life in the Great Court is as restrictive as ever!""","""Pft, wahahahaha! Sounds like living in the Great Court is as boring as ever!""",「ぷ、わっはっはっはっは！　相変わらず大法院暮らしは窮屈であるものよ！」,[=JP],"""Пф‐ф, ва‐ха‐ха‐ха! Жизнь в Верховном суде как всегда скучна!""","""Pft, wahahahaha! Parece que a Grande Corte continua mais restritiva do que nunca!""",「噗，哇哈哈哈哈！大法院的生活還是那麼的不自由啊！」,「噗，哇哈哈哈哈！大法院的生活还是那么的不自由啊！」,"""Pft, wahahahaha! Sembra che vivere alla Grande Corte sia noioso come sempre!"""
Dlanor,"""...Lord {f:5:Battler}, I fear I must bring you some sad {f:5:news}."" ","""......Lord {f:5:Battler}. I fear I must bring you some unfortunate {f:5:news}.""","""......Lord BATTLER. I fear I must bring you some unfortunate NEWS.""",「……バトラ卿。少しだけ残念なお知らせがありマス。」,「……バトラ卿。少しだけ残念なお知らせがありマス」,"""......Лорд {f:5:Баттлер}. Боюсь, я должна сообщить вам неприятные {f:5:известия}.""","""......Lorde {f:5:Battler}. Temo que devo trazer notícias infortunas a {f:5:você}.""",「……巴托拉卿。有個稍微有些令人遺憾的通知。」,「……巴托拉卿。有个稍微有些令人遗憾的通知。」,"""... Lord BATTLER. Temo di doverle portare delle cattive NOTIZIE."""
Ushiromiya Battler,"""Hmm, what is it?"" ","""Hm, what is it?""",[=UP],「ん、どうした。」,「ん、どうした」,"""Хм, какие?""","""Hm, o que seria?""",「嗯，什麼？」,「嗯，什么？」,"""Hm, cosa c'è?"""
,Dlanor held out an envelope. ,Dlanor held out an envelope.,[=UP],ドラノールは、そっと封筒を取り出す。,[=JP],Дланор протянула конверт.,Dlanor entregou um envelope.,德拉諾爾取出一個信封。,德拉诺尔取出一个信封。,Dlanor reggeva una lettera.
,It was one of the invitation cards that Battler had handed out for this night's party. ,It was one of the invitation cards that Battler had sent out for this night's party., It was one of the invitation cards that Battler had handed out for this night's party.,それは、戦人が今夜のパーティーのために配った招待状だった。,[=JP],"Один из пригласительных билетов, которые Баттлер раздал на эту ночную вечеринку.",Era um dos convites que Battler havia enviado para a festa desta noite.,那是，戰人為了今夜的派對而寄出的請柬。,那是，战人为了今夜的派对而寄出的请柬。,Era uno degli inviti che Battler aveva distribuito per la festa di stanotte.
,The name on the card was...Furudo Erika. ,The name on the card was......Furudo Erika., The name on the card was......Furudo Erika.,宛先人の名は、……古戸ヱリカ。,[=JP],Имя на карточке...... Фурудо Эрика.,O nome no envelope era endereçado a......Furudo Erika.,收信人的名字是，……古戶繪梨花。,收信人的名字是，……古户绘梨花。,Il nome sull'invito era... Furudo Erika.
Dlanor,"""......We did all we {f:5:could}."" ",""".........We did all we {f:5:could}.""",""".........We did all we COULD.""",「………私たちも手は尽くしたのデス。」,「………私たちも手は尽くしたのデス」,""".........Мы сделали всё, что {f:5:могли}.""",""".........Nós fizemos todo o {f:5:possível}.""",「………我們已經盡力了。」,「………我们已经尽力了。」,"""... Abbiamo fatto tutto il POSSIBILE."""
,The invitation was filled with stamps bearing the unreadable words of various foreign countries. ,The invitation was filled with stamps bearing the unreadable words of various foreign countries.,[=UP],その招待状には、読めぬ異国の言葉が書かれたスタンプがいくつも押されている。,[=JP],На приглашении было множество штампов с нечитаемыми словами различных зарубежных стран.,O convite estava repleto de carimbos contendo ilegíveis palavras de diversos países estrangeiros.,這封請柬上，印著許多個由不會讀的異國語言寫的郵戳。,这封请柬上，印着许多个由不会读的异国语言写的邮戳。,L'invito era pieno di timbri recanti parole illeggibili di vari paesi stranieri.
,"Even without reading them, it was easy to guess that it had been returned to sender, destination unknown. ","Even without reading them, it was easy to guess that it had been returned to sender, destination unknown."," Even without reading them, it was easy to guess that it had been returned to sender, destination unknown.",読めずとも、宛先不明で返送されてきたことが想像できた。,[=JP],"Даже не читая, нетрудно догадаться, что с неизвестным местом назначения его вернули отправителю.","Mesmo sem lê‐los, era fácil adivinhar que havia sido retornado ao remetente pelo destinatário não ter sido encontrado.",就算不會讀，也可以想像出內容是因收信地址不明而打回原處。,就算不会读，也可以想像出内容是因收信地址不明而打回原处。,"Anche senza leggere, era facile indovinare che era stato rimandato al mittente, destinazione sconosciuta."
Ushiromiya Battler,"""I see... Thanks for trying so hard."" ","""I see...... Thanks for trying so hard.""",[=UP],「そうか……。苦労をかけたな、ありがとう。」,「そうか……。苦労をかけたな、ありがとう」,"""Ясно...... Спасибо за старания.""","""Entendi...... Obrigado por tentarem tanto.""",「是嗎……。讓你們費心了，謝謝。」,「是吗……。让你们费心了，谢谢。」,"""Capisco... grazie per averci provato."""
Dlanor,"""The depths of oblivion are like an empty endless desert, or perhaps the bottom of the {f:5:sea}. ...No one besides Lady {f:5:Bernkastel} herself could find her {f:5:location}..."" ","""The depths of oblivion are like an empty endless desert, or perhaps the bottom of the {f:5:sea}. ......Her location is unknowable to all but Lady {f:5:Bernkastel} {f:5:herself}...""","""The depths of oblivion are like an empty endless desert, or perhaps the bottom of the SEA. ......No one besides Lady Bernkastel herself could find her LOCATION...""",「忘却の深遠は、住所なき無限の砂漠、あるいは深海の底。……ベルンカステル卿以外の誰にも、彼女の居場所を知ることは出来ないのデス…。」,「忘却の深遠は、住所なき無限の砂漠、あるいは深海の底。……ベルンカステル卿以外の誰にも、彼女の居場所を知ることは出来ないのデス…」,"""Глубины забвения как бесконечная пустыня или, может, как {f:5:морское} дно. ......Только {f:5:сама} леди {f:5:Бернкастель} может определить её местонахождение...""","""As profundezas do esquecimento são como um deserto interminável, ou talvez possamos assimilar com as profundezas do {f:5:mar}. ......Nem a própria Lady {f:5:Bernkastel} não sabe sobre seu {f:5:paradeiro}...""",「忘卻的深淵，沒有住所的無限沙漠，或者是深海海底。……除了貝倫卡斯泰露卿以外，無人能夠知道她身處何處…」,「忘却的深渊，没有住所的无限沙漠，或者是深海海底。……除了贝伦卡斯泰露卿以外，无人能够知道她身处何处…」,"""Le profondità dell'oblio sono come un enorme deserto senza fine, o magari il fondo del MARE. ... Nessuno eccetto Lady Bernkastel stessa potrebbe sapere dove si TROVI..."""
