Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"For the past few minutes, he had repeatedly asked Ange what was wrong. ","For the past few minutes, he had repeatedly asked Ange what was wrong."," For the past few minutes, he had repeatedly asked Ange what was wrong.",どうした縁寿？　……という言葉は、さっきからずっと掛けている。,[=JP],"Последние несколько минут он неоднократно спрашивал у Энджи, в чём дело.","Por alguns minutos, ele perguntou várias vezes o que estava incomodando Ange.",“怎麼了，緣壽？”……戰人從剛才起，就一直在問。,“怎么了，缘寿？”……战人从刚才起，就一直在问。,"Per qualche minuto, aveva ripetutamente chiesto a Ange che cosa avesse."
,"He realized that this wasn't anything like a stomachache, or something obvious that had made her grumpy. ","He realized that this wasn't anything like a stomachache, or something obvious that had put her into a bad mood."," He realized that this wasn't anything like a stomachache, or something obvious that had put her into a bad mood.",お腹が痛いとか、明白な理由があって不機嫌であるとか、……そういうのでないことはわかっている。,[=JP],"Он понял, что ей испортила настроение уж точно не боль в животе или нечто очевидное.",Ele percebeu que não era nada como uma dor estomacal ou algo muito óbvio que teria deixado ela emburrada.,他知道，並不是肚子疼，或者由某種確切的理由造成的不愉快，……這類的理由。,他知道，并不是肚子疼，或者由某种确切的理由造成的不愉快，……这类的理由。,"Si accorse che non era niente di simile ad un mal di stomaco, o qualcosa di ovvio che l'aveva messa di cattivo umore."
,"However, young girls sometimes get upset for reasons that only they can understand. ","However, young girls sometimes get upset for reasons that only they can understand."," However, young girls sometimes get upset for reasons that only they can understand.",でも、幼い少女には、彼女にしかわかりえぬ理由で機嫌を崩すことだって、時にはあるはずだ。,[=JP],"Но девочки часто расстраиваются по причинам, которые понятны только им.","Porém, garotinhas tendem a ficar irritadas por motivos que apenas elas são capazes de entender.",不過，小女孩時常會有因只有她自己才了解的理由而心情不好的狀況。,不过，小女孩时常会有因只有她自己才了解的理由而心情不好的状况。,"Talvolta, però, le giovani ragazze si agitano per motivi che solamente loro comprendono."
,"Battler knew this, so he didn't rush her in any way, and continued to gaze around the beautiful rose garden, holding her hand. ","Battler knew this, so he didn't rush her in any way, and continued to gaze around the beautiful rose garden, holding her hand."," Battler knew this, so he didn't rush her in any way, and continued to gaze around the beautiful rose garden, holding her hand.",戦人はそれを理解しているから、急かすことは一切せず、妹の手を握り締めたまま、美しい薔薇庭園の景色を眺めているのだった。,[=JP],"Баттлер знал, поэтому никак не торопил её и продолжал рассматривать прекрасный розарий, держа её за руку.","Battler sabia disso, por isso não a apressou em nada, e continuou a olhar para o belo jardim de rosas, segurando a mão dela.",戰人知道這一點，所以並不著急，靜靜地握著妹妹的手，欣賞玫瑰庭園美麗的景色。,战人知道这一点，所以并不着急，静静地握着妹妹的手，欣赏玫瑰庭园美丽的景色。,"Battler lo sapeva, perciò non le mise fretta in alcun modo, e continuò a fissare il bellissimo giardino di rose, tenendola per mano."
Ushiromiya Ange,"""......Onii-chan."" ","""............Onii‐chan.""","""............Onii-chan.""",「…………お兄ちゃん。」,「…………お兄ちゃん」,"""............Братик.""",[=UP],「…………哥哥。」,[=CHT],"""... Onii-chan."""
Ushiromiya Battler,"""...What is it?"" ","""......What is it?""",[=UP],「……どうした。」,「……どうした」,"""......Что?""","""......O que foi?""",「……怎麼了？」,「……怎么了？」,"""... Che cosa c'è?"""
Ushiromiya Ange,"""Where... ...are we?"" ","""Where............is this place?""","""Where......is this place?""",「どこ。…………ここ。」,「どこ。…………ここ」,"""Что...... это за место?""","""Onde............fica este lugar?""",「這裡，…………是哪兒？」,「这里，…………是哪儿？」,"""Dov'è... questo posto?"""
,She asked the question as though she was talking about something on the other side of the silver screen. ,She asked the question...as though she was talking about something on the other side of the silver screen.,She asked the question as though she was talking about something on the other side of the silver screen.,縁寿は問う。全てが銀幕の向こうの出来事かのように。,[=JP],"Спросила она, будто говоря о чём‐то по другую сторону киноэкрана.",Ela perguntou...como se estivesse falando sobre algo do outro lado da tela de projeção.,緣壽的提問。好像是對著銀幕另一邊說出來的一樣。,缘寿的提问。好像是对着银幕另一边说出来的一样。,Fece la domanda come se stesse parlando di qualcosa che si trovava dall'altra parte del grande schermo.
,"Though Battler understood what that question meant, he played dumb. ","Though Battler understood what that question meant, he played dumb."," Though Battler understood what that question meant, he played dumb.",戦人は、その問いの意味を理解しながらも、素っ気無く言った。,[=JP],"Баттлер прикинулся дураком, хоть и понял, что означает этот вопрос.","Embora Battler tenha entendido o significado da pergunta, ele se fez de bobo.",戰人知道這個問題的意思，但還是故作糊塗地回答道。,战人知道这个问题的意思，但还是故作糊涂地回答道。,"Sebbene Battler avesse capito cosa significasse quella domanda, fece il finto tonto."
Ushiromiya Battler,"""Where are we? We're on Rokkenjima, right?"" ","""What do you mean, where? It's Rokkenjima.""","""Where is this? It's Rokkenjima, right?""",「どこって。六軒島だろ。」,「どこって。六軒島だろ」,"""Что за место? Роккенджима.""","""O que quer dizer com isso? Esta é Rokkenjima.""",「還問，哪兒？當然是六軒島了。」,「还问，哪儿？当然是六轩岛了。」,"""Dove ci troviamo? È Rokkenjima, no?"""
Ushiromiya Ange,"""You're wrong."" ","""No, it isn't.""","""You're wrong.""",「違うわ。」,「違うわ」,"""Ошибаешься.""","""Não, não é.""",「不對。」,「不对。」,"""Ti sbagli."""
Ushiromiya Battler,"""No, I'm not."" ","""Yes, it is.""","""No, I'm not.""",「違わねぇさ。」,「違わねぇさ」,"""Нет, не ошибаюсь.""","""Sim, é sim.""",「哪裡不對了？」,「哪里不对了？」,"""No, non mi sbaglio."""
Ushiromiya Ange,"""How is this Rokkenjima?"" ","""How is this supposed to be Rokkenjima?""",[=UP],「これのどこが、六軒島だっていうのよ。」,「これのどこが、六軒島だっていうのよ」,"""Каким местом это Роккенджима?""","""Onde que isso é Rokkenjima?""",「這到底，哪裡像是六軒島了？」,「这到底，哪里像是六轩岛了？」,"""Come può questa essere Rokkenjima?"""
Ushiromiya Battler,"""It's the Rokkenjima of October 4th, 1986. ...The Rokkenjima you've wanted to see for so long."" ","""It's the Rokkenjima of October 4th, 1986. ......The Rokkenjima you've wanted to see for so long.""",[=UP],「１９８６年１０月４日の。……お前が知りたがってた六軒島だ。」,「１９８６年１０月４日の。……お前が知りたがってた六軒島だ」,"""Мы на Роккенджиме 4 октября 1986 года. ......На Роккенджиме, которую ты так долго хотела увидеть.""","""Esta é a Rokkenjima de 4 de outubro de 1986. ......A Rokkenjima que você queria tanto ver.""",「就是 1986 年 10 月 4 日的，……你一直想知道的六軒島啊。」,「就是 1986 年 10 月 4 日的，……你一直想知道的六轩岛啊。」,"""È la Rokkenjima del 4 Ottobre 1986. ... La Rokkenjima che hai desiderato vedere per così tanto tempo."""
Ushiromiya Ange,"""That's a lie."" ","""That's a lie.""",[=UP],「嘘よ。」,「嘘よ」,"""Неправда.""","""É mentira.""",「你說謊。」,「你说谎。」,"""È una bugia."""
Ushiromiya Battler,"""Why do you say that?"" ","""Why do you say that?""",[=UP],「どうして。」,「どうして」,"""Почему ты так говоришь?""","""Por que acha isso?""",「怎麼說？」,「怎么说？」,"""Perché dici così?"""
