Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
Ushiromiya Battler,"""......Come to think of it, I've only been pecking at canned food and haven't eaten anything good. Let's get this thing signed and be done with it.""","""...Come to think of it, I've only been pecking at canned food and haven't eaten anything good. Let's quickly finish this signing."" ","""......Come to think of it, I've only been pecking at canned food and haven't eaten anything good. Let's quickly resolve this signature.",「……そういや俺も、缶詰をちょいと突っついただけでロクなもんを食ってないぜ。さっさとサインを済ませちまおう。,「……そういや俺も、缶詰をちょいと突っついただけでロクなもんを食ってないぜ。さっさとサインを済ませちまおう」,"""......Если вспомнить, я перекусывал одними лишь консервами и так и не попробовал ничего стоящего. Давайте быстрее закончим с этой подписью.""","""......Parando para pensar, eu apenas belisquei um pouco de comida enlatada e ainda não comida nada de bom. Vamos assinar as coisas e terminar com isso.""",「……说来，我也仅仅是稍微吃了点罐头，还没吃过像样的食物呢。赶快签好算了。」,「……說來，我也僅僅是稍微吃了點罐頭，還沒吃過像樣的食物呢。趕快簽好算了。」,"""... Ora che ci penso, stavo solo mangiucchiando cibo in scatola e non ho ancora mangiato niente di buono. Sbrighiamo in fretta questa firma.","""......Come to think of it, I've only been pecking at canned food and haven't eaten anything good. Let's get this thing signed and be done with it.""","""... Ahora que lo pienso, estuve ingiriendo solo comida en lata y no comí nada bueno aún. Resolvamos esto de las firmas rápidamente.""","""......ﻣﻌﻚ ﺣﻖ. ﻟﻢ ﺃﺗﻨﺎﻭﻝ ﺳﻮﻯ ﺍﻷﻃﻌﻤﺔ ﺍﻟﻤﻌﻠﺒﺔ. ﻓﻠﻨﻨﺘﻪِ ﻣﻦ ﺃﻣﺮ ﻫﺬﺍ ﺍﻟﺘﻮﻗﻴﻊ ﺑﺴﺮﻋﺔ.""","""......Come to think of it, I've only been pecking at canned food and haven't eaten anything good. Let's get this thing signed and be done with it.""","""......Come to think of it, I've only been pecking at canned food and haven't eaten anything good. Let's get this thing signed and be done with it.""","""......Come to think of it, I've only been pecking at canned food and haven't eaten anything good. Let's get this thing signed and be done with it."""
Ushiromiya Battler,"""Let's see here. ""We accept you as a witch"". .........Huh? That's pretty simple. Damn you, Grandfather, exaggerating how it actually says it.""","""What's this? ""I acknowledge you as a witch"". ......Huh? That's pretty simple. Damn you Grandfather, exaggerating it so much."" "," What's this? 'I accept you as a witch'. .........Huh? That's pretty simple. Damn you Grandfather, exaggerating it so much.""",何々？　“あなたを魔女と認めます”。………あれ？　ずいぶんシンプルだな。祖父さまめ、誇張して読みやがったな。」,「何々？　“あなたを魔女と認めます”。………あれ？　ずいぶんシンプルだな。祖父さまめ、誇張して読みやがったな」,"""Что там? 'Я признаю тебя ведьмой'. .........Чего? Это совсем не сложно. Чёртов дедушка, ты слишком сильно загнул.""","""Deixa eu ver isso. ""Nós aceitamos você como uma bruxa"". .........Hã? Isso é bem simples. Droga, vovô, sempre exagerando na forma como fala.""",「什么什么？“我承认你是魔女”。………啊咧？相当的简洁呢。臭爷爷，竟夸大其词地念。」,「什麼什麼？“我承認你是魔女”。………啊咧？相當的簡潔呢。臭爺爺，竟誇大其詞地念。」,"Che cos'è? ‘Io ti accetto come strega’. ... Huh? È piuttosto semplice. Maledetto Nonno, esagerandolo così tanto.""","""Let's see here. ""We accept you as a witch"". .........Huh? That's pretty simple. Damn you, Grandfather, exaggerating how it actually says it.""","""Vamos a ver. ""Te acepto como una bruja""... ¿Eh? Eso es muy simple. Maldito seas, abuelo, exagerándolo tanto.""","""ﻣﻤﻢ، ﻟﻨﺮَ. 'ﺃﻋﺘﺮﻑ ﺑﺄﻧّﻚ ﺳﺎﺣﺮﺓ'. .........ﻫﺎﻩ? ﻫﺬﺍ ﺃﺑﺴﻂ ﻣﻤﺎ ﻛﻨﺖ ﺃﺗﻮﻗﻊ. ﺳﺤﻘًﺎ ﻳﺎ ﺟﺪﻱ، ﻟﻘﺪ ﺑﺎﻟﻐﺖ ﻛﺜﻴﺮًﺍ ﻓﻲ ﺗﻤﻄﻴﻄﻬﺎ.""","""Let's see here. ""We accept you as a witch"". .........Huh? That's pretty simple. Damn you, Grandfather, exaggerating how it actually says it.""","""Let's see here. ""We accept you as a witch"". .........Huh? That's pretty simple. Damn you, Grandfather, exaggerating how it actually says it.""","""Let's see here. ""We accept you as a witch"". .........Huh? That's pretty simple. Damn you, Grandfather, exaggerating how it actually says it."""
{f:5:Beatrice},"""Come on, come on, quickly.""","""Come on, come on, quickly."" ","""Come on, come on, quickly.""",「ほらほら早く。」,「ほらほら早く」,"""Ну же, ну же, быстрее.""","""Vamos, vamos, rápido.""",「来——来，快点。」,「來——來，快點。」,"""Su, su, veloce.""","""Come on, come on, quickly.""","""Vamos, vamos, rápido.""","""ﻫﻴّﺎ، ﻫﻴّﺎ، ﺑﺴﺮﻋﺔ.""","""Come on, come on, quickly.""","""Come on, come on, quickly.""","""Come on, come on, quickly."""
{f:5:Virgilia},"""Sign, right here.""","""Sign, right here."" ","""Sign, right here.""",「そこに、サインを。」,「そこに、サインを」,"""""Расписывайся, прямо здесь.""","""Assine, bem aqui.""",「在这，签名。」,「在這，簽名。」,"""Firma, proprio qui.""","""Sign, right here.""","""Firma, justo aquí.""","""ﻭﻗّﻊ ﻫﻨﺎ.""","""Sign, right here.""","""Sign, right here.""","""Sign, right here."""
Ushiromiya Battler,"""............huh...?""","""......Huh...?"" ","""............Huh...?""",「…………ぇ…？」,「…………ぇ…？」,"""............Ась?..""","""............Hã...?""",「…………哎…？」,「…………哎…？」,"""... Huh...?""","""............huh...?""","""... ¿Eh?...""","""............ﻫـﻪ...?""","""............huh...?""","""............huh...?""","""............huh...?"""
{f:5:Beatrice},"""Quickly.""","""Quickly."" ","""Quickly."" ",「早く。」,「早く」,"""Быстрее.""","""Rápido.""",「快点。」,「快點。」,"""In fretta.""","""Quickly.""","""Rápido.""","""ﺑﺴﺮﻋﺔ.""","""Quickly.""","""Quickly.""","""Quickly."""
{f:5:Virgilia},"""Sign.""","""Sign."" ","""Sign.""",「サインを。」,「サインを」,"""Расписывайся.""","""Assine.""",「签名。」,「簽名。」,"""Firma.""","""Sign.""","""Firma.""","""ﻭﻗّﻌﻬﺎ.""","""Sign.""","""Sign.""","""Sign."""
,"......With slightly weird and uncomfortable smiles, the two of them started demanding that I sign...","...With slightly weird and uncomfortable smiles, the two of them started demanding that I sign... ","......With slightly weird and uncomfortable smiles, the two of them started demanding that I sign...",……何だか二人が、妙に気持ち悪い笑顔で、俺にサインを強請って来て…。,……何だか二人が、妙に気持ち悪い笑顔で、俺にサインを強請って来て…。,"......С немного странными и настораживающими улыбками, эти двое стали требовать, чтобы я расписался...","......Com sorrisos superficiais e desconfortáveis, as duas começaram a demandar que eu assinasse...",……不知怎的，两人突然以格外恶心的笑容，上前硬要我签名…。,……不知怎的，兩人突然以格外噁心的笑容，上前硬要我簽名…。,"... Con dei sorrisi un po' strani e spiacevoli, loro due iniziarono a chiedermi di firmare...","......With slightly weird and uncomfortable smiles, the two of them started demanding that I sign...","... Con unas sonrisas un tanto extrañas e intimidantes, ambas comenzaron a exigir que firme...",......ﺃﻟٌﺤﺖ ﻋﻠﻲّ ﺍﻟﺴﺎﺣﺮﺗﻴﻦ ﺑﺄﻥّ ﺃﻭﻗّﻊ ﺳﺮﻳﻌًﺎ، ﺑﻴﻨﻤﺎ ﺗﺮﺗﺴﻢ ﻋﻠﻰ ﻣُﺤﻴّﺎﻫﻤﺎ ﺍﺑﺘﺴﺎﻣﺔ ﻣﺮﻳﺒﺔ ﻭﻏﺮﻳﺒﺔ ﺑﻌﺾ ﺍﻟﺸﻲﺀ...,"......With slightly weird and uncomfortable smiles, the two of them started demanding that I sign...","......With slightly weird and uncomfortable smiles, the two of them started demanding that I sign...","......With slightly weird and uncomfortable smiles, the two of them started demanding that I sign..."
,"At that time, an incredible sound like that of a glass window breaking reverberated through the hall, and the bustling tumult melted back into complete silence.","At that time, an incredible sound like that of a glass window breaking reverberated through the hall, and the bustling tumult faded back into complete silence. "," At that time, an incredible sound like that of a glass window breaking reverberated through the hall, and the bustling tumult melted back into complete silence.",その時、ホールにガラス窓をぶち割ったようなものすごい音が響き渡り、賑やかな喧騒がシンと静まり返った。,その時、ホールにガラス窓をぶち割ったようなものすごい音が響き渡り、賑やかな喧騒がシンと静まり返った。,"И в этот момент невероятный звук, напоминающий звук разбитого стекла, разнёсся по всему залу, и оживлённый шум резко обернулся полной тишиной.","Naquele momento, um incrível som, como se uma janela de vidro tivesse quebrado, reverberou pelo saguão, e aquele agitado tumulto de derreteu em um completo silêncio.",正在此时，一声像是打破玻璃窗的巨响响彻门厅，熙熙攘攘的喧嚣一下子归于寂静。,正在此時，一聲像是打破玻璃窗的巨響響徹門廳，熙熙攘攘的喧囂一下子歸於寂靜。,"In quel momento, un incredibile suono, come di una finestra di vetro che si rompe, si propagò nell'atrio, e il vivace tumulto si sciolse di nuovo nel totale silenzio.","At that time, an incredible sound like that of a glass window breaking reverberated through the hall, and the bustling tumult melted back into complete silence.","En ese momento, un increíble sonido, como de una ventana de vidrio rompiéndose reverberó por todo el vestíbulo, y el animado tumulto volvió a convertirse en completo silencio.",ﺣﻴﻨﺌﺬٍ، ﺗﺮّﺩﺩ ﺻﺪﻯ ﺻﻮﺕٍ، ﻳﺸﺒﻪ ﺗﻜﺴّﺮ ﻧﺎﻓﺬﺓ ﺯﺟﺎﺟﻴﺔ ﻋﺒّﺮ ﺍﻟﻘﺎﻋﺔ، ﺑﻌﺪﻫﺎ ﺗﻼﺷﺖ ﺍﻟﺠﻠﺒﺔُ ﺇﻟﻰ ﺻﻤﺖٍ ﺗﺎﻡ.,"At that time, an incredible sound like that of a glass window breaking reverberated through the hall, and the bustling tumult melted back into complete silence.","At that time, an incredible sound like that of a glass window breaking reverberated through the hall, and the bustling tumult melted back into complete silence.","At that time, an incredible sound like that of a glass window breaking reverberated through the hall, and the bustling tumult melted back into complete silence."
,"I dropped the quill pen and turned around, trying to see what had happened.","I dropped the quill pen and turned around, trying to see what had happened. "," I dropped the quill pen and turned around, trying to see what had happened.",何事かと、俺は羽ペンを落とし振り返る。,何事かと、俺は羽ペンを落とし振り返る。,"Я бросил перо и обернулся, пытаясь разглядеть, что же случилось.","Eu derrubei a pena e olhei em volta, tentando ver o que havia acontecido.",心想“出啥事了”的我，扔下羽毛笔，回头望去。,心想“出啥事了”的我，扔下羽毛筆，回頭望去。,"Lasciai cadere la penna d'oca e mi girai, provando a vedere che cosa stesse succedendo.","I dropped the quill pen and turned around, trying to see what had happened.","Solté la pluma y volteé, tratando de ver lo que había sucedido.",ﺃﺳﻘﻄﺖُ ﻗﻠﻢ ﺍﻟﺮﻳﺸﺔ ﻭﺍﺳﺘﺪﺭﺕُ ﻣﺤﺎﻭﻻً ﺭﺅﻳﺔ ﻣﺎ ﻳﺤﺪﺙ.,"I dropped the quill pen and turned around, trying to see what had happened.","I dropped the quill pen and turned around, trying to see what had happened.","I dropped the quill pen and turned around, trying to see what had happened."
,"When I did, ...............where had she come from?","When I did, ......where had she come from? "," When I did, ............where had she come from?",すると、……………どこから現れたのだろう。,すると、……………どこから現れたのだろう。,Когда я сделал это... Откуда она здесь взялась?,"Quando eu fiz isso, ...............de onde foi que ela veio?",这一看，……………到底是从哪儿冒出来的呢？,這一看，……………到底是從哪兒冒出來的呢？,Quando lo feci... da dove proveniva lei?,"When I did, ...............where had she come from?",Cuando lo hice... ¿de dónde había venido ella?,ﺣﻴﻨﻬﺎ ﺳﺄﻟﺖُ ﻧﻔﺴﻲ، ...............ﻣﻦ ﺃﻳﻦ ﺟﺎﺀﺕ؟,"When I did, ...............where had she come from?","When I did, ...............where had she come from?","When I did, ...............where had she come from?"
,"...A human who clearly hadn't been there a short while ago was in the very center of the hall, ...looking up at us.","...A human who clearly hadn't been there a short while ago was in the very center of the hall, ...looking up at us. ","...A human who clearly hadn't been there a short while ago was in the very center of the hall, ...looking up at us.",…さっきまで、明らかにいなかった人間が、ホールの真ん中にいて、…俺たちを見上げていた。,…さっきまで、明らかにいなかった人間が、ホールの真ん中にいて、…俺たちを見上げていた。,"...Человек, которого определённо совсем недавно там не было, стоял в самом центре зала... Глядя на нас.","...Um humano que claramente não estava aqui até então estava no centro do hall, ...olhando para nós.",…一位之前明显不存在的人类，站在门厅正中间，…抬头望着我们。,…一位之前明顯不存在的人類，站在門廳正中間，…抬頭望著我們。,"... Un'umana che prima non era di sicuro lì, poco fa stava nel centro esatto dell'atrio... guardando in alto verso di noi.","...A human who clearly hadn't been there a short while ago was in the very center of the hall, ...looking up at us.",... Una humana que claramente no había estado allí poco tiempo atrás se encontraba en el centro mismo del vestíbulo... alzando los ojos hacia nosotros.,...ﺇﻧﺴﺎﻧﺔ، ﻟﻢ ﺗﻜﻦ ﻣﻮﺟﻮﺩﺓ ﻗﺒﻞ ﻗﻠﻴﻞ، ﻛﺎﻧﺖ ﻓﻲ ﻭﺳﻂ ﺍﻟﻘﺎﻋﺔ ﺑﺎﻟﻀﺒﻂ، ...ﺗﻨﻈﺮ ﺇﻟﻴﻨﺎ.,"...A human who clearly hadn't been there a short while ago was in the very center of the hall, ...looking up at us.","...A human who clearly hadn't been there a short while ago was in the very center of the hall, ...looking up at us.","...A human who clearly hadn't been there a short while ago was in the very center of the hall, ...looking up at us."
