Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
,"Then, she held that closed fist out in front of Sakutaro.","Then, she held her fist out in front of Sakutaro. ","Then, she held her fist out in front of Sakutaro.",そしてその握り拳をさくたろの前に差し出す。,そしてその握り拳をさくたろの前に差し出す。,Затем она сжала руку в кулак и протянула его Сакутаро.,"Então, ela segurou seu punho fechado em frente a Sakutaro.",然后，她将握住拳的手伸到了樱太郎的面前。,然後，她將握住拳的手伸到了櫻太郎的面前。,"Dopo, tenne il suo pugno davanti a Sakutarou.","Then, she held that closed fist out in front of Sakutaro.","Entonces, ella apretó su puño frente a Sakutaro.",ﺑﻌﺪ ﺫﻟﻚ ﻣﺪّﺕ ﻗﺒﻀﺘﻬﺎ ﺃﻣﺎﻡ ﺳﺎﻛﻮﺗﺎﺭﻭ.,"Then, she held that closed fist out in front of Sakutaro.","Then, she held that closed fist out in front of Sakutaro.","Then, she held that closed fist out in front of Sakutaro."
,"............And when she opened it, there lay one of those individually wrapped cough drops.","......When she opened her fist, there was one of those individually wrapped cough drops. ",".........Then, when she opened her fist, there was one of those individually wrapped cough drops.",…………そして拳を開くと、そこには一粒だけパックされたタイプののど飴があった。,…………そして拳を開くと、そこには一粒だけパックされたタイプののど飴があった。,".........Когда же она разжала свой кулак, в нём оказались леденцы в разных обёртках.","............E quando ela abriu, havia nela uma pastilha para tosse, embrulhada.",…………张开拳头，手掌上放着一颗包着塑胶纸的润喉糖。,…………張開拳頭，手掌上放著一顆包著塑膠紙的潤喉糖。,"... Quindi, quando aprì il pugno, c'era una di quelle pastiglie per la tosse incartate singolarmente.","............And when she opened it, there lay one of those individually wrapped cough drops.","... Y, cuando ella abrió su puño, estaba uno de esos individualmente envueltos caramelos para la tos.",............ﻭﻋﻨﺪﻣﺎ ﻓﺘﺤﺘﻬﺎ، ﻛﺎﻥ ﻫﻨﺎﻙ ﻗﺮﺹ ﺣﻠﻮﻯ ﻣﺴﺘﺤﻠﺐ ﺍﻟﺴﻌﺎﻝ، ﻣﻐﻠﻒ ﻓﺮﺩﻳًﺎ.,"............And when she opened it, there lay one of those individually wrapped cough drops.","............And when she opened it, there lay one of those individually wrapped cough drops.","............And when she opened it, there lay one of those individually wrapped cough drops."
Sakutarou,"‘Uryuu?! It's candy, Maria, oh wow, oh wow...!!’","‘Uryu-?! Maria, it's candy, awesome, awesome...!!’ ","『Uryu-?!  Maria, it's candy, awesome, awesome...!!』",『うりゅー？！　飴だよ、真里亞、すごいすごい…！！』,『うりゅー？！　飴だよ、真里亞、すごいすごい…！！』,"{p:0:『}Урю‐у?! Мария, это конфеты, потрясающе, потрясающе!..{p:0:』}","‘Uryuu?! É um doce, Maria, incrível, incrível...!!’",『呜溜——？！是糖哟，真里亚，好厉害好厉害…！！』,『嗚溜——？！是糖喲，真里亞，好厲害好厲害…！！』,"{p:0:『}Uryu-?! Maria, è una caramella, fantastico, fantastico...!!{p:0:』}","‘Uryuu?! It's candy, Maria, oh wow, oh wow...!!’","‘¡¿Uryuu?! ¡¡María, es un caramelo, genial, genial!!...’",‘ﺃﻭﺭﻳﻮﻭ?! ﺍﻧﻈﺮﻱ ﻳﺎ ﻣﺎﺭﻳﺎ، ﺇﻧّﻬﺎ ﺣﻠﻮﻯ... ﻣﺪﻫﺶ، ﻣﺪﻫﺶ...!!’,"‘Uryuu?! It's candy, Maria, oh wow, oh wow...!!’","‘Uryuu?! It's candy, Maria, oh wow, oh wow...!!’","‘Uryuu?! It's candy, Maria, oh wow, oh wow...!!’"
Ushiromiya Maria,"""Uu! Isn't that nice, Sakutaro?! Make sure to thank her.""","""Uu-! Isn't that great, Sakutaro! Make sure to thank her."" ","""Uu-!  Isn't that great, Sakutaro!  Make sure to thank her.""",「うー！　良かったねさくたろ！　ちゃんとお礼を言ってね。」,「うー！　良かったねさくたろ！　ちゃんとお礼を言ってね」,"""У‐у! Разве не здорово, Сакутаро! Не забудь поблагодарить её.""","""Uu! Não é ótimo, Sakutaro?! Não esqueça de agradecer.""",「呜——！太好了，樱太郎！要好好道谢哦。」,「嗚——！太好了，櫻太郎！要好好道謝哦。」,"""Uu-! Non è grandioso, Sakutarou! Assicurati di ringraziarla.""","""Uu! Isn't that nice, Sakutaro?! Make sure to thank her.""","""¡Uu! ¿No es eso genial, Sakutaro? Asegúrate de agradecerle.""","""ﺃﻭﻭ! ﻫﺬﺍ ﺭﺍﺋﻊٌ ﺣﻘًﺎ ﻳﺎ ﺳﺎﻛﻮﺗﺎﺭﻭ! ﻻ ﺗﻨﺴﻰ ﺷﻜﺮﻫﺎ.""","""Uu! Isn't that nice, Sakutaro?! Make sure to thank her.""","""Uu! Isn't that nice, Sakutaro?! Make sure to thank her.""","""Uu! Isn't that nice, Sakutaro?! Make sure to thank her."""
Sakutarou,‘Uryu. Thank you very much for the candy. ...*bow*.’,‘Uryu. Thank you very much for the candy. ...*gulp*.’ ,"『Uryu.  Thank you very much for the candy.  ...*gulp*.』",『うりゅ。飴をどうもありがとうございます。…ぺこり。』,『うりゅ。飴をどうもありがとうございます。…ぺこり』,{p:0:『}Урю. Спасибо большое за конфеты. ...*глыг*.{p:0:』},‘Uryu. Muito obrigado pelo doce. ...*se curva*.’,『呜溜。非常感谢您给偶糖。…鞠躬。』,『嗚溜。非常感謝您給偶糖。…鞠躬。』,{p:0:『}Uryu. Grazie tante per la caramella. ... *gulp*. {p:0:』},‘Uryu. Thank you very much for the candy. ...*bow*.’,‘Uryu. Muchas gracias por el caramelo... *glup*.’,‘ﺃﻭﺭﻳﻮﻭ. ﺷﻜﺮًﺍ ﺟﺰﻳﻼً ﻟﻚِ ﻋﻠﻰ ﺍﻟﺤﻠﻮﻯ. ...*ﺍﻧﺤﻨﺎﺀ*.’,‘Uryu. Thank you very much for the candy. ...*bow*.’,‘Uryu. Thank you very much for the candy. ...*bow*.’,‘Uryu. Thank you very much for the candy. ...*bow*.’
,"Even though {f:5:Virgilia} was a Great Great Witch, she still treated a stuffed animal like Sakutarou to an elegant greeting.","Even though {f:5:Virgilia} was a Great Great Witch, she still treated a stuffed animal like Sakutarou to an elegant greeting. ","Even though Virgilia was a Great Great Witch, she still treated a stuffed animal like Sakutarou to an elegant greeting.",ワルギリアは、大々魔女であるにもかかわらず、ぬいぐるみのさくたろうに対しても上品に挨拶を返して見せるのだった。,ワルギリアは、大々魔女であるにもかかわらず、ぬいぐるみのさくたろうに対しても上品に挨拶を返して見せるのだった。,"Даже несмотря на то, что {f:5:Вергилия} была Величайшей из Великих Ведьм, она всё равно удостоила мягкую игрушку вроде Сакутаро галантным приветствием.","Mesmo {f:5:Virgilia} sendo uma Grande Grande Bruxa, ela ainda trata um animal de pelúcia como o Sakutarou com uma elegante saudação.",尽管瓦尔基莉亚是一位大大魔女，但她也彬彬有礼地问候着身为布娃娃的樱太郎。,儘管瓦爾基莉亞是一位大大魔女，但她也彬彬有禮地問候著身為布娃娃的櫻太郎。,"Anche se Virgilia era una Grande Grande Strega, trattava sempre un animale di peluche come Sakutarou con un saluto elegante.","Even though {f:5:Virgilia} was a Great Great Witch, she still treated a stuffed animal like Sakutarou to an elegant greeting.","Aunque {f:5:Virgilia} era una Gran Gran Bruja, ella aún trataba a un animal de peluche como Sakutaro con un saludo elegante.",ﺑﺎﻟﺮﻏﻢ ﻣﻦ ﺃﻥّ {f:7:ﻓﻴﺮﺟﻴﻠﻴﺎ} ﺳﺎﺣﺮﺓ ﺗﻌﺘﻠﻲ ﻣﻜﺎﻧﺔً ﻋﻈﻴﻤﺔً، ﺇﻻ ﺃﻧّﻬﺎ ﺑﻠﻄﻒٍ ﻭﺃﻧﺎﻗﺔٍ ﺣﻴﺖ ﺳﺎﻛﻮﺗﺎﺭﻭ ﺍﻟﺪﻣﻴﺔ ﺍﻟﻤﺤﺸﻮﺓ.,"Even though {f:5:Virgilia} was a Great Great Witch, she still treated a stuffed animal like Sakutarou to an elegant greeting.","Even though {f:5:Virgilia} was a Great Great Witch, she still treated a stuffed animal like Sakutarou to an elegant greeting.","Even though {f:5:Virgilia} was a Great Great Witch, she still treated a stuffed animal like Sakutarou to an elegant greeting."
{f:5:Beatrice},"""Still, Master, cough drops? Are you someone's granny or something...?! Can't you at least pull out some strawberry‐milk candy~?""","""Still, Teacher. Cough drops? Are you someone's granny or something...?! Can't you at least pull out some strawberry-milk candy?"" ","""Still, Teacher.  Cough drops?  Are you someone's granny or something...?!  Can't you at least pull out some strawberry-milk candy~?""",「しかしお師匠様ァ、のど飴とはまぁたババ臭い…！せめてイチゴミルクのキャンディーとか出ないのかよ〜。」,「しかしお師匠様ァ、のど飴とはまぁたババ臭い…！　せめてイチゴミルクのキャンディーとか出ないのかよ〜」,"""И всё‐таки, наставница. Леденцы от кашля? Вы что, бабушка‐старушка?! Разве нельзя хотя бы было вытащить конфеты с клубничным молоком~?""","""Mas, professora, pastilha para tosse? Você é alguma velha ou algo assim...?!{n}Não podia aparecer com alguma bala de leite com morango~?""",「不过，师傅大人竟送润喉糖，一股老太婆味儿啊…！就不能至少来个草莓奶糖嘛～？」,「不過，師傅大人竟送潤喉糖，一股老太婆味兒啊…！就不能至少來個草莓奶糖嘛～？」,"""Però, Maestra. Pastiglie per la tosse? Sei la nonna di qualcuno o cosa...?! {n}Non puoi almeno tirare fuori qualche caramella al latte e fragola~?""","""Still, Master, cough drops? Are you someone's granny or something...?! Can't you at least pull out some strawberry‐milk candy~?""","""Aun así, maestra. ¿Caramelos para la tos? ¡¿Eres la abuela de alguien o algo así?!... ¿No puedes al menos sacar algo de caramelo de leche y fresa~?""","""ﺑﺤﻘّﻚ ﻳﺎ ﻣﻌﻠﻤﺘﻲ، ﺣﻠﻮﻯ ﺳﻌﺎﻝ؟ ﻣﺎ ﺧﻄﺐ ﺍﺧﺘﻴﺎﺭ ﺍﻟﻌﺠﺎﺋﺰ ﻫﺬﺍ...?! ﺃﻟﻢ ﻳﻜﻦ ﺑﻤﻘﺪﻭﺭﻙ ﻋﻠﻰ ﺍﻷﻗﻞ ﺇﻋﻄﺎﺅﻩ ﺣﻠﻮﻯ ﺑﻨﻜﻬﺔ ﺍﻟﻔﺮﺍﻭﻟﺔ~?""","""Still, Master, cough drops? Are you someone's granny or something...?! Can't you at least pull out some strawberry‐milk candy~?""","""Still, Master, cough drops? Are you someone's granny or something...?! Can't you at least pull out some strawberry‐milk candy~?""","""Still, Master, cough drops? Are you someone's granny or something...?! Can't you at least pull out some strawberry‐milk candy~?"""
{f:5:Virgilia},"""How mean. Perhaps I won't give you candy anymore?""","""How rude. In that case, I won't be giving you any more."" ","""How mean.  I won't give you candy anymore, alright?""",「これはひどい。もうあなたには飴をあげませんよ？」,「これはひどい。もうあなたには飴をあげませんよ？」,"""Какая ты злюка. Больше не жди от меня никаких конфет, ясно?""","""Ora, mas que rude. Talvez eu não deva dar mais doces a você?""",「真过分。我再也不给你糖了哦？」,「真過分。我再也不給你糖了哦？」,"""Che meschina. Non ti darò più caramelle, va bene?""","""How mean. Perhaps I won't give you candy anymore?""","""Qué grosera. Ya no te daré caramelos, ¿bien?""","""ﻳﺎ ﻟﻠﻮﻗﺎﺣﺔ. ﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻟﺔ، ﻟﻦ ﺃﻋﻄﻴﻚ ﺑﻌﻀًﺎ ﻣﻨﻬﺎ.""","""How mean. Perhaps I won't give you candy anymore?""","""How mean. Perhaps I won't give you candy anymore?""","""How mean. Perhaps I won't give you candy anymore?"""
{f:5:Beatrice},"""Kuhhyahhyahhya, sorry, sorry. .........Well then, Maria. Take out your grimoire. And, of course, your writing tools.""","""Kuhhyahhyahhya, sorry, sorry. ......Well then, Maria. Take out your grimoire. And, of course, your writing tools."" ","""Kuhhyahhyahhya, sorry, sorry.  .........Well then, Maria.  Take out your grimoire.  And, of course, your writing tools.""",「くっひゃっひゃっひゃ、悪ィ悪ィ。………さて、真里亞。そなたの魔導書を出すがよい。もちろん筆記用具もな。」,「くっひゃっひゃっひゃ、悪ィ悪ィ。………さて、真里亞。そなたの魔導書を出すがよい。もちろん筆記用具もな」,"""Кух‐хья‐хья‐хья, извините, извините. .........Ну что же, Мария. Достань свой гримуар. И конечно же не забудь о письменных принадлежностях.""","""Kuhhyahhyahhya, desculpa, desculpa. .........Muito bem, Maria. Pegue seu grimório. E, é claro, suas ferramentas para escrever.""",「咕嘿嘿嘿，抱歉抱歉。………来，真里亚。将汝的魔导书拿出来吧。当然，文具也要。」,「咕嘿嘿嘿，抱歉抱歉。………來，真里亞。將汝的魔導書拿出來吧。當然，文具也要。」,"""Kuhhyahhyahhya, mi dispiace, mi dispiace. ... Bene allora, Maria. Tira fuori il tuo grimorio. E, ovviamente, i tuoi strumenti di scrittura.""","""Kuhhyahhyahhya, sorry, sorry. .........Well then, Maria. Take out your grimoire. And, of course, your writing tools.""","""Kujyajyajya, lo siento, lo siento... Muy bien, María. Saca tu grimorio. Y, por supuesto, tus herramientas de escritura.""","""ﻛﻬﻴﺎﻫﻴﺎﻫﻴﺎﻫﻴﺎﻫﻴﺎﻫﻴﺎﻫﺎﻱ، ﺁﺳﻔﺔ، ﺁﺳﻔﺔ. .........ﺣﺴﻨًﺎ ﻳﺎ ﻣﺎﺭﻳﺎ. ﻫﻼّ ﺃﺧﺮﺟﺘﻲ ﻛﺘﺎﺏ ﻃﻼﺳﻤﻚ؟ ﻭﻻ ﺗﻨﺴﻲ ﺃﺩﻭﺍﺕ ﺍﻟﻜﺘﺎﺑﺔ.""","""Kuhhyahhyahhya, sorry, sorry. .........Well then, Maria. Take out your grimoire. And, of course, your writing tools.""","""Kuhhyahhyahhya, sorry, sorry. .........Well then, Maria. Take out your grimoire. And, of course, your writing tools.""","""Kuhhyahhyahhya, sorry, sorry. .........Well then, Maria. Take out your grimoire. And, of course, your writing tools."""
Ushiromiya Maria,"""Uu? Okay, taking it out. Are we writing something?""","""Uu-? Yeah, I'll take it out. What should I write?"" ","""Uu-?  Yeah, take it out.  What should Maria write?""",「うー？　うん、出すよ。何か書くの？」,「うー？　うん、出すよ。何か書くの？」,"""У‐у? Хорошо, достаю. Что Марии написать?""","""Uu? Certo, vou pegar. Vamos escrever alguma coisa?""",「呜——？嗯，我去拿。是要写什么呢？」,「嗚——？嗯，我去拿。是要寫什麼呢？」,"""Uu-? Sì, li tiro fuori. Cosa dovrebbe scrivere Maria?""","""Uu? Okay, taking it out. Are we writing something?""","""¿Uu? Sí, lo saco. ¿Qué debería escribir?""","""ﺃﻭﻭ? ﺣﺴﻨًﺎ، ﺳﺄﻓﻌﻞ. ﻟﻜﻦ ﻣﺎﺫﺍ ﺳﺄﻛﺘﺐ?""","""Uu? Okay, taking it out. Are we writing something?""","""Uu? Okay, taking it out. Are we writing something?""","""Uu? Okay, taking it out. Are we writing something?"""
